,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Payment for heart attack patients (Denominator),Payment for heart attack patients (Payment),Payment for heart failure patients (Denominator),Payment for heart failure patients (Payment),Payment for hip/knee replacement patients (Denominator),Payment for hip/knee replacement patients (Payment),Payment for pneumonia patients (Denominator),Payment for pneumonia patients (Payment)
149,SHOALS HOSPITAL (010157),2018,Acute Care,Government - Hospital District or Authority,184.0,34.744941,-87.676511,AL,,,72.0,16052.0,45.0,26047.0,146.0,16744.0
150,RUSSELLVILLE HOSPITAL (010158),2018,Acute Care,Proprietary,74.0,34.511165,-87.717585,AL,,,54.0,14446.0,46.0,21921.0,216.0,14553.0
151,RUSSELLVILLE HOSPITAL (010158),2018,Acute Care,Proprietary,74.0,34.511165,-87.717585,AL,,,54.0,14446.0,46.0,21921.0,216.0,14553.0
152,COOSA VALLEY MEDICAL CENTER (010164),2018,Acute Care,Voluntary non-profit - Other,201.0,33.164666,-86.254598,AL,52.0,22743.0,110.0,17008.0,55.0,25118.0,254.0,17177.0
153,COOSA VALLEY MEDICAL CENTER (010164),2018,Acute Care,Voluntary non-profit - Other,201.0,33.164666,-86.254598,AL,52.0,22743.0,110.0,17008.0,55.0,25118.0,254.0,17177.0
154,JACK HUGHSTON MEMORIAL HOSPITAL (010168),2018,Acute Care,Government - State,52.0,32.509045,-85.005696,AL,,,,,,20830.0,29.0,20821.0
155,JACK HUGHSTON MEMORIAL HOSPITAL (010168),2018,Acute Care,Government - State,52.0,32.509045,-85.005696,AL,,,,,,20830.0,29.0,20821.0
156,ATMORE COMMUNITY HOSPITAL (010169),2018,Acute Care,Government - Hospital District or Authority,48.0,31.01657,-87.479735,AL,,,123.0,14937.0,,,105.0,16864.0
157,ATMORE COMMUNITY HOSPITAL (010169),2018,Acute Care,Government - Hospital District or Authority,48.0,31.01657,-87.479735,AL,,,123.0,14937.0,,,105.0,16864.0
158,RED BAY HOSPITAL (011302),2018,Critical Access,Government - Hospital District or Authority,25.0,34.457425,-88.146934,AL,,,,,,,41.0,19555.0
159,RED BAY HOSPITAL (011302),2018,Critical Access,Government - Hospital District or Authority,25.0,34.457425,-88.146934,AL,,,,,,,41.0,19555.0
160,ST VINCENTS BLOUNT (011305),2018,Critical Access,Voluntary non-profit - Private,25.0,33.932537,-86.493059,AL,,,36.0,17765.0,,,93.0,17373.0
161,ST VINCENTS BLOUNT (011305),2018,Critical Access,Voluntary non-profit - Private,25.0,33.932537,-86.493059,AL,,,36.0,17765.0,,,93.0,17373.0
162,PROVIDENCE ALASKA MEDICAL CENTER (020001),2018,Acute Care,Voluntary non-profit - Church,394.0,61.189798,-149.817622,AK,380.0,23925.0,370.0,15169.0,500.0,19274.0,386.0,14136.0
163,PROVIDENCE ALASKA MEDICAL CENTER (020001),2018,Acute Care,Voluntary non-profit - Church,394.0,61.189798,-149.817622,AK,380.0,23925.0,370.0,15169.0,500.0,19274.0,386.0,14136.0
164,MAT-SU REGIONAL MEDICAL CENTER (020006),2018,Acute Care,Voluntary non-profit - Private,90.0,61.561217,-149.258718,AK,73.0,21695.0,115.0,13788.0,131.0,18669.0,285.0,13248.0
165,MAT-SU REGIONAL MEDICAL CENTER (020006),2018,Acute Care,Voluntary non-profit - Private,90.0,61.561217,-149.258718,AK,73.0,21695.0,115.0,13788.0,131.0,18669.0,285.0,13248.0
166,BARTLETT REGIONAL HOSPITAL (020008),2018,Acute Care,Government - Local,58.0,58.328696,-134.466829,AK,,,46.0,16575.0,105.0,18253.0,97.0,13930.0
167,BARTLETT REGIONAL HOSPITAL (020008),2018,Acute Care,Government - Local,58.0,58.328696,-134.466829,AK,,,46.0,16575.0,105.0,18253.0,97.0,13930.0
168,FAIRBANKS MEMORIAL HOSPITAL (020012),2018,Acute Care,Voluntary non-profit - Other,213.0,64.831407,-147.736254,AK,120.0,23917.0,94.0,13287.0,149.0,17262.0,125.0,14328.0
169,FAIRBANKS MEMORIAL HOSPITAL (020012),2018,Acute Care,Voluntary non-profit - Other,213.0,64.831407,-147.736254,AK,120.0,23917.0,94.0,13287.0,149.0,17262.0,125.0,14328.0
170,ALASKA REGIONAL HOSPITAL (020017),2018,Acute Care,Proprietary,169.0,61.20979,-149.827379,AK,124.0,23733.0,114.0,15786.0,629.0,17888.0,133.0,16098.0
171,ALASKA REGIONAL HOSPITAL (020017),2018,Acute Care,Proprietary,169.0,61.20979,-149.827379,AK,124.0,23733.0,114.0,15786.0,629.0,17888.0,133.0,16098.0
172,YUKON KUSKOKWIM DELTA REG HOSPITAL (020018),2018,Acute Care,Tribal,34.0,,,AK,,,32.0,15154.0,,,124.0,11547.0
173,YUKON KUSKOKWIM DELTA REG HOSPITAL (020018),2018,Acute Care,Tribal,34.0,,,AK,,,32.0,15154.0,,,124.0,11547.0
174,CENTRAL PENINSULA GENERAL HOSPITAL (020024),2018,Acute Care,Voluntary non-profit - Other,186.0,60.493865,-151.077658,AK,,,103.0,15519.0,160.0,19782.0,179.0,14719.0
175,CENTRAL PENINSULA GENERAL HOSPITAL (020024),2018,Acute Care,Voluntary non-profit - Other,186.0,60.493865,-151.077658,AK,,,103.0,15519.0,160.0,19782.0,179.0,14719.0
176,ALASKA NATIVE MEDICAL CENTER (020026),2018,Acute Care,Government - Federal,163.0,61.18189,-149.800578,AK,62.0,22695.0,83.0,15200.0,100.0,16861.0,220.0,14902.0
177,ALASKA NATIVE MEDICAL CENTER (020026),2018,Acute Care,Government - Federal,163.0,61.18189,-149.800578,AK,62.0,22695.0,83.0,15200.0,100.0,16861.0,220.0,14902.0
178,PROVIDENCE KODIAK ISLAND MEDICAL CTR (021306),2018,Critical Access,Voluntary non-profit - Church,46.0,57.800835,-152.373943,AK,,,,,,,31.0,19228.0
179,PROVIDENCE KODIAK ISLAND MEDICAL CTR (021306),2018,Critical Access,Voluntary non-profit - Church,46.0,57.800835,-152.373943,AK,,,,,,,31.0,19228.0
180,KETCHIKAN MEDICAL CENTER (021311),2018,Critical Access,Voluntary non-profit - Church,51.0,55.352717,-131.686049,AK,,,29.0,15531.0,38.0,18654.0,76.0,13946.0
181,PEACEHEALTH KETCHIKAN MEDICAL CENTER (021311),2018,Critical Access,Voluntary non-profit - Church,51.0,55.352717,-131.686049,AK,,,29.0,15531.0,38.0,18654.0,76.0,13946.0
182,SOUTH PENINSULA HOSPITAL (021313),2018,Critical Access,Voluntary non-profit - Private,49.0,59.652133,-151.550296,AK,,,,,,,49.0,17546.0
183,SOUTH PENINSULA HOSPITAL (021313),2018,Critical Access,Voluntary non-profit - Private,49.0,59.652133,-151.550296,AK,,,,,,,49.0,17546.0
184,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX (030002),2018,Acute Care,Voluntary non-profit - Other,706.0,33.465724,-112.058127,AZ,214.0,24922.0,276.0,19328.0,190.0,19703.0,244.0,19932.0
185,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX (030002),2018,Acute Care,Voluntary non-profit - Other,706.0,33.465724,-112.058127,AZ,214.0,24922.0,276.0,19328.0,190.0,19703.0,244.0,19932.0
186,TUCSON MEDICAL CENTER (030006),2018,Acute Care,Voluntary non-profit - Private,520.0,32.250749,-110.880169,AZ,300.0,24370.0,557.0,18440.0,,18934.0,529.0,19836.0
187,TUCSON MEDICAL CENTER (030006),2018,Acute Care,Voluntary non-profit - Private,520.0,32.250749,-110.880169,AZ,300.0,24370.0,557.0,18440.0,,18934.0,529.0,19836.0
188,VERDE VALLEY MEDICAL CENTER (030007),2018,Acute Care,Voluntary non-profit - Private,102.0,34.736201,-112.031784,AZ,117.0,22775.0,159.0,18014.0,201.0,19306.0,318.0,18286.0
189,VERDE VALLEY MEDICAL CENTER (030007),2018,Acute Care,Voluntary non-profit - Private,102.0,34.736201,-112.031784,AZ,117.0,22775.0,159.0,18014.0,201.0,19306.0,318.0,18286.0
190,ST. MARY'S HOSPITAL (030010),2018,Acute Care,Voluntary non-profit - Private,398.0,32.228923,-111.000032,AZ,175.0,23302.0,128.0,16213.0,42.0,24843.0,238.0,17563.0
191,ST. MARY'S HOSPITAL (030010),2018,Acute Care,Voluntary non-profit - Private,398.0,32.228923,-111.000032,AZ,175.0,23302.0,128.0,16213.0,42.0,24843.0,238.0,17563.0
192,ST JOSEPH'S HOSPITAL (030011),2018,Acute Care,Voluntary non-profit - Other,474.0,32.225946,-110.857838,AZ,226.0,23107.0,241.0,16690.0,509.0,21117.0,489.0,18117.0
193,ST JOSEPH'S HOSPITAL (030011),2018,Acute Care,Voluntary non-profit - Other,474.0,32.225946,-110.857838,AZ,226.0,23107.0,241.0,16690.0,509.0,21117.0,489.0,18117.0
194,YAVAPAI REGIONAL MEDICAL CENTER (030012),2018,Acute Care,Government - Local,179.0,34.55938,-112.482065,AZ,384.0,23918.0,257.0,16156.0,331.0,22294.0,540.0,16965.0
195,YAVAPAI REGIONAL MEDICAL CENTER (030012),2018,Acute Care,Government - Local,179.0,34.55938,-112.482065,AZ,384.0,23918.0,257.0,16156.0,331.0,22294.0,540.0,16965.0
196,YUMA REGIONAL MEDICAL CENTER (030013),2018,Acute Care,Voluntary non-profit - Private,397.0,32.683899,-114.633238,AZ,580.0,24631.0,628.0,16966.0,718.0,22354.0,,18413.0
197,YUMA REGIONAL MEDICAL CENTER (030013),2018,Acute Care,Voluntary non-profit - Private,397.0,32.683899,-114.633238,AZ,580.0,24631.0,628.0,16966.0,718.0,22354.0,,18413.0
198,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL (030014),2018,Acute Care,Voluntary non-profit - Private,258.0,33.567754,-112.07063,AZ,136.0,24620.0,251.0,18890.0,239.0,22590.0,514.0,19963.0
199,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL (030014),2018,Acute Care,Voluntary non-profit - Private,258.0,33.567754,-112.07063,AZ,136.0,24620.0,251.0,18890.0,239.0,22590.0,514.0,19963.0
200,BANNER CASA GRANDE MEDICAL CENTER (030016),2018,Acute Care,Voluntary non-profit - Other,156.0,32.879608,-111.709253,AZ,144.0,23695.0,152.0,17631.0,240.0,21849.0,335.0,19250.0
201,BANNER CASA GRANDE MEDICAL CENTER (030016),2018,Acute Care,Voluntary non-profit - Other,156.0,32.879608,-111.709253,AZ,144.0,23695.0,152.0,17631.0,240.0,21849.0,335.0,19250.0
202,MARICOPA MEDICAL CENTER (030022),2018,Acute Care,Government - Local,570.0,33.458525,-112.02643,AZ,,,28.0,15373.0,,,30.0,17759.0
203,MARICOPA MEDICAL CENTER (030022),2018,Acute Care,Government - Local,570.0,33.458525,-112.02643,AZ,,,28.0,15373.0,,,30.0,17759.0
204,FLAGSTAFF MEDICAL CENTER (030023),2018,Acute Care,Voluntary non-profit - Private,267.0,35.209534,-111.644835,AZ,195.0,24350.0,224.0,17208.0,747.0,18887.0,360.0,16771.0
205,FLAGSTAFF MEDICAL CENTER (030023),2018,Acute Care,Voluntary non-profit - Private,267.0,35.209534,-111.644835,AZ,195.0,24350.0,224.0,17208.0,747.0,18887.0,360.0,16771.0
206,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER (030024),2018,Acute Care,Voluntary non-profit - Church,560.0,33.480294,-112.079208,AZ,102.0,27437.0,146.0,18325.0,29.0,22659.0,274.0,20066.0
207,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER (030024),2018,Acute Care,Voluntary non-profit - Church,560.0,33.480294,-112.079208,AZ,102.0,27437.0,146.0,18325.0,29.0,22659.0,274.0,20066.0
208,ABRAZO CENTRAL CAMPUS (030030),2018,Acute Care,Proprietary,186.0,33.524116,-112.101934,AZ,74.0,25769.0,98.0,18472.0,54.0,21976.0,134.0,17993.0
209,ABRAZO CENTRAL CAMPUS (030030),2018,Acute Care,Proprietary,186.0,33.524116,-112.101934,AZ,74.0,25769.0,98.0,18472.0,54.0,21976.0,134.0,17993.0
210,BANNER PAYSON MEDICAL CENTER (030033),2018,Acute Care,Voluntary non-profit - Other,36.0,,,AZ,33.0,25279.0,100.0,16233.0,108.0,21053.0,122.0,18715.0
211,BANNER PAYSON MEDICAL CENTER (030033),2018,Acute Care,Voluntary non-profit - Other,36.0,,,AZ,33.0,25279.0,100.0,16233.0,108.0,21053.0,122.0,18715.0
212,CHANDLER REGIONAL MEDICAL CENTER (030036),2018,Acute Care,Voluntary non-profit - Other,318.0,33.298691,-111.873508,AZ,265.0,24112.0,372.0,18589.0,273.0,19765.0,702.0,19621.0
213,CHANDLER REGIONAL MEDICAL CENTER (030036),2018,Acute Care,Voluntary non-profit - Other,318.0,33.298691,-111.873508,AZ,265.0,24112.0,372.0,18589.0,273.0,19765.0,702.0,19621.0
214,ST LUKE'S MEDICAL CENTER (030037),2018,Acute Care,Proprietary,209.0,33.451436,-112.042767,AZ,75.0,26607.0,65.0,18657.0,867.0,19064.0,51.0,18691.0
215,ST LUKE'S MEDICAL CENTER (030037),2018,Acute Care,Proprietary,209.0,33.451436,-112.042767,AZ,75.0,26607.0,65.0,18657.0,867.0,19064.0,51.0,18691.0
216,SCOTTSDALE OSBORN MEDICAL CENTER (030038),2018,Acute Care,Proprietary,360.0,33.487639,-111.922725,AZ,143.0,24399.0,323.0,16941.0,499.0,19926.0,533.0,17473.0
217,SCOTTSDALE OSBORN MEDICAL CENTER (030038),2018,Acute Care,Proprietary,360.0,33.487639,-111.922725,AZ,143.0,24399.0,323.0,16941.0,499.0,19926.0,533.0,17473.0
218,CANYON VISTA MEDICAL CENTER (030043),2018,Acute Care,Voluntary non-profit - Other,92.0,31.554635,-110.230726,AZ,199.0,21489.0,170.0,16941.0,161.0,20174.0,264.0,17445.0
219,CANYON VISTA MEDICAL CENTER (030043),2018,Acute Care,Voluntary non-profit - Other,92.0,31.554635,-110.230726,AZ,199.0,21489.0,170.0,16941.0,161.0,20174.0,264.0,17445.0
220,KINGMAN REGIONAL MEDICAL CENTER (030055),2018,Acute Care,Government - Hospital District or Authority,221.0,35.219907,-114.035813,AZ,212.0,26281.0,328.0,16773.0,119.0,21752.0,472.0,15940.0
221,KINGMAN REGIONAL MEDICAL CENTER (030055),2018,Acute Care,Government - Hospital District or Authority,221.0,35.219907,-114.035813,AZ,212.0,26281.0,328.0,16773.0,119.0,21752.0,472.0,15940.0
222,BANNER BOSWELL MEDICAL CENTER (030061),2018,Acute Care,Voluntary non-profit - Other,508.0,33.604798,-112.282538,AZ,328.0,21990.0,541.0,16604.0,868.0,18837.0,874.0,18168.0
223,BANNER BOSWELL MEDICAL CENTER (030061),2018,Acute Care,Voluntary non-profit - Other,508.0,33.604798,-112.282538,AZ,328.0,21990.0,541.0,16604.0,868.0,18837.0,874.0,18168.0
224,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER (030062),2018,Acute Care,Voluntary non-profit - Private,91.0,34.201967,-110.01839,AZ,119.0,24708.0,115.0,15364.0,257.0,21120.0,221.0,16855.0
225,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER (030062),2018,Acute Care,Voluntary non-profit - Private,91.0,34.201967,-110.01839,AZ,119.0,24708.0,115.0,15364.0,257.0,21120.0,221.0,16855.0
226,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS (030064),2018,Acute Care,Voluntary non-profit - Private,511.0,32.242362,-110.944092,AZ,191.0,23106.0,258.0,17069.0,162.0,19496.0,358.0,17265.0
227,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS (030064),2018,Acute Care,Voluntary non-profit - Private,511.0,32.242362,-110.944092,AZ,191.0,23106.0,258.0,17069.0,162.0,19496.0,358.0,17265.0
228,BANNER DESERT MEDICAL CENTER (030065),2018,Acute Care,Voluntary non-profit - Private,632.0,33.39091,-111.874624,AZ,244.0,24071.0,304.0,18314.0,237.0,20235.0,606.0,19400.0
229,BANNER DESERT MEDICAL CENTER (030065),2018,Acute Care,Voluntary non-profit - Private,632.0,33.39091,-111.874624,AZ,244.0,24071.0,304.0,18314.0,237.0,20235.0,606.0,19400.0
230,MT. GRAHAM REGIONAL MEDICAL CENTER (030068),2018,Acute Care,Government - Hospital District or Authority,45.0,32.821883,-109.732994,AZ,,,,,82.0,20071.0,79.0,16386.0
231,MT. GRAHAM REGIONAL MEDICAL CENTER (030068),2018,Acute Care,Government - Hospital District or Authority,45.0,32.821883,-109.732994,AZ,,,,,82.0,20071.0,79.0,16386.0
232,HAVASU REGIONAL MEDICAL CENTER (030069),2018,Acute Care,Proprietary,169.0,34.47998,-114.338537,AZ,279.0,23317.0,332.0,15333.0,555.0,18805.0,443.0,16147.0
233,HAVASU REGIONAL MEDICAL CENTER (030069),2018,Acute Care,Proprietary,169.0,34.47998,-114.338537,AZ,279.0,23317.0,332.0,15333.0,555.0,18805.0,443.0,16147.0
234,FORT DEFIANCE INDIAN HOSPITAL (030071),2018,Acute Care,Government - Federal,54.0,,,AZ,,,,,,,130.0,11432.0
235,FORT DEFIANCE INDIAN HOSPITAL (030071),2018,Acute Care,Government - Federal,54.0,,,AZ,,,,,,,130.0,11432.0
236,TUBA CITY REGIONAL HEALTH CARE CORPORATION (030073),2018,Acute Care,Voluntary non-profit - Other,73.0,,,AZ,,,38.0,13497.0,120.0,18456.0,128.0,12476.0
237,TUBA CITY REGIONAL HEALTH CARE CORPORATION (030073),2018,Acute Care,Voluntary non-profit - Other,73.0,,,AZ,,,38.0,13497.0,120.0,18456.0,128.0,12476.0
238,ABRAZO SCOTTSDALE CAMPUS (030083),2018,Acute Care,Proprietary,129.0,33.640603,-111.997692,AZ,57.0,25192.0,74.0,17707.0,,,129.0,17675.0
239,ABRAZO SCOTTSDALE CAMPUS (030083),2018,Acute Care,Proprietary,129.0,33.640603,-111.997692,AZ,57.0,25192.0,74.0,17707.0,,,129.0,17675.0
240,CHINLE COMPREHENSIVE HEALTH CARE FACILITY (030084),2018,Acute Care,Government - Federal,60.0,,,AZ,,,,,,,100.0,11982.0
241,CHINLE COMPREHENSIVE HEALTH CARE FACILITY (030084),2018,Acute Care,Government - Federal,60.0,,,AZ,,,,,,,100.0,11982.0
242,NORTHWEST MEDICAL CENTER (030085),2018,Acute Care,Proprietary,283.0,32.319581,-111.012054,AZ,162.0,23260.0,253.0,17054.0,,19558.0,441.0,18607.0
243,NORTHWEST MEDICAL CENTER (030085),2018,Acute Care,Proprietary,283.0,32.319581,-111.012054,AZ,162.0,23260.0,253.0,17054.0,,19558.0,441.0,18607.0
244,SCOTTSDALE SHEA MEDICAL CENTER (030087),2018,Acute Care,Proprietary,426.0,33.582467,-111.886032,AZ,284.0,23301.0,554.0,18707.0,891.0,21997.0,870.0,17751.0
245,SCOTTSDALE SHEA MEDICAL CENTER (030087),2018,Acute Care,Proprietary,426.0,33.582467,-111.886032,AZ,284.0,23301.0,554.0,18707.0,891.0,21997.0,870.0,17751.0
246,BANNER BAYWOOD MEDICAL CENTER (030088),2018,Acute Care,Voluntary non-profit - Private,340.0,33.410465,-111.688045,AZ,53.0,25224.0,413.0,17736.0,560.0,21605.0,,17531.0
247,BANNER BAYWOOD MEDICAL CENTER (030088),2018,Acute Care,Voluntary non-profit - Private,340.0,33.410465,-111.688045,AZ,53.0,25224.0,413.0,17736.0,560.0,21605.0,,17531.0
248,BANNER THUNDERBIRD MEDICAL CENTER (030089),2018,Acute Care,Government - Hospital District or Authority,566.0,33.610731,-112.178698,AZ,229.0,22732.0,276.0,18262.0,163.0,19064.0,594.0,19097.0
249,BANNER THUNDERBIRD MEDICAL CENTER (030089),2018,Acute Care,Government - Hospital District or Authority,566.0,33.610731,-112.178698,AZ,229.0,22732.0,276.0,18262.0,163.0,19064.0,594.0,19097.0
250,HONORHEALTH DEER VALLEY MEDICAL CENTER (030092),2018,Acute Care,Voluntary non-profit - Private,201.0,33.666425,-112.117188,AZ,160.0,24315.0,195.0,18623.0,356.0,21815.0,543.0,19389.0
251,HONORHEALTH DEER VALLEY MEDICAL CENTER (030092),2018,Acute Care,Voluntary non-profit - Private,201.0,33.666425,-112.117188,AZ,160.0,24315.0,195.0,18623.0,356.0,21815.0,543.0,19389.0
252,BANNER DEL E. WEBB MEDICAL CENTER (030093),2018,Acute Care,Voluntary non-profit - Private,390.0,33.658307,-112.371939,AZ,368.0,23111.0,454.0,16561.0,737.0,18592.0,869.0,19262.0
253,BANNER DEL E. WEBB MEDICAL CENTER (030093),2018,Acute Care,Voluntary non-profit - Private,390.0,33.658307,-112.371939,AZ,368.0,23111.0,454.0,16561.0,737.0,18592.0,869.0,19262.0
254,ABRAZO ARROWHEAD CAMPUS (030094),2018,Acute Care,Proprietary,244.0,33.655042,-112.202889,AZ,209.0,25293.0,236.0,19001.0,529.0,21481.0,284.0,17700.0
255,ABRAZO ARROWHEAD CAMPUS (030094),2018,Acute Care,Proprietary,244.0,33.655042,-112.202889,AZ,209.0,25293.0,236.0,19001.0,529.0,21481.0,284.0,17700.0
256,WESTERN ARIZONA REGIONAL MEDICAL CENTER (030101),2018,Acute Care,Proprietary,133.0,35.109853,-114.555146,AZ,245.0,26191.0,318.0,16458.0,238.0,17588.0,242.0,16277.0
257,WESTERN ARIZONA REGIONAL MEDICAL CENTER (030101),2018,Acute Care,Proprietary,133.0,35.109853,-114.555146,AZ,245.0,26191.0,318.0,16458.0,238.0,17588.0,242.0,16277.0
258,MAYO CLINIC HOSPITAL (030103),2018,Acute Care,Voluntary non-profit - Private,277.0,33.663312,-111.955659,AZ,215.0,20975.0,582.0,15598.0,,19770.0,837.0,17148.0
259,MAYO CLINIC HOSPITAL (030103),2018,Acute Care,Voluntary non-profit - Private,277.0,33.663312,-111.955659,AZ,215.0,20975.0,582.0,15598.0,,19770.0,837.0,17148.0
260,BANNER HEART HOSPITAL (030105),2018,Acute Care,Voluntary non-profit - Private,110.0,33.410378,-111.685273,AZ,639.0,24141.0,476.0,18729.0,,,45.0,18449.0
261,BANNER HEART HOSPITAL (030105),2018,Acute Care,Voluntary non-profit - Private,110.0,33.410378,-111.685273,AZ,639.0,24141.0,476.0,18729.0,,,45.0,18449.0
262,ARIZONA SPINE AND JOINT HOSPITAL (030107),2018,Acute Care,Proprietary,23.0,33.379206,-111.734695,AZ,,,,,690.0,19374.0,,
263,ARIZONA SPINE AND JOINT HOSPITAL (030107),2018,Acute Care,Proprietary,23.0,33.379206,-111.734695,AZ,,,,,690.0,19374.0,,
264,"CORE INSTITUTE SPECIALTY HOSPITAL, THE (030108)",2018,Acute Care,Proprietary,32.0,33.531837,-112.099614,AZ,,,,,394.0,18058.0,,
265,"CORE INSTITUTE SPECIALTY HOSPITAL, THE (030108)",2018,Acute Care,Proprietary,32.0,33.531837,-112.099614,AZ,,,,,394.0,18058.0,,
266,ABRAZO WEST CAMPUS (030110),2018,Acute Care,Proprietary,190.0,33.464283,-112.354024,AZ,158.0,24973.0,131.0,17291.0,,,261.0,18045.0
267,ABRAZO WEST CAMPUS (030110),2018,Acute Care,Proprietary,190.0,33.464283,-112.354024,AZ,158.0,24973.0,131.0,17291.0,,,261.0,18045.0
268,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS (030111),2018,Acute Care,Voluntary non-profit - Private,207.0,32.177882,-110.930891,AZ,113.0,22734.0,71.0,17866.0,,,131.0,18266.0
269,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS (030111),2018,Acute Care,Voluntary non-profit - Private,207.0,32.177882,-110.930891,AZ,113.0,22734.0,71.0,17866.0,,,131.0,18266.0
270,ARIZONA SPECIALTY HOSPITAL (030112),2018,Acute Care,Proprietary,24.0,33.33484,-111.891133,AZ,,,,,491.0,23627.0,,
271,ARIZONA SPECIALTY HOSPITAL (030112),2018,Acute Care,Proprietary,24.0,33.33484,-111.891133,AZ,,,,,491.0,23627.0,,
272,WHITERIVER PHS INDIAN HOSPITAL (030113),2018,Acute Care,Government - Federal,39.0,33.875976,-109.959528,AZ,,,,,,,56.0,12756.0
273,WHITERIVER PHS INDIAN HOSPITAL (030113),2018,Acute Care,Government - Federal,39.0,33.875976,-109.959528,AZ,,,,,,,56.0,12756.0
274,ORO VALLEY HOSPITAL (030114),2018,Acute Care,Proprietary,148.0,32.427183,-110.94954,AZ,128.0,23921.0,233.0,15647.0,863.0,18414.0,350.0,15983.0
275,ORO VALLEY HOSPITAL (030114),2018,Acute Care,Proprietary,148.0,32.427183,-110.94954,AZ,128.0,23921.0,233.0,15647.0,863.0,18414.0,350.0,15983.0
276,BANNER ESTRELLA MEDICAL CENTER (030115),2018,Acute Care,Voluntary non-profit - Private,288.0,33.479558,-112.257936,AZ,133.0,22965.0,179.0,14901.0,118.0,19066.0,322.0,17055.0
277,BANNER ESTRELLA MEDICAL CENTER (030115),2018,Acute Care,Voluntary non-profit - Private,288.0,33.479558,-112.257936,AZ,133.0,22965.0,179.0,14901.0,118.0,19066.0,322.0,17055.0
278,VALLEY VIEW MEDICAL CENTER (030117),2018,Acute Care,Proprietary,82.0,35.002363,-114.597954,AZ,50.0,22279.0,142.0,15587.0,169.0,16785.0,144.0,19509.0
279,VALLEY VIEW MEDICAL CENTER (030117),2018,Acute Care,Proprietary,82.0,35.002363,-114.597954,AZ,50.0,22279.0,142.0,15587.0,169.0,16785.0,144.0,19509.0
280,MERCY GILBERT MEDICAL CENTER (030119),2018,Acute Care,Voluntary non-profit - Church,202.0,33.286661,-111.755311,AZ,129.0,23666.0,247.0,19177.0,337.0,20106.0,570.0,19714.0
281,MERCY GILBERT MEDICAL CENTER (030119),2018,Acute Care,Voluntary non-profit - Church,202.0,33.286661,-111.755311,AZ,129.0,23666.0,247.0,19177.0,337.0,20106.0,570.0,19714.0
282,GILBERT HOSPITAL (030120),2018,Acute Care,Proprietary,19.0,,,AZ,,,,,,,41.0,21382.0
283,GILBERT HOSPITAL (030120),2018,Acute Care,Proprietary,19.0,,,AZ,,,,,,,41.0,21382.0
