,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,AMI 30-Day Mortality Rate (MORT 30 AMI),Death rate for CABG surgery patients (MORT 30 CABG),Death rate for COPD patients (MORT 30 COPD),Death rate for stroke patients (MORT 30 STK),Heart failure 30-Day Mortality Rate (MORT 30 HF),Pneumonia 30-Day Mortality Rate (MORT 30 PN)
168,PROVIDENCE ALASKA MEDICAL CENTER (020001),2018,Acute Care,Voluntary non-profit - Church,394.0,61.189798,-149.817622,AK,12.1,3.0,8.4,15.1,13.3,18.0
169,PROVIDENCE ALASKA MEDICAL CENTER (020001),2018,Acute Care,Voluntary non-profit - Church,394.0,61.189798,-149.817622,AK,12.1,3.0,8.4,15.1,13.3,18.0
170,MAT-SU REGIONAL MEDICAL CENTER (020006),2018,Acute Care,Voluntary non-profit - Private,90.0,61.561217,-149.258718,AK,13.8,,9.5,14.1,12.7,16.7
171,MAT-SU REGIONAL MEDICAL CENTER (020006),2018,Acute Care,Voluntary non-profit - Private,90.0,61.561217,-149.258718,AK,13.8,,9.5,14.1,12.7,16.7
172,BARTLETT REGIONAL HOSPITAL (020008),2018,Acute Care,Government - Local,58.0,58.328696,-134.466829,AK,,,9.6,13.5,11.6,18.7
173,BARTLETT REGIONAL HOSPITAL (020008),2018,Acute Care,Government - Local,58.0,58.328696,-134.466829,AK,,,9.6,13.5,11.6,18.7
174,FAIRBANKS MEMORIAL HOSPITAL (020012),2018,Acute Care,Voluntary non-profit - Other,213.0,64.831407,-147.736254,AK,12.0,,7.7,15.9,12.5,17.4
175,FAIRBANKS MEMORIAL HOSPITAL (020012),2018,Acute Care,Voluntary non-profit - Other,213.0,64.831407,-147.736254,AK,12.0,,7.7,15.9,12.5,17.4
176,ALASKA REGIONAL HOSPITAL (020017),2018,Acute Care,Proprietary,169.0,61.20979,-149.827379,AK,11.8,2.2,8.7,15.1,12.4,17.9
177,ALASKA REGIONAL HOSPITAL (020017),2018,Acute Care,Proprietary,169.0,61.20979,-149.827379,AK,11.8,2.2,8.7,15.1,12.4,17.9
178,YUKON KUSKOKWIM DELTA REG HOSPITAL (020018),2018,Acute Care,Tribal,34.0,,,AK,,,7.5,,12.8,13.9
179,YUKON KUSKOKWIM DELTA REG HOSPITAL (020018),2018,Acute Care,Tribal,34.0,,,AK,,,7.5,,12.8,13.9
180,CENTRAL PENINSULA GENERAL HOSPITAL (020024),2018,Acute Care,Voluntary non-profit - Other,186.0,60.493865,-151.077658,AK,,,7.8,16.4,11.8,17.0
181,CENTRAL PENINSULA GENERAL HOSPITAL (020024),2018,Acute Care,Voluntary non-profit - Other,186.0,60.493865,-151.077658,AK,,,7.8,16.4,11.8,17.0
182,ALASKA NATIVE MEDICAL CENTER (020026),2018,Acute Care,Government - Federal,163.0,61.18189,-149.800578,AK,13.6,,7.0,14.5,12.0,16.2
183,ALASKA NATIVE MEDICAL CENTER (020026),2018,Acute Care,Government - Federal,163.0,61.18189,-149.800578,AK,13.6,,7.0,14.5,12.0,16.2
184,PROVIDENCE KODIAK ISLAND MEDICAL CTR (021306),2018,Critical Access,Voluntary non-profit - Church,46.0,57.800835,-152.373943,AK,,,8.4,,,16.8
185,PROVIDENCE KODIAK ISLAND MEDICAL CTR (021306),2018,Critical Access,Voluntary non-profit - Church,46.0,57.800835,-152.373943,AK,,,8.4,,,16.8
186,KETCHIKAN MEDICAL CENTER (021311),2018,Critical Access,Voluntary non-profit - Church,51.0,55.352717,-131.686049,AK,,,9.6,13.5,12.1,15.1
187,PEACEHEALTH KETCHIKAN MEDICAL CENTER (021311),2018,Critical Access,Voluntary non-profit - Church,51.0,55.352717,-131.686049,AK,,,9.6,13.5,12.1,15.1
188,SOUTH PENINSULA HOSPITAL (021313),2018,Critical Access,Voluntary non-profit - Private,49.0,59.652133,-151.550296,AK,,,8.0,,,13.0
189,SOUTH PENINSULA HOSPITAL (021313),2018,Critical Access,Voluntary non-profit - Private,49.0,59.652133,-151.550296,AK,,,8.0,,,13.0
190,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX (030002),2018,Acute Care,Voluntary non-profit - Other,706.0,33.465724,-112.058127,AZ,11.4,2.5,8.1,16.1,11.4,15.8
191,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX (030002),2018,Acute Care,Voluntary non-profit - Other,706.0,33.465724,-112.058127,AZ,11.4,2.5,8.1,16.1,11.4,15.8
192,TUCSON MEDICAL CENTER (030006),2018,Acute Care,Voluntary non-profit - Private,520.0,32.250749,-110.880169,AZ,14.1,3.0,8.4,14.2,13.6,15.9
193,TUCSON MEDICAL CENTER (030006),2018,Acute Care,Voluntary non-profit - Private,520.0,32.250749,-110.880169,AZ,14.1,3.0,8.4,14.2,13.6,15.9
194,VERDE VALLEY MEDICAL CENTER (030007),2018,Acute Care,Voluntary non-profit - Private,102.0,34.736201,-112.031784,AZ,13.3,,8.7,13.9,11.3,14.9
195,VERDE VALLEY MEDICAL CENTER (030007),2018,Acute Care,Voluntary non-profit - Private,102.0,34.736201,-112.031784,AZ,13.3,,8.7,13.9,11.3,14.9
196,ST. MARY'S HOSPITAL (030010),2018,Acute Care,Voluntary non-profit - Private,398.0,32.228923,-111.000032,AZ,12.6,2.7,10.6,17.0,12.9,18.1
197,ST. MARY'S HOSPITAL (030010),2018,Acute Care,Voluntary non-profit - Private,398.0,32.228923,-111.000032,AZ,12.6,2.7,10.6,17.0,12.9,18.1
198,ST JOSEPH'S HOSPITAL (030011),2018,Acute Care,Voluntary non-profit - Other,474.0,32.225946,-110.857838,AZ,13.2,,11.5,16.4,12.9,17.2
199,ST JOSEPH'S HOSPITAL (030011),2018,Acute Care,Voluntary non-profit - Other,474.0,32.225946,-110.857838,AZ,13.2,,11.5,16.4,12.9,17.2
200,YAVAPAI REGIONAL MEDICAL CENTER (030012),2018,Acute Care,Government - Local,179.0,34.55938,-112.482065,AZ,14.0,4.3,11.7,14.6,12.6,15.2
201,YAVAPAI REGIONAL MEDICAL CENTER (030012),2018,Acute Care,Government - Local,179.0,34.55938,-112.482065,AZ,14.0,4.3,11.7,14.6,12.6,15.2
202,YUMA REGIONAL MEDICAL CENTER (030013),2018,Acute Care,Voluntary non-profit - Private,397.0,32.683899,-114.633238,AZ,11.1,3.1,10.5,14.5,11.9,15.0
203,YUMA REGIONAL MEDICAL CENTER (030013),2018,Acute Care,Voluntary non-profit - Private,397.0,32.683899,-114.633238,AZ,11.1,3.1,10.5,14.5,11.9,15.0
204,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL (030014),2018,Acute Care,Voluntary non-profit - Private,258.0,33.567754,-112.07063,AZ,13.6,2.6,8.6,15.5,14.0,14.7
205,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL (030014),2018,Acute Care,Voluntary non-profit - Private,258.0,33.567754,-112.07063,AZ,13.6,2.6,8.6,15.5,14.0,14.7
206,BANNER CASA GRANDE MEDICAL CENTER (030016),2018,Acute Care,Voluntary non-profit - Other,156.0,32.879608,-111.709253,AZ,11.8,,8.4,13.3,10.9,17.3
207,BANNER CASA GRANDE MEDICAL CENTER (030016),2018,Acute Care,Voluntary non-profit - Other,156.0,32.879608,-111.709253,AZ,11.8,,8.4,13.3,10.9,17.3
208,MARICOPA MEDICAL CENTER (030022),2018,Acute Care,Government - Local,570.0,33.458525,-112.02643,AZ,,,,,10.6,16.4
209,MARICOPA MEDICAL CENTER (030022),2018,Acute Care,Government - Local,570.0,33.458525,-112.02643,AZ,,,,,10.6,16.4
210,FLAGSTAFF MEDICAL CENTER (030023),2018,Acute Care,Voluntary non-profit - Private,267.0,35.209534,-111.644835,AZ,12.5,3.4,9.6,12.9,11.8,12.9
211,FLAGSTAFF MEDICAL CENTER (030023),2018,Acute Care,Voluntary non-profit - Private,267.0,35.209534,-111.644835,AZ,12.5,3.4,9.6,12.9,11.8,12.9
212,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER (030024),2018,Acute Care,Voluntary non-profit - Church,560.0,33.480294,-112.079208,AZ,12.3,3.5,8.6,13.8,11.7,18.3
213,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER (030024),2018,Acute Care,Voluntary non-profit - Church,560.0,33.480294,-112.079208,AZ,12.3,3.5,8.6,13.8,11.7,18.3
214,ABRAZO CENTRAL CAMPUS (030030),2018,Acute Care,Proprietary,186.0,33.524116,-112.101934,AZ,13.9,,9.2,16.0,9.8,14.7
215,ABRAZO CENTRAL CAMPUS (030030),2018,Acute Care,Proprietary,186.0,33.524116,-112.101934,AZ,13.9,,9.2,16.0,9.8,14.7
216,BANNER PAYSON MEDICAL CENTER (030033),2018,Acute Care,Voluntary non-profit - Other,36.0,,,AZ,12.6,,9.0,14.3,11.2,15.5
217,BANNER PAYSON MEDICAL CENTER (030033),2018,Acute Care,Voluntary non-profit - Other,36.0,,,AZ,12.6,,9.0,14.3,11.2,15.5
218,CHANDLER REGIONAL MEDICAL CENTER (030036),2018,Acute Care,Voluntary non-profit - Other,318.0,33.298691,-111.873508,AZ,13.5,3.0,9.6,13.3,10.8,17.4
219,CHANDLER REGIONAL MEDICAL CENTER (030036),2018,Acute Care,Voluntary non-profit - Other,318.0,33.298691,-111.873508,AZ,13.5,3.0,9.6,13.3,10.8,17.4
220,ST LUKE'S MEDICAL CENTER (030037),2018,Acute Care,Proprietary,209.0,33.451436,-112.042767,AZ,15.5,3.3,9.5,,12.7,15.8
221,ST LUKE'S MEDICAL CENTER (030037),2018,Acute Care,Proprietary,209.0,33.451436,-112.042767,AZ,15.5,3.3,9.5,,12.7,15.8
222,SCOTTSDALE OSBORN MEDICAL CENTER (030038),2018,Acute Care,Proprietary,360.0,33.487639,-111.922725,AZ,13.9,3.2,8.7,16.0,9.4,15.5
223,SCOTTSDALE OSBORN MEDICAL CENTER (030038),2018,Acute Care,Proprietary,360.0,33.487639,-111.922725,AZ,13.9,3.2,8.7,16.0,9.4,15.5
224,CANYON VISTA MEDICAL CENTER (030043),2018,Acute Care,Voluntary non-profit - Other,92.0,31.554635,-110.230726,AZ,14.4,,10.6,16.2,13.7,15.9
225,CANYON VISTA MEDICAL CENTER (030043),2018,Acute Care,Voluntary non-profit - Other,92.0,31.554635,-110.230726,AZ,14.4,,10.6,16.2,13.7,15.9
226,KINGMAN REGIONAL MEDICAL CENTER (030055),2018,Acute Care,Government - Hospital District or Authority,221.0,35.219907,-114.035813,AZ,15.6,4.8,8.2,13.8,11.7,16.8
227,KINGMAN REGIONAL MEDICAL CENTER (030055),2018,Acute Care,Government - Hospital District or Authority,221.0,35.219907,-114.035813,AZ,15.6,4.8,8.2,13.8,11.7,16.8
228,BANNER BOSWELL MEDICAL CENTER (030061),2018,Acute Care,Voluntary non-profit - Other,508.0,33.604798,-112.282538,AZ,11.4,2.6,8.6,12.7,10.3,15.8
229,BANNER BOSWELL MEDICAL CENTER (030061),2018,Acute Care,Voluntary non-profit - Other,508.0,33.604798,-112.282538,AZ,11.4,2.6,8.6,12.7,10.3,15.8
230,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER (030062),2018,Acute Care,Voluntary non-profit - Private,91.0,34.201967,-110.01839,AZ,13.8,,9.3,14.5,10.6,14.6
231,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER (030062),2018,Acute Care,Voluntary non-profit - Private,91.0,34.201967,-110.01839,AZ,13.8,,9.3,14.5,10.6,14.6
232,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS (030064),2018,Acute Care,Voluntary non-profit - Private,511.0,32.242362,-110.944092,AZ,12.2,2.1,8.2,14.3,9.4,14.3
233,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS (030064),2018,Acute Care,Voluntary non-profit - Private,511.0,32.242362,-110.944092,AZ,12.2,2.1,8.2,14.3,9.4,14.3
234,BANNER DESERT MEDICAL CENTER (030065),2018,Acute Care,Voluntary non-profit - Private,632.0,33.39091,-111.874624,AZ,12.9,2.7,8.9,14.5,10.1,14.7
235,BANNER DESERT MEDICAL CENTER (030065),2018,Acute Care,Voluntary non-profit - Private,632.0,33.39091,-111.874624,AZ,12.9,2.7,8.9,14.5,10.1,14.7
236,MT. GRAHAM REGIONAL MEDICAL CENTER (030068),2018,Acute Care,Government - Hospital District or Authority,45.0,32.821883,-109.732994,AZ,,,8.3,,,18.9
237,MT. GRAHAM REGIONAL MEDICAL CENTER (030068),2018,Acute Care,Government - Hospital District or Authority,45.0,32.821883,-109.732994,AZ,,,8.3,,,18.9
238,HAVASU REGIONAL MEDICAL CENTER (030069),2018,Acute Care,Proprietary,169.0,34.47998,-114.338537,AZ,13.1,2.5,7.5,16.2,12.5,15.4
239,HAVASU REGIONAL MEDICAL CENTER (030069),2018,Acute Care,Proprietary,169.0,34.47998,-114.338537,AZ,13.1,2.5,7.5,16.2,12.5,15.4
240,FORT DEFIANCE INDIAN HOSPITAL (030071),2018,Acute Care,Government - Federal,54.0,,,AZ,,,7.6,,10.8,14.9
241,FORT DEFIANCE INDIAN HOSPITAL (030071),2018,Acute Care,Government - Federal,54.0,,,AZ,,,7.6,,10.8,14.9
242,TUBA CITY REGIONAL HEALTH CARE CORPORATION (030073),2018,Acute Care,Voluntary non-profit - Other,73.0,,,AZ,,,,,10.9,14.2
243,TUBA CITY REGIONAL HEALTH CARE CORPORATION (030073),2018,Acute Care,Voluntary non-profit - Other,73.0,,,AZ,,,,,10.9,14.2
244,ABRAZO SCOTTSDALE CAMPUS (030083),2018,Acute Care,Proprietary,129.0,33.640603,-111.997692,AZ,12.2,,7.8,13.2,11.8,18.2
245,ABRAZO SCOTTSDALE CAMPUS (030083),2018,Acute Care,Proprietary,129.0,33.640603,-111.997692,AZ,12.2,,7.8,13.2,11.8,18.2
246,CHINLE COMPREHENSIVE HEALTH CARE FACILITY (030084),2018,Acute Care,Government - Federal,60.0,,,AZ,,,,,,15.4
247,CHINLE COMPREHENSIVE HEALTH CARE FACILITY (030084),2018,Acute Care,Government - Federal,60.0,,,AZ,,,,,,15.4
248,NORTHWEST MEDICAL CENTER (030085),2018,Acute Care,Proprietary,283.0,32.319581,-111.012054,AZ,16.0,3.8,11.3,16.1,15.9,18.7
249,NORTHWEST MEDICAL CENTER (030085),2018,Acute Care,Proprietary,283.0,32.319581,-111.012054,AZ,16.0,3.8,11.3,16.1,15.9,18.7
250,SCOTTSDALE SHEA MEDICAL CENTER (030087),2018,Acute Care,Proprietary,426.0,33.582467,-111.886032,AZ,13.0,3.5,6.6,12.6,10.8,14.6
251,SCOTTSDALE SHEA MEDICAL CENTER (030087),2018,Acute Care,Proprietary,426.0,33.582467,-111.886032,AZ,13.0,3.5,6.6,12.6,10.8,14.6
252,BANNER BAYWOOD MEDICAL CENTER (030088),2018,Acute Care,Voluntary non-profit - Private,340.0,33.410465,-111.688045,AZ,13.3,,8.8,11.4,10.6,15.8
253,BANNER BAYWOOD MEDICAL CENTER (030088),2018,Acute Care,Voluntary non-profit - Private,340.0,33.410465,-111.688045,AZ,13.3,,8.8,11.4,10.6,15.8
254,BANNER THUNDERBIRD MEDICAL CENTER (030089),2018,Acute Care,Government - Hospital District or Authority,566.0,33.610731,-112.178698,AZ,12.1,2.6,8.9,11.9,11.7,15.7
255,BANNER THUNDERBIRD MEDICAL CENTER (030089),2018,Acute Care,Government - Hospital District or Authority,566.0,33.610731,-112.178698,AZ,12.1,2.6,8.9,11.9,11.7,15.7
256,HONORHEALTH DEER VALLEY MEDICAL CENTER (030092),2018,Acute Care,Voluntary non-profit - Private,201.0,33.666425,-112.117188,AZ,12.9,3.2,8.7,13.4,9.9,17.3
257,HONORHEALTH DEER VALLEY MEDICAL CENTER (030092),2018,Acute Care,Voluntary non-profit - Private,201.0,33.666425,-112.117188,AZ,12.9,3.2,8.7,13.4,9.9,17.3
258,BANNER DEL E. WEBB MEDICAL CENTER (030093),2018,Acute Care,Voluntary non-profit - Private,390.0,33.658307,-112.371939,AZ,11.9,,10.3,12.7,10.7,16.4
259,BANNER DEL E. WEBB MEDICAL CENTER (030093),2018,Acute Care,Voluntary non-profit - Private,390.0,33.658307,-112.371939,AZ,11.9,,10.3,12.7,10.7,16.4
260,ABRAZO ARROWHEAD CAMPUS (030094),2018,Acute Care,Proprietary,244.0,33.655042,-112.202889,AZ,13.4,2.5,7.1,15.5,11.0,17.4
261,ABRAZO ARROWHEAD CAMPUS (030094),2018,Acute Care,Proprietary,244.0,33.655042,-112.202889,AZ,13.4,2.5,7.1,15.5,11.0,17.4
262,WESTERN ARIZONA REGIONAL MEDICAL CENTER (030101),2018,Acute Care,Proprietary,133.0,35.109853,-114.555146,AZ,12.8,,9.2,13.0,13.0,15.1
263,WESTERN ARIZONA REGIONAL MEDICAL CENTER (030101),2018,Acute Care,Proprietary,133.0,35.109853,-114.555146,AZ,12.8,,9.2,13.0,13.0,15.1
264,MAYO CLINIC HOSPITAL (030103),2018,Acute Care,Voluntary non-profit - Private,277.0,33.663312,-111.955659,AZ,10.7,2.5,6.1,15.7,8.7,10.4
265,MAYO CLINIC HOSPITAL (030103),2018,Acute Care,Voluntary non-profit - Private,277.0,33.663312,-111.955659,AZ,10.7,2.5,6.1,15.7,8.7,10.4
266,BANNER HEART HOSPITAL (030105),2018,Acute Care,Voluntary non-profit - Private,110.0,33.410378,-111.685273,AZ,12.0,3.1,9.7,,9.6,19.5
267,BANNER HEART HOSPITAL (030105),2018,Acute Care,Voluntary non-profit - Private,110.0,33.410378,-111.685273,AZ,12.0,3.1,9.7,,9.6,19.5
268,ABRAZO WEST CAMPUS (030110),2018,Acute Care,Proprietary,190.0,33.464283,-112.354024,AZ,14.9,2.3,8.8,15.2,12.5,16.4
269,ABRAZO WEST CAMPUS (030110),2018,Acute Care,Proprietary,190.0,33.464283,-112.354024,AZ,14.9,2.3,8.8,15.2,12.5,16.4
270,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS (030111),2018,Acute Care,Voluntary non-profit - Private,207.0,32.177882,-110.930891,AZ,12.5,,8.0,14.1,11.3,13.7
271,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS (030111),2018,Acute Care,Voluntary non-profit - Private,207.0,32.177882,-110.930891,AZ,12.5,,8.0,14.1,11.3,13.7
272,WHITERIVER PHS INDIAN HOSPITAL (030113),2018,Acute Care,Government - Federal,39.0,33.875976,-109.959528,AZ,,,,,,13.6
273,WHITERIVER PHS INDIAN HOSPITAL (030113),2018,Acute Care,Government - Federal,39.0,33.875976,-109.959528,AZ,,,,,,13.6
274,ORO VALLEY HOSPITAL (030114),2018,Acute Care,Proprietary,148.0,32.427183,-110.94954,AZ,12.2,,7.9,13.7,11.8,13.9
275,ORO VALLEY HOSPITAL (030114),2018,Acute Care,Proprietary,148.0,32.427183,-110.94954,AZ,12.2,,7.9,13.7,11.8,13.9
276,BANNER ESTRELLA MEDICAL CENTER (030115),2018,Acute Care,Voluntary non-profit - Private,288.0,33.479558,-112.257936,AZ,13.9,,8.9,13.3,8.9,15.0
277,BANNER ESTRELLA MEDICAL CENTER (030115),2018,Acute Care,Voluntary non-profit - Private,288.0,33.479558,-112.257936,AZ,13.9,,8.9,13.3,8.9,15.0
278,VALLEY VIEW MEDICAL CENTER (030117),2018,Acute Care,Proprietary,82.0,35.002363,-114.597954,AZ,13.4,,6.9,13.8,10.8,14.3
279,VALLEY VIEW MEDICAL CENTER (030117),2018,Acute Care,Proprietary,82.0,35.002363,-114.597954,AZ,13.4,,6.9,13.8,10.8,14.3
280,MERCY GILBERT MEDICAL CENTER (030119),2018,Acute Care,Voluntary non-profit - Church,202.0,33.286661,-111.755311,AZ,12.0,,8.9,15.0,10.9,13.7
281,MERCY GILBERT MEDICAL CENTER (030119),2018,Acute Care,Voluntary non-profit - Church,202.0,33.286661,-111.755311,AZ,12.0,,8.9,15.0,10.9,13.7
282,GILBERT HOSPITAL (030120),2018,Acute Care,Proprietary,19.0,,,AZ,,,,,,16.1
283,GILBERT HOSPITAL (030120),2018,Acute Care,Proprietary,19.0,,,AZ,,,,,,16.1
284,"MOUNTAIN VISTA MEDICAL CENTER, LP (030121)",2018,Acute Care,Proprietary,171.0,33.3911,-111.615329,AZ,16.4,2.8,9.1,16.0,9.4,18.2
285,"MOUNTAIN VISTA MEDICAL CENTER, LP (030121)",2018,Acute Care,Proprietary,171.0,33.3911,-111.615329,AZ,16.4,2.8,9.1,16.0,9.4,18.2
286,BANNER GATEWAY MEDICAL CENTER (030122),2018,Acute Care,Voluntary non-profit - Other,170.0,33.384225,-111.719634,AZ,12.6,,8.5,13.2,13.1,15.4
287,BANNER GATEWAY MEDICAL CENTER (030122),2018,Acute Care,Voluntary non-profit - Other,170.0,33.384225,-111.719634,AZ,12.6,,8.5,13.2,13.1,15.4
288,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER (030123),2018,Acute Care,Proprietary,98.0,33.669777,-111.921803,AZ,12.7,,8.8,14.1,11.2,13.9
289,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER (030123),2018,Acute Care,Proprietary,98.0,33.669777,-111.921803,AZ,12.7,,8.8,14.1,11.2,13.9
290,PHOENIX VA MEDICAL CENTER (03012F),2018,Acute Care (VA),Government - Federal,,,,,13.0,,,,10.8,15.7
291,BANNER IRONWOOD MEDICAL CENTER (030130),2018,Acute Care,Voluntary non-profit - Private,61.0,33.214839,-111.563447,AZ,,,7.4,,12.1,13.1
292,BANNER IRONWOOD MEDICAL CENTER (030130),2018,Acute Care,Voluntary non-profit - Private,61.0,33.214839,-111.563447,AZ,,,7.4,,12.1,13.1
293,"FLORENCE HOSPITAL AT ANTHEM, LLC (030132)",2018,Acute Care,Proprietary,36.0,,,AZ,,,8.2,,,17.1
294,"FLORENCE HOSPITAL AT ANTHEM, LLC (030132)",2018,Acute Care,Proprietary,36.0,,,AZ,,,8.2,,,17.1
295,BANNER GOLDFIELD MEDICAL CENTER (030134),2018,Acute Care,Voluntary non-profit - Other,23.0,33.393343,-111.566796,AZ,,,7.8,,11.5,12.3
296,BANNER GOLDFIELD MEDICAL CENTER (030134),2018,Acute Care,Voluntary non-profit - Other,23.0,33.393343,-111.566796,AZ,,,7.8,,11.5,12.3
297,GREEN VALLEY HOSPITAL (030137),2018,Acute Care,Proprietary,49.0,31.807943,-111.010966,AZ,,,8.6,,10.3,14.4
298,GREEN VALLEY HOSPITAL (030137),2018,Acute Care,Proprietary,49.0,31.807943,-111.010966,AZ,,,8.6,,10.3,14.4
299,VA S. ARIZONA HEALTHCARE SYSTEM (03013F),2018,Acute Care (VA),Government - Federal,,,,,13.7,,,,10.1,14.2
300,VA NORTHERN ARIZONA HEALTHCARE SYSTEM (03033F),2018,Acute Care (VA),Government - Federal,,,,,,,,,11.3,12.9
301,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC. (031302)",2018,Critical Access,Government - Hospital District or Authority,39.0,32.264268,-109.837613,AZ,,,8.2,,,14.5
302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC. (031302)",2018,Critical Access,Government - Hospital District or Authority,39.0,32.264268,-109.837613,AZ,,,8.2,,,14.5
303,HOPI HEALTH CARE CENTER (031305),2018,Critical Access,Tribal,6.0,,,AZ,,,,,,13.6
304,HOPI HEALTH CARE CENTER (031305),2018,Critical Access,Tribal,6.0,,,AZ,,,,,,13.6
305,SAGE MEMORIAL HOSPITAL (031309),2018,Critical Access,Voluntary non-profit - Private,25.0,,,AZ,,,,,,12.3
306,SAGE MEMORIAL HOSPITAL (031309),2018,Critical Access,Voluntary non-profit - Private,25.0,,,AZ,,,,,,12.3
307,WHITE MOUNTAIN REGIONAL MEDICAL CENTER (031315),2018,Critical Access,Voluntary non-profit - Private,21.0,34.132136,-109.286545,AZ,,,,,,14.9
308,WHITE MOUNTAIN REGIONAL MEDICAL CENTER (031315),2018,Critical Access,Voluntary non-profit - Private,21.0,34.132136,-109.286545,AZ,,,,,,14.9
309,LA PAZ REGIONAL HOSPITAL (031317),2018,Critical Access,Voluntary non-profit - Private,25.0,34.135137,-114.285597,AZ,11.7,,9.0,,11.7,15.8
310,LA PAZ REGIONAL HOSPITAL (031317),2018,Critical Access,Voluntary non-profit - Private,25.0,34.135137,-114.285597,AZ,11.7,,9.0,,11.7,15.8
311,SILOAM SPRINGS REGIONAL HOSPITAL (040001),2018,Acute Care,Proprietary,46.0,36.190377,-94.509658,AR,,,9.5,,14.5,17.6
312,SILOAM SPRINGS REGIONAL HOSPITAL (040001),2018,Acute Care,Proprietary,46.0,36.190377,-94.509658,AR,,,9.5,,14.5,17.6
313,JOHNSON REGIONAL MEDICAL CENTER (040002),2018,Acute Care,Voluntary non-profit - Private,86.0,35.464384,-93.445797,AR,,,8.9,15.6,15.7,18.1
314,JOHNSON REGIONAL MEDICAL CENTER (040002),2018,Acute Care,Voluntary non-profit - Private,86.0,35.464384,-93.445797,AR,,,8.9,15.6,15.7,18.1
315,WASHINGTON REGIONAL MEDICAL CENTER (040004),2018,Acute Care,Voluntary non-profit - Private,314.0,36.110984,-94.157862,AR,13.2,3.4,9.5,19.7,14.4,20.4
316,WASHINGTON REGIONAL MEDICAL CENTER (040004),2018,Acute Care,Voluntary non-profit - Private,314.0,36.110984,-94.157862,AR,13.2,3.4,9.5,19.7,14.4,20.4
317,CHI-ST VINCENT INFIRMARY (040007),2018,Acute Care,Voluntary non-profit - Private,414.0,,,AR,13.6,4.9,9.6,17.4,12.4,16.5
318,CHI-ST VINCENT INFIRMARY (040007),2018,Acute Care,Voluntary non-profit - Private,414.0,,,AR,13.6,4.9,9.6,17.4,12.4,16.5
319,MERCY HOSPITAL NORTHWEST ARKANSAS (040010),2018,Acute Care,Voluntary non-profit - Church,201.0,36.309562,-94.184709,AR,13.0,4.2,8.9,13.5,12.8,17.1
320,MERCY HOSPITAL NORTHWEST ARKANSAS (040010),2018,Acute Care,Voluntary non-profit - Church,201.0,36.309562,-94.184709,AR,13.0,4.2,8.9,13.5,12.8,17.1
321,CHAMBERS MEMORIAL HOSPITAL (040011),2018,Acute Care,Voluntary non-profit - Private,41.0,35.054823,-93.388543,AR,13.1,,7.2,15.8,13.8,13.0
322,CHAMBERS MEMORIAL HOSPITAL (040011),2018,Acute Care,Voluntary non-profit - Private,41.0,35.054823,-93.388543,AR,13.1,,7.2,15.8,13.8,13.0
323,WHITE COUNTY MEDICAL CENTER (040014),2018,Acute Care,Voluntary non-profit - Private,315.0,35.250446,-91.696758,AR,13.3,,9.8,15.6,11.4,16.9
324,WHITE COUNTY MEDICAL CENTER (040014),2018,Acute Care,Voluntary non-profit - Private,315.0,35.250446,-91.696758,AR,13.3,,9.8,15.6,11.4,16.9
325,MENA REGIONAL HEALTH SYSTEM (040015),2018,Acute Care,Government - Local,65.0,34.588386,-94.221383,AR,,,10.3,15.6,16.7,20.5
326,MENA REGIONAL HEALTH SYSTEM (040015),2018,Acute Care,Government - Local,65.0,34.588386,-94.221383,AR,,,10.3,15.6,16.7,20.5
327,UAMS MEDICAL CENTER (040016),2018,Acute Care,Government - State,480.0,34.751583,-92.320998,AR,12.9,,7.7,16.7,11.3,16.0
328,UAMS MEDICAL CENTER (040016),2018,Acute Care,Government - State,480.0,34.751583,-92.320998,AR,12.9,,7.7,16.7,11.3,16.0
329,NORTH ARKANSAS REGIONAL MEDICAL CENTER (040017),2018,Acute Care,Voluntary non-profit - Other,133.0,36.236281,-93.107148,AR,,,8.8,14.2,14.7,18.1
330,NORTH ARKANSAS REGIONAL MEDICAL CENTER (040017),2018,Acute Care,Voluntary non-profit - Other,133.0,36.236281,-93.107148,AR,,,8.8,14.2,14.7,18.1
331,SPARKS MEDICAL CENTER - VAN BUREN (040018),2018,Acute Care,Proprietary,68.0,35.434175,-94.339451,AR,,,9.1,,,17.0
