,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI W Z Score,CDI W Z Score,CLABSI W Z Score,MRSA W Z Score,SSI W Z Score,PSI-90 W Z Score,Domain 1 Score,Domain 2 Score,Total HAC Score,Payment Reduction
131,LAKELAND COMMUNITY HOSPITAL (010125),2018,Acute Care,Voluntary non-profit - Church,58.0,34.241718,-87.589857,AL,,-0.9923,,,,-0.0674,-0.0674,-0.9923,-0.8535,No
132,TROY REGIONAL MEDICAL CENTER (010126),2018,Acute Care,Government - Federal,89.0,31.780322,-85.945529,AL,-1.5254,-1.4775,,,-1.4872,-0.0201,-0.0201,-1.4967,-1.2752,No
133,TROY REGIONAL MEDICAL CENTER (010126),2018,Acute Care,Government - Federal,89.0,31.780322,-85.945529,AL,-1.5254,-1.4775,,,-1.4872,-0.0201,-0.0201,-1.4967,-1.2752,No
134,JACKSON MEDICAL CENTER (010128),2018,Acute Care,Proprietary,35.0,31.530482,-87.89318,AL,,,,,,-0.0159,-0.0159,,,No
135,JACKSON MEDICAL CENTER (010128),2018,Acute Care,Proprietary,35.0,31.530482,-87.89318,AL,,,,,,-0.0159,-0.0159,,,No
136,NORTH BALDWIN INFIRMARY (010129),2018,Acute Care,Voluntary non-profit - Private,64.0,30.902492,-87.783318,AL,0.1184,-0.152,,,1.7655,-0.1203,-0.1203,0.5773,0.4726,Yes
137,NORTH BALDWIN INFIRMARY (010129),2018,Acute Care,Voluntary non-profit - Private,64.0,30.902492,-87.783318,AL,0.1184,-0.152,,,1.7655,-0.1203,-0.1203,0.5773,0.4726,Yes
138,ST VINCENT'S ST CLAIR (010130),2018,Acute Care,Voluntary non-profit - Private,40.0,33.605568,-86.30238,AL,-0.3994,-0.5607,-1.511,,-1.4872,-0.3315,-0.3315,-0.9896,-0.8909,No
139,ST VINCENT'S ST CLAIR (010130),2018,Acute Care,Voluntary non-profit - Private,40.0,33.605568,-86.30238,AL,-0.3994,-0.5607,-1.511,,-1.4872,-0.3315,-0.3315,-0.9896,-0.8909,No
140,CRESTWOOD MEDICAL CENTER (010131),2018,Acute Care,Proprietary,163.0,,,AL,1.3546,-0.8033,2.1946,-1.151,1.734,-0.132,-0.132,0.6658,0.5461,Yes
141,CRESTWOOD MEDICAL CENTER (010131),2018,Acute Care,Proprietary,163.0,,,AL,1.3546,-0.8033,2.1946,-1.151,1.734,-0.132,-0.132,0.6658,0.5461,Yes
142,HILL HOSPITAL OF SUMTER COUNTY (010138),2018,Acute Care,Voluntary non-profit - Other,33.0,32.491825,-88.296081,AL,,,,,,-0.02,-0.02,,,No
143,HILL HOSPITAL OF SUMTER COUNTY (010138),2018,Acute Care,Voluntary non-profit - Other,33.0,32.491825,-88.296081,AL,,,,,,-0.02,-0.02,,,No
144,BROOKWOOD MEDICAL CENTER (010139),2018,Acute Care,Proprietary,601.0,33.46291,-86.77685,AL,-0.5581,-1.1225,1.3625,0.3071,-0.626,-0.4536,-0.4536,-0.1274,-0.1763,No
145,BROOKWOOD MEDICAL CENTER (010139),2018,Acute Care,Proprietary,601.0,33.46291,-86.77685,AL,-0.5581,-1.1225,1.3625,0.3071,-0.626,-0.4536,-0.4536,-0.1274,-0.1763,No
146,SPRINGHILL MEDICAL CENTER (010144),2018,Acute Care,Proprietary,198.0,30.685946,-88.131719,AL,1.3312,-1.1021,0.4205,-0.0295,0.4239,0.6199,0.6199,0.2088,0.2704,No
147,SPRINGHILL MEDICAL CENTER (010144),2018,Acute Care,Proprietary,198.0,30.685946,-88.131719,AL,1.3312,-1.1021,0.4205,-0.0295,0.4239,0.6199,0.6199,0.2088,0.2704,No
148,RMC JACKSONVILLE (010146),2018,Acute Care,Proprietary,65.0,,,AL,,-1.9602,,,,-0.0296,-0.0296,-1.9602,-1.6706,No
149,RMC JACKSONVILLE (010146),2018,Acute Care,Proprietary,65.0,,,AL,,-1.9602,,,,-0.0296,-0.0296,-1.9602,-1.6706,No
150,EVERGREEN MEDICAL CENTER (010148),2018,Acute Care,Proprietary,44.0,31.43126,-86.94205,AL,,-1.9602,,,,-0.0736,-0.0736,-1.9602,-1.6772,No
151,EVERGREEN MEDICAL CENTER (010148),2018,Acute Care,Proprietary,44.0,31.43126,-86.94205,AL,,-1.9602,,,,-0.0736,-0.0736,-1.9602,-1.6772,No
152,BAPTIST MEDICAL CENTER EAST (010149),2018,Acute Care,Government - Hospital District or Authority,171.0,32.376821,-86.172095,AL,-0.8438,0.1621,0.7435,-0.4763,-0.9945,-1.135,-1.135,-0.2818,-0.4098,No
153,BAPTIST MEDICAL CENTER EAST (010149),2018,Acute Care,Government - Hospital District or Authority,171.0,32.376821,-86.172095,AL,-0.8438,0.1621,0.7435,-0.4763,-0.9945,-1.135,-1.135,-0.2818,-0.4098,No
154,L V STABLER MEMORIAL HOSPITAL (010150),2018,Acute Care,Proprietary,56.0,31.82945,-86.64586,AL,,-1.9602,,,,-0.4047,-0.4047,-1.9602,-1.7269,No
155,L V STABLER MEMORIAL HOSPITAL (010150),2018,Acute Care,Proprietary,56.0,31.82945,-86.64586,AL,,-1.9602,,,,-0.4047,-0.4047,-1.9602,-1.7269,No
156,SHOALS HOSPITAL (010157),2018,Acute Care,Government - Hospital District or Authority,184.0,34.744941,-87.676511,AL,0.9988,0.2055,-1.511,,0.5636,0.0672,0.0672,0.0642,0.0647,No
157,SHOALS HOSPITAL (010157),2018,Acute Care,Government - Hospital District or Authority,184.0,34.744941,-87.676511,AL,0.9988,0.2055,-1.511,,0.5636,0.0672,0.0672,0.0642,0.0647,No
158,RUSSELLVILLE HOSPITAL (010158),2018,Acute Care,Proprietary,74.0,34.511165,-87.717585,AL,-1.5254,-1.9602,,,,-0.7624,-0.7624,-1.7428,-1.5957,No
159,RUSSELLVILLE HOSPITAL (010158),2018,Acute Care,Proprietary,74.0,34.511165,-87.717585,AL,-1.5254,-1.9602,,,,-0.7624,-0.7624,-1.7428,-1.5957,No
160,COOSA VALLEY MEDICAL CENTER (010164),2018,Acute Care,Voluntary non-profit - Other,201.0,33.164666,-86.254598,AL,-1.5254,0.0395,-1.511,,-1.4872,0.9481,0.9481,-1.121,-0.8106,No
161,COOSA VALLEY MEDICAL CENTER (010164),2018,Acute Care,Voluntary non-profit - Other,201.0,33.164666,-86.254598,AL,-1.5254,0.0395,-1.511,,-1.4872,0.9481,0.9481,-1.121,-0.8106,No
162,JACK HUGHSTON MEMORIAL HOSPITAL (010168),2018,Acute Care,Government - State,52.0,32.509045,-85.005696,AL,,-1.9602,,,,-1.1963,-1.1963,,,No
163,JACK HUGHSTON MEMORIAL HOSPITAL (010168),2018,Acute Care,Government - State,52.0,32.509045,-85.005696,AL,,-1.9602,,,,-1.1963,-1.1963,,,No
164,ATMORE COMMUNITY HOSPITAL (010169),2018,Acute Care,Government - Hospital District or Authority,48.0,31.01657,-87.479735,AL,,-1.9602,,,,-0.1864,-0.1864,-1.9602,-1.6942,No
165,ATMORE COMMUNITY HOSPITAL (010169),2018,Acute Care,Government - Hospital District or Authority,48.0,31.01657,-87.479735,AL,,-1.9602,,,,-0.1864,-0.1864,-1.9602,-1.6942,No
166,ST VINCENT'S CHILTON (010173),2018,Acute Care,Voluntary non-profit - Church,26.0,32.876585,-86.623511,AL,,,,,,,,,,No
167,ST VINCENT'S CHILTON (010173),2018,Acute Care,Voluntary non-profit - Church,26.0,32.876585,-86.623511,AL,,,,,,,,,,No
168,PROVIDENCE ALASKA MEDICAL CENTER (020001),2018,Acute Care,Voluntary non-profit - Church,394.0,61.189798,-149.817622,AK,1.2577,-0.0396,-0.0903,-0.3987,-0.6574,-0.1377,-0.1377,0.0143,-0.0085,No
169,PROVIDENCE ALASKA MEDICAL CENTER (020001),2018,Acute Care,Voluntary non-profit - Church,394.0,61.189798,-149.817622,AK,1.2577,-0.0396,-0.0903,-0.3987,-0.6574,-0.1377,-0.1377,0.0143,-0.0085,No
170,MAT-SU REGIONAL MEDICAL CENTER (020006),2018,Acute Care,Voluntary non-profit - Private,90.0,61.561217,-149.258718,AK,0.1067,-1.3243,-1.0611,-1.4551,0.8099,0.8166,0.8166,-0.5848,-0.3746,No
171,MAT-SU REGIONAL MEDICAL CENTER (020006),2018,Acute Care,Voluntary non-profit - Private,90.0,61.561217,-149.258718,AK,0.1067,-1.3243,-1.0611,-1.4551,0.8099,0.8166,0.8166,-0.5848,-0.3746,No
172,BARTLETT REGIONAL HOSPITAL (020008),2018,Acute Care,Government - Local,58.0,58.328696,-134.466829,AK,,-1.4265,,,2.1044,-0.159,-0.159,0.339,0.2643,No
173,BARTLETT REGIONAL HOSPITAL (020008),2018,Acute Care,Government - Local,58.0,58.328696,-134.466829,AK,,-1.4265,,,2.1044,-0.159,-0.159,0.339,0.2643,No
174,FAIRBANKS MEMORIAL HOSPITAL (020012),2018,Acute Care,Voluntary non-profit - Other,213.0,64.831407,-147.736254,AK,0.1919,-1.4673,0.9972,-1.4551,-0.5246,-0.0264,-0.0264,-0.4516,-0.3878,No
175,FAIRBANKS MEMORIAL HOSPITAL (020012),2018,Acute Care,Voluntary non-profit - Other,213.0,64.831407,-147.736254,AK,0.1919,-1.4673,0.9972,-1.4551,-0.5246,-0.0264,-0.0264,-0.4516,-0.3878,No
176,ALASKA REGIONAL HOSPITAL (020017),2018,Acute Care,Proprietary,169.0,61.20979,-149.827379,AK,-0.2407,1.3344,-0.5317,1.1571,-0.9561,-0.3771,-0.3771,0.1526,0.0731,No
177,ALASKA REGIONAL HOSPITAL (020017),2018,Acute Care,Proprietary,169.0,61.20979,-149.827379,AK,-0.2407,1.3344,-0.5317,1.1571,-0.9561,-0.3771,-0.3771,0.1526,0.0731,No
178,YUKON KUSKOKWIM DELTA REG HOSPITAL (020018),2018,Acute Care,Tribal,34.0,,,AK,,,,,,-0.0105,-0.0105,,-0.0105,No
179,YUKON KUSKOKWIM DELTA REG HOSPITAL (020018),2018,Acute Care,Tribal,34.0,,,AK,,,,,,-0.0105,-0.0105,,-0.0105,No
180,CENTRAL PENINSULA GENERAL HOSPITAL (020024),2018,Acute Care,Voluntary non-profit - Other,186.0,60.493865,-151.077658,AK,2.1498,1.6894,0.6877,,2.1044,0.1296,0.1296,1.6578,1.4286,Yes
181,CENTRAL PENINSULA GENERAL HOSPITAL (020024),2018,Acute Care,Voluntary non-profit - Other,186.0,60.493865,-151.077658,AK,2.1498,1.6894,0.6877,,2.1044,0.1296,0.1296,1.6578,1.4286,Yes
182,ALASKA NATIVE MEDICAL CENTER (020026),2018,Acute Care,Government - Federal,163.0,61.18189,-149.800578,AK,2.1498,0.346,0.319,1.3262,-0.633,1.2802,1.2802,0.7016,0.7884,Yes
183,ALASKA NATIVE MEDICAL CENTER (020026),2018,Acute Care,Government - Federal,163.0,61.18189,-149.800578,AK,2.1498,0.346,0.319,1.3262,-0.633,1.2802,1.2802,0.7016,0.7884,Yes
184,ABRAZO MARYVALE CAMPUS (030001),2018,Acute Care,Proprietary,231.0,,,AZ,-0.1221,0.1391,-0.7956,,1.5873,-0.1481,-0.1481,0.2022,0.1496,No
185,ABRAZO MARYVALE CAMPUS (030001),2018,Acute Care,Proprietary,231.0,,,AZ,-0.1221,0.1391,-0.7956,,1.5873,-0.1481,-0.1481,0.2022,0.1496,No
186,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX (030002),2018,Acute Care,Voluntary non-profit - Other,706.0,33.465724,-112.058127,AZ,-0.8187,-0.4713,-0.547,0.048,0.5689,1.4321,1.4321,-0.244,0.0074,No
187,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX (030002),2018,Acute Care,Voluntary non-profit - Other,706.0,33.465724,-112.058127,AZ,-0.8187,-0.4713,-0.547,0.048,0.5689,1.4321,1.4321,-0.244,0.0074,No
188,TUCSON MEDICAL CENTER (030006),2018,Acute Care,Voluntary non-profit - Private,520.0,32.250749,-110.880169,AZ,0.0499,0.6321,0.4475,-0.0528,0.0745,-0.7589,-0.7589,0.2302,0.0819,No
189,TUCSON MEDICAL CENTER (030006),2018,Acute Care,Voluntary non-profit - Private,520.0,32.250749,-110.880169,AZ,0.0499,0.6321,0.4475,-0.0528,0.0745,-0.7589,-0.7589,0.2302,0.0819,No
190,VERDE VALLEY MEDICAL CENTER (030007),2018,Acute Care,Voluntary non-profit - Private,102.0,34.736201,-112.031784,AZ,-0.7202,1.3676,-0.1664,-1.4551,0.7034,-0.6439,-0.6439,-0.0541,-0.1426,No
191,VERDE VALLEY MEDICAL CENTER (030007),2018,Acute Care,Voluntary non-profit - Private,102.0,34.736201,-112.031784,AZ,-0.7202,1.3676,-0.1664,-1.4551,0.7034,-0.6439,-0.6439,-0.0541,-0.1426,No
192,ST. MARY'S HOSPITAL (030010),2018,Acute Care,Voluntary non-profit - Private,398.0,32.228923,-111.000032,AZ,0.8418,0.6601,-0.1529,0.7414,1.6851,-0.2252,-0.2252,0.7551,0.6081,Yes
193,ST. MARY'S HOSPITAL (030010),2018,Acute Care,Voluntary non-profit - Private,398.0,32.228923,-111.000032,AZ,0.8418,0.6601,-0.1529,0.7414,1.6851,-0.2252,-0.2252,0.7551,0.6081,Yes
194,ST JOSEPH'S HOSPITAL (030011),2018,Acute Care,Voluntary non-profit - Other,474.0,32.225946,-110.857838,AZ,0.3172,0.1928,-0.9613,-0.363,0.0396,-0.6741,-0.6741,-0.155,-0.2328,No
195,ST JOSEPH'S HOSPITAL (030011),2018,Acute Care,Voluntary non-profit - Other,474.0,32.225946,-110.857838,AZ,0.3172,0.1928,-0.9613,-0.363,0.0396,-0.6741,-0.6741,-0.155,-0.2328,No
196,YAVAPAI REGIONAL MEDICAL CENTER (030012),2018,Acute Care,Government - Local,179.0,34.55938,-112.482065,AZ,-0.2959,1.4902,-0.8514,1.6644,0.651,0.1161,0.1161,0.5317,0.4693,Yes
197,YAVAPAI REGIONAL MEDICAL CENTER (030012),2018,Acute Care,Government - Local,179.0,34.55938,-112.482065,AZ,-0.2959,1.4902,-0.8514,1.6644,0.651,0.1161,0.1161,0.5317,0.4693,Yes
198,YUMA REGIONAL MEDICAL CENTER (030013),2018,Acute Care,Voluntary non-profit - Private,397.0,32.683899,-114.633238,AZ,-0.3326,-0.1546,-0.6958,0.2481,-0.8216,-0.0271,-0.0271,-0.3513,-0.3027,No
199,YUMA REGIONAL MEDICAL CENTER (030013),2018,Acute Care,Voluntary non-profit - Private,397.0,32.683899,-114.633238,AZ,-0.3326,-0.1546,-0.6958,0.2481,-0.8216,-0.0271,-0.0271,-0.3513,-0.3027,No
200,HONORHEALTH JOHN C LINCOLN MEDICAL CENTER (030014),2018,Acute Care,Voluntary non-profit - Private,258.0,33.567754,-112.07063,AZ,1.3045,0.3026,2.1287,0.1597,0.2073,1.8436,1.8436,0.8205,0.974,Yes
201,HONORHEALTH JOHN C LINCOLN MEDICAL CENTER (030014),2018,Acute Care,Voluntary non-profit - Private,258.0,33.567754,-112.07063,AZ,1.3045,0.3026,2.1287,0.1597,0.2073,1.8436,1.8436,0.8205,0.974,Yes
202,BANNER CASA GRANDE MEDICAL CENTER (030016),2018,Acute Care,Voluntary non-profit - Other,156.0,32.879608,-111.709253,AZ,-1.0309,-0.9386,-0.711,-0.2482,-0.1613,0.4279,0.4279,-0.618,-0.4611,No
203,BANNER CASA GRANDE MEDICAL CENTER (030016),2018,Acute Care,Voluntary non-profit - Other,156.0,32.879608,-111.709253,AZ,-1.0309,-0.9386,-0.711,-0.2482,-0.1613,0.4279,0.4279,-0.618,-0.4611,No
204,MARICOPA MEDICAL CENTER (030022),2018,Acute Care,Government - Local,570.0,33.458525,-112.02643,AZ,0.3807,0.438,0.4932,2.2236,0.1095,0.466,0.466,0.729,0.6895,Yes
205,MARICOPA MEDICAL CENTER (030022),2018,Acute Care,Government - Local,570.0,33.458525,-112.02643,AZ,0.3807,0.438,0.4932,2.2236,0.1095,0.466,0.466,0.729,0.6895,Yes
206,FLAGSTAFF MEDICAL CENTER (030023),2018,Acute Care,Voluntary non-profit - Private,267.0,35.209534,-111.644835,AZ,0.2387,0.4099,0.2006,-0.2917,-0.4635,2.2881,2.2881,0.0188,0.3592,No
207,FLAGSTAFF MEDICAL CENTER (030023),2018,Acute Care,Voluntary non-profit - Private,267.0,35.209534,-111.644835,AZ,0.2387,0.4099,0.2006,-0.2917,-0.4635,2.2881,2.2881,0.0188,0.3592,No
208,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER (030024),2018,Acute Care,Voluntary non-profit - Church,560.0,33.480294,-112.079208,AZ,-0.0687,0.0114,-0.1935,-0.3941,0.34,1.0272,1.0272,-0.0609,0.1023,No
209,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER (030024),2018,Acute Care,Voluntary non-profit - Church,560.0,33.480294,-112.079208,AZ,-0.0687,0.0114,-0.1935,-0.3941,0.34,1.0272,1.0272,-0.0609,0.1023,No
210,ABRAZO CENTRAL CAMPUS (030030),2018,Acute Care,Proprietary,186.0,33.524116,-112.101934,AZ,0.1752,0.3358,-0.3423,-0.3754,-0.4268,-0.8507,-0.8507,-0.1267,-0.2353,No
211,ABRAZO CENTRAL CAMPUS (030030),2018,Acute Care,Proprietary,186.0,33.524116,-112.101934,AZ,0.1752,0.3358,-0.3423,-0.3754,-0.4268,-0.8507,-0.8507,-0.1267,-0.2353,No
212,BANNER PAYSON MEDICAL CENTER (030033),2018,Acute Care,Voluntary non-profit - Other,36.0,,,AZ,,1.1761,,,-1.4872,-0.9013,-0.9013,-0.1556,-0.2674,No
213,BANNER PAYSON MEDICAL CENTER (030033),2018,Acute Care,Voluntary non-profit - Other,36.0,,,AZ,,1.1761,,,-1.4872,-0.9013,-0.9013,-0.1556,-0.2674,No
214,CHANDLER REGIONAL MEDICAL CENTER (030036),2018,Acute Care,Voluntary non-profit - Other,318.0,33.298691,-111.873508,AZ,0.1368,0.5937,0.116,0.8624,0.9148,-0.883,-0.883,0.5247,0.3136,No
215,CHANDLER REGIONAL MEDICAL CENTER (030036),2018,Acute Care,Voluntary non-profit - Other,318.0,33.298691,-111.873508,AZ,0.1368,0.5937,0.116,0.8624,0.9148,-0.883,-0.883,0.5247,0.3136,No
216,ST LUKE'S MEDICAL CENTER (030037),2018,Acute Care,Proprietary,209.0,33.451436,-112.042767,AZ,-0.3777,-0.576,2.1946,1.2052,-0.4391,-0.0671,-0.0671,0.4014,0.3311,No
217,ST LUKE'S MEDICAL CENTER (030037),2018,Acute Care,Proprietary,209.0,33.451436,-112.042767,AZ,-0.3777,-0.576,2.1946,1.2052,-0.4391,-0.0671,-0.0671,0.4014,0.3311,No
218,SCOTTSDALE OSBORN MEDICAL CENTER (030038),2018,Acute Care,Proprietary,360.0,33.487639,-111.922725,AZ,0.7682,0.2234,-0.2561,-0.4049,0.0378,-0.9332,-0.9332,0.0737,-0.0773,No
219,SCOTTSDALE OSBORN MEDICAL CENTER (030038),2018,Acute Care,Proprietary,360.0,33.487639,-111.922725,AZ,0.7682,0.2234,-0.2561,-0.4049,0.0378,-0.9332,-0.9332,0.0737,-0.0773,No
220,CANYON VISTA MEDICAL CENTER (030043),2018,Acute Care,Voluntary non-profit - Other,92.0,31.554635,-110.230726,AZ,-0.4512,0.5682,-0.6231,-0.5135,0.3208,0.8533,0.8533,-0.1398,0.0092,No
221,CANYON VISTA MEDICAL CENTER (030043),2018,Acute Care,Voluntary non-profit - Other,92.0,31.554635,-110.230726,AZ,-0.4512,0.5682,-0.6231,-0.5135,0.3208,0.8533,0.8533,-0.1398,0.0092,No
222,KINGMAN REGIONAL MEDICAL CENTER (030055),2018,Acute Care,Government - Hospital District or Authority,221.0,35.219907,-114.035813,AZ,1.0038,0.7189,0.7706,2.2236,2.1044,-0.124,-0.124,1.3642,1.141,Yes
223,KINGMAN REGIONAL MEDICAL CENTER (030055),2018,Acute Care,Government - Hospital District or Authority,221.0,35.219907,-114.035813,AZ,1.0038,0.7189,0.7706,2.2236,2.1044,-0.124,-0.124,1.3642,1.141,Yes
224,BANNER BOSWELL MEDICAL CENTER (030061),2018,Acute Care,Voluntary non-profit - Other,508.0,33.604798,-112.282538,AZ,-0.6634,-0.6705,-0.6789,-0.0714,0.1933,-1.7118,-1.7118,-0.3782,-0.5782,No
225,BANNER BOSWELL MEDICAL CENTER (030061),2018,Acute Care,Voluntary non-profit - Other,508.0,33.604798,-112.282538,AZ,-0.6634,-0.6705,-0.6789,-0.0714,0.1933,-1.7118,-1.7118,-0.3782,-0.5782,No
226,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER (030062),2018,Acute Care,Voluntary non-profit - Private,91.0,34.201967,-110.01839,AZ,0.2888,-1.4086,-0.6789,-1.4551,-0.0408,-1.4717,-1.4717,-0.6589,-0.7808,No
227,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER (030062),2018,Acute Care,Voluntary non-profit - Private,91.0,34.201967,-110.01839,AZ,0.2888,-1.4086,-0.6789,-1.4551,-0.0408,-1.4717,-1.4717,-0.6589,-0.7808,No
228,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS (030064),2018,Acute Care,Voluntary non-profit - Private,511.0,32.242362,-110.944092,AZ,0.81,1.9601,0.7824,1.3309,2.1044,1.8085,1.8085,1.3975,1.4592,Yes
229,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS (030064),2018,Acute Care,Voluntary non-profit - Private,511.0,32.242362,-110.944092,AZ,0.81,1.9601,0.7824,1.3309,2.1044,1.8085,1.8085,1.3975,1.4592,Yes
230,BANNER DESERT MEDICAL CENTER (030065),2018,Acute Care,Voluntary non-profit - Private,632.0,33.39091,-111.874624,AZ,-0.6918,-0.8237,0.1126,-0.5259,0.6353,-1.2887,-1.2887,-0.2587,-0.4132,No
231,BANNER DESERT MEDICAL CENTER (030065),2018,Acute Care,Voluntary non-profit - Private,632.0,33.39091,-111.874624,AZ,-0.6918,-0.8237,0.1126,-0.5259,0.6353,-1.2887,-1.2887,-0.2587,-0.4132,No
232,MT. GRAHAM REGIONAL MEDICAL CENTER (030068),2018,Acute Care,Government - Hospital District or Authority,45.0,32.821883,-109.732994,AZ,,-1.6027,,,,-0.2437,-0.2437,-1.6027,-1.3988,No
233,MT. GRAHAM REGIONAL MEDICAL CENTER (030068),2018,Acute Care,Government - Hospital District or Authority,45.0,32.821883,-109.732994,AZ,,-1.6027,,,,-0.2437,-0.2437,-1.6027,-1.3988,No
234,HAVASU REGIONAL MEDICAL CENTER (030069),2018,Acute Care,Proprietary,169.0,34.47998,-114.338537,AZ,-0.9908,0.9104,-1.511,2.2236,0.7348,-0.4321,-0.4321,0.2734,0.1676,No
235,HAVASU REGIONAL MEDICAL CENTER (030069),2018,Acute Care,Proprietary,169.0,34.47998,-114.338537,AZ,-0.9908,0.9104,-1.511,2.2236,0.7348,-0.4321,-0.4321,0.2734,0.1676,No
236,FORT DEFIANCE INDIAN HOSPITAL (030071),2018,Acute Care,Government - Federal,54.0,,,AZ,,0.6244,,,,-0.1332,-0.1332,0.6244,0.5108,Yes
237,FORT DEFIANCE INDIAN HOSPITAL (030071),2018,Acute Care,Government - Federal,54.0,,,AZ,,0.6244,,,,-0.1332,-0.1332,0.6244,0.5108,Yes
238,TUBA CITY REGIONAL HEALTH CARE CORPORATION (030073),2018,Acute Care,Voluntary non-profit - Other,73.0,,,AZ,-1.5254,-1.0382,-1.511,,,1.2793,1.2793,-1.3582,-0.9626,No
239,TUBA CITY REGIONAL HEALTH CARE CORPORATION (030073),2018,Acute Care,Voluntary non-profit - Other,73.0,,,AZ,-1.5254,-1.0382,-1.511,,,1.2793,1.2793,-1.3582,-0.9626,No
240,SELLS HOSPITAL (030074),2018,Acute Care,Government - Federal,13.0,,,AZ,2.1498,1.9601,2.1946,2.2236,2.1044,0.0017,0.0017,2.1265,1.8078,Yes
241,SELLS HOSPITAL (030074),2018,Acute Care,Government - Federal,13.0,,,AZ,2.1498,1.9601,2.1946,2.2236,2.1044,0.0017,0.0017,2.1265,1.8078,Yes
242,SAN CARLOS APACHE HEALTHCARE CORP (030077),2018,Acute Care,Government - Federal,9.0,,,AZ,,,,,,0.0073,0.0073,,0.0073,No
243,SAN CARLOS APACHE HEALTHCARE CORP (030077),2018,Acute Care,Government - Federal,9.0,,,AZ,,,,,,0.0073,0.0073,,0.0073,No
244,PHOENIX INDIAN MEDICAL CENTER (030078),2018,Acute Care,Government - Federal,119.0,33.49701,-112.047613,AZ,,1.9601,,,0.7523,-0.0424,-0.0424,1.3562,1.1464,Yes
245,PHOENIX INDIAN MEDICAL CENTER (030078),2018,Acute Care,Government - Federal,119.0,33.49701,-112.047613,AZ,,1.9601,,,0.7523,-0.0424,-0.0424,1.3562,1.1464,Yes
246,ABRAZO SCOTTSDALE CAMPUS (030083),2018,Acute Care,Proprietary,129.0,33.640603,-111.997692,AZ,-0.0169,1.2271,-0.8396,2.2236,0.064,0.2714,0.2714,0.5317,0.4926,Yes
247,ABRAZO SCOTTSDALE CAMPUS (030083),2018,Acute Care,Proprietary,129.0,33.640603,-111.997692,AZ,-0.0169,1.2271,-0.8396,2.2236,0.064,0.2714,0.2714,0.5317,0.4926,Yes
248,CHINLE COMPREHENSIVE HEALTH CARE FACILITY (030084),2018,Acute Care,Government - Federal,60.0,,,AZ,,1.3318,,,,-0.0708,-0.0708,1.3318,1.1214,Yes
249,CHINLE COMPREHENSIVE HEALTH CARE FACILITY (030084),2018,Acute Care,Government - Federal,60.0,,,AZ,,1.3318,,,,-0.0708,-0.0708,1.3318,1.1214,Yes
250,NORTHWEST MEDICAL CENTER (030085),2018,Acute Care,Proprietary,283.0,32.319581,-111.012054,AZ,0.5127,0.157,0.0298,-0.1846,-0.3552,-1.7118,-1.7118,0.0319,-0.2296,No
251,NORTHWEST MEDICAL CENTER (030085),2018,Acute Care,Proprietary,283.0,32.319581,-111.012054,AZ,0.5127,0.157,0.0298,-0.1846,-0.3552,-1.7118,-1.7118,0.0319,-0.2296,No
252,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER (030087),2018,Acute Care,Proprietary,426.0,33.582467,-111.886032,AZ,-0.4245,0.5197,0.7587,0.0434,-0.4565,0.2478,0.2478,0.0882,0.1121,No
253,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER (030087),2018,Acute Care,Proprietary,426.0,33.582467,-111.886032,AZ,-0.4245,0.5197,0.7587,0.0434,-0.4565,0.2478,0.2478,0.0882,0.1121,No
254,BANNER BAYWOOD MEDICAL CENTER (030088),2018,Acute Care,Voluntary non-profit - Private,340.0,33.410465,-111.688045,AZ,-0.7035,-0.6219,-0.9004,-0.1691,-0.0775,1.9527,1.9527,-0.4945,-0.1274,No
255,BANNER BAYWOOD MEDICAL CENTER (030088),2018,Acute Care,Voluntary non-profit - Private,340.0,33.410465,-111.688045,AZ,-0.7035,-0.6219,-0.9004,-0.1691,-0.0775,1.9527,1.9527,-0.4945,-0.1274,No
256,BANNER THUNDERBIRD MEDICAL CENTER (030089),2018,Acute Care,Government - Hospital District or Authority,566.0,33.610731,-112.178698,AZ,-0.7302,-0.6117,-0.136,-0.6081,1.0825,2.3268,2.3268,-0.2007,0.1784,No
257,BANNER THUNDERBIRD MEDICAL CENTER (030089),2018,Acute Care,Government - Hospital District or Authority,566.0,33.610731,-112.178698,AZ,-0.7302,-0.6117,-0.136,-0.6081,1.0825,2.3268,2.3268,-0.2007,0.1784,No
258,HONORHEALTH DEER VALLEY MEDICAL CENTER (030092),2018,Acute Care,Voluntary non-profit - Private,201.0,33.666425,-112.117188,AZ,0.9353,0.77,1.6111,0.1969,2.1044,0.4662,0.4662,1.1235,1.0249,Yes
