,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI (SIR),CAUTI Number of Procedures,CAUTI Observed Cases,CAUTI Predicted Cases,CAUTI Urinary Catheter Days,CDIFF (SIR),CDIFF Observed Cases,CDIFF Predicted Cases,CDIFF patient days,CLABSI (SIR),CLABSI Number of Device Days,CLABSI Number of Procedures,CLABSI Observed Cases,CLABSI Predicted Cases,MRSA (SIR),MRSA Observed Cases,MRSA Predicted Cases,MRSA patient days,SSI Abdominal Hysterectomy,SSI Abdominal Number of Procedures,SSI Abdominal Observed Cases,SSI Abdominal Predicted Cases,SSI Colon Number of Procedures,SSI Colon Observed Cases,SSI Colon Predicted Cases,SSI Colon Surgery (SIR)
93,FAIRBANKS MEMORIAL HOSPITAL (020012),2023,Acute Care,Voluntary non-profit - Other,213.0,64.831407,-147.736254,AK,1.434,,3.0,2.092,2958.0,0.3,3.0,9.994,18552.0,,912.0,,0.0,0.634,,0.0,0.827,21066.0,,7.0,0.0,0.01,59.0,5.0,1.599,3.127
94,ALASKA REGIONAL HOSPITAL (020017),2023,Acute Care,Proprietary,169.0,61.20979,-149.827379,AK,0.536,,2.0,3.731,4597.0,0.168,3.0,17.805,44120.0,0.637,5873.0,,3.0,4.709,0.949,3.0,3.162,45497.0,,64.0,1.0,0.531,103.0,2.0,2.845,0.703
95,YUKON KUSKOKWIM DELTA REG HOSPITAL (020018),2023,Acute Care,Tribal,34.0,,,AK,,,0.0,0.139,284.0,0.0,0.0,2.557,15590.0,,33.0,,0.0,0.019,,0.0,0.277,15590.0,,,,,,,,
96,CENTRAL PENINSULA GENERAL HOSPITAL (020024),2023,Acute Care,Voluntary non-profit - Other,186.0,60.493865,-151.077658,AK,,,5.0,0.859,1752.0,0.221,1.0,4.516,15532.0,,1464.0,,0.0,0.849,,0.0,0.693,16197.0,,5.0,0.0,0.05,45.0,2.0,1.205,1.66
97,ALASKA NATIVE MEDICAL CENTER (020026),2023,Acute Care,Government - Federal,163.0,61.18189,-149.800578,AK,0.396,,3.0,7.572,7365.0,0.332,7.0,21.056,50932.0,0.416,7897.0,,3.0,7.21,1.026,5.0,4.873,56008.0,,47.0,1.0,0.478,162.0,1.0,4.544,0.22
98,673rd Medical Group (Joint Base Elmendorf-Richardson) (02013F),2023,Acute Care (DOD),Department of Defense,,,,,,,0.0,0.4,782.0,,,,,,490.0,,0.0,0.354,,,,,,,,,,,,
99,Bassett ACH (FT Wainwright) (02014F),2023,Acute Care (DOD),Department of Defense,,,,,,,0.0,0.007,15.0,,0.0,0.0,208.0,,38.0,,0.0,0.025,,,,,,,,,,,,
100,SEARHC WRANGELL MEDICAL CENTER-CAH (021305),2023,Critical Access,Government - Local,22.0,56.471646,-132.376414,AK,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PROVIDENCE KODIAK ISLAND MEDICAL CTR (021306),2023,Critical Access,Voluntary non-profit - Church,46.0,57.800835,-152.373943,AK,,,,,,,0.0,0.454,2059.0,,,,,,,,,,,,,,,,,
102,PEACEHEALTH KETCHIKAN MEDICAL CENTER (021311),2023,Critical Access,Voluntary non-profit - Church,51.0,55.352717,-131.686049,AK,,,0.0,0.374,572.0,0.0,0.0,1.243,4479.0,,245.0,,0.0,0.066,,0.0,0.107,5159.0,,7.0,0.0,0.058,9.0,0.0,0.288,
103,SAMUEL SIMMONDS MEMORIAL HOSPITAL (021312),2023,Critical Access,Government - Federal,16.0,71.298135,-156.72732,AK,,,1.0,0.007,10.0,,,,,,1.0,,0.0,0.0,,,,,,,,,,,,
104,SOUTH PENINSULA HOSPITAL (021313),2023,Critical Access,Voluntary non-profit - Private,49.0,59.652133,-151.550296,AK,,,,,,,,,,,,,,,,,,,,,,,,,,
105,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX (030002),2023,Acute Care,Voluntary non-profit - Other,706.0,33.465724,-112.058127,AZ,0.217,,9.0,41.392,25545.0,0.775,103.0,132.832,187424.0,1.943,27248.0,,57.0,29.334,1.034,19.0,18.381,194602.0,0.0,222.0,0.0,2.055,545.0,11.0,15.17,0.725
106,TUCSON MEDICAL CENTER (030006),2023,Acute Care,Voluntary non-profit - Private,520.0,32.250749,-110.880169,AZ,0.817,,19.0,23.254,18972.0,0.567,53.0,93.465,151893.0,0.671,22718.0,,16.0,23.85,0.968,14.0,14.456,172351.0,0.853,425.0,3.0,3.517,424.0,9.0,11.159,0.807
107,VERDE VALLEY MEDICAL CENTER (030007),2023,Acute Care,Voluntary non-profit - Private,102.0,34.736201,-112.031784,AZ,0.0,,0.0,1.483,1749.0,0.398,4.0,10.054,19263.0,,757.0,,1.0,0.591,,0.0,0.859,20068.0,,,,,84.0,1.0,2.086,0.479
108,ST. MARY'S HOSPITAL (030010),2023,Acute Care,Voluntary non-profit - Private,398.0,32.228923,-111.000032,AZ,0.537,,2.0,3.724,4283.0,0.502,12.0,23.887,41053.0,0.0,3971.0,,0.0,2.845,1.504,4.0,2.659,41053.0,,,,,48.0,1.0,1.289,0.776
109,ST JOSEPH'S HOSPITAL (030011),2023,Acute Care,Voluntary non-profit - Other,474.0,32.225946,-110.857838,AZ,0.0,,0.0,11.85,6724.0,0.474,17.0,35.861,52074.0,0.0,3428.0,,0.0,3.691,0.425,2.0,4.702,57533.0,,29.0,1.0,0.253,143.0,2.0,3.76,0.532
110,YAVAPAI REGIONAL MEDICAL CENTER (030012),2023,Acute Care,Government - Local,179.0,34.55938,-112.482065,AZ,0.517,,4.0,7.738,11952.0,0.958,23.0,24.002,61316.0,0.703,6218.0,,3.0,4.267,0.648,2.0,3.085,61316.0,,79.0,0.0,0.55,95.0,0.0,2.233,0.0
111,YUMA REGIONAL MEDICAL CENTER (030013),2023,Acute Care,Voluntary non-profit - Private,397.0,32.683899,-114.633238,AZ,1.611,,19.0,11.792,11958.0,0.479,23.0,47.982,72296.0,1.004,13883.0,,13.0,12.943,0.497,2.0,4.025,75529.0,0.68,166.0,1.0,1.47,200.0,5.0,5.207,0.96
112,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL (030014),2023,Acute Care,Voluntary non-profit - Private,258.0,33.567754,-112.07063,AZ,0.922,,12.0,13.014,10570.0,0.472,14.0,29.683,67492.0,0.294,13043.0,,4.0,13.584,2.856,11.0,3.852,67492.0,0.0,180.0,0.0,1.585,159.0,1.0,4.488,0.223
113,BANNER CASA GRANDE MEDICAL CENTER (030016),2023,Acute Care,Voluntary non-profit - Other,156.0,32.879608,-111.709253,AZ,0.411,,2.0,4.87,6927.0,0.56,10.0,17.868,32341.0,1.41,3998.0,,4.0,2.837,0.0,0.0,1.942,33517.0,,40.0,0.0,0.294,90.0,0.0,2.334,0.0
114,VALLEYWISE HEALTH MEDICAL CENTER (030022),2023,Acute Care,Government - Local,570.0,33.458525,-112.02643,AZ,0.328,,7.0,21.357,11219.0,0.503,21.0,41.78,72009.0,0.474,11603.0,,9.0,18.997,2.383,10.0,4.197,78266.0,,107.0,0.0,0.939,123.0,4.0,4.653,0.86
115,FLAGSTAFF MEDICAL CENTER (030023),2023,Acute Care,Voluntary non-profit - Private,267.0,35.209534,-111.644835,AZ,0.0,,0.0,9.483,8192.0,0.373,12.0,32.195,60096.0,0.425,5028.0,,2.0,4.709,0.49,2.0,4.085,65497.0,,21.0,0.0,0.176,126.0,0.0,3.582,0.0
116,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER (030024),2023,Acute Care,Voluntary non-profit - Church,560.0,33.480294,-112.079208,AZ,0.325,,15.0,46.207,22034.0,0.226,17.0,75.316,145430.0,0.863,22552.0,,22.0,25.493,0.799,14.0,17.514,166280.0,,104.0,0.0,0.819,338.0,9.0,7.681,1.172
117,ABRAZO CENTRAL CAMPUS (030030),2023,Acute Care,Proprietary,186.0,33.524116,-112.101934,AZ,0.726,,3.0,4.134,4191.0,0.47,9.0,19.148,29506.0,1.411,3428.0,,4.0,2.834,1.561,3.0,1.922,29645.0,,10.0,0.0,0.067,46.0,0.0,1.217,0.0
118,CHANDLER REGIONAL MEDICAL CENTER (030036),2023,Acute Care,Voluntary non-profit - Other,318.0,33.298691,-111.873508,AZ,0.899,,14.0,15.574,15364.0,0.701,42.0,59.913,124223.0,1.044,18223.0,,16.0,15.332,1.258,10.0,7.946,134975.0,0.0,229.0,0.0,1.916,421.0,11.0,11.6,0.948
119,TEMPE ST LUKES HOSPITAL (030037),2023,Acute Care,Proprietary,209.0,33.451436,-112.042767,AZ,0.0,,0.0,1.512,2873.0,1.012,6.0,5.929,12244.0,0.615,2570.0,,1.0,1.626,,2.0,0.633,12244.0,,1.0,0.0,0.011,13.0,0.0,0.378,
120,ST LUKE'S MEDICAL CENTER (030037),2023,Acute Care,Proprietary,209.0,33.451436,-112.042767,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
121,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER (030038),2023,Acute Care,Proprietary,360.0,33.487639,-111.922725,AZ,1.277,,16.0,12.53,10068.0,0.382,15.0,39.222,85361.0,1.018,8554.0,,9.0,8.84,0.542,3.0,5.54,87160.0,,48.0,1.0,0.402,102.0,2.0,3.051,0.656
122,CANYON VISTA MEDICAL CENTER (030043),2023,Acute Care,Voluntary non-profit - Other,92.0,31.554635,-110.230726,AZ,1.865,,5.0,2.681,2634.0,0.956,9.0,9.41,15647.0,0.441,2427.0,,1.0,2.269,,0.0,0.698,16655.0,,26.0,1.0,0.191,30.0,0.0,0.789,
123,KINGMAN REGIONAL MEDICAL CENTER (030055),2023,Acute Care,Government - Hospital District or Authority,221.0,35.219907,-114.035813,AZ,0.97,,6.0,6.186,5096.0,0.177,6.0,33.844,43043.0,0.506,6631.0,,3.0,5.927,1.054,3.0,2.847,44154.0,,11.0,0.0,0.094,53.0,0.0,1.303,0.0
124,BANNER BOSWELL MEDICAL CENTER (030061),2023,Acute Care,Voluntary non-profit - Other,508.0,33.604798,-112.282538,AZ,0.525,,6.0,11.429,13349.0,0.789,47.0,59.552,86297.0,0.719,11913.0,,7.0,9.73,1.271,8.0,6.296,86297.0,,44.0,0.0,0.403,297.0,3.0,7.595,0.395
125,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER (030062),2023,Acute Care,Voluntary non-profit - Private,91.0,34.201967,-110.01839,AZ,0.377,,1.0,2.653,3778.0,1.343,15.0,11.167,16424.0,2.56,2729.0,,5.0,1.953,,0.0,0.585,17637.0,,42.0,0.0,0.385,72.0,0.0,1.907,0.0
126,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS (030064),2023,Acute Care,Voluntary non-profit - Private,511.0,32.242362,-110.944092,AZ,0.385,,19.0,49.338,30036.0,0.737,77.0,104.442,156682.0,1.073,34101.0,,42.0,39.148,0.921,15.0,16.28,160502.0,0.0,154.0,0.0,1.25,253.0,5.0,7.423,0.674
127,BANNER DESERT MEDICAL CENTER (030065),2023,Acute Care,Voluntary non-profit - Private,632.0,33.39091,-111.874624,AZ,0.588,,19.0,32.322,20170.0,0.407,49.0,120.372,179090.0,1.25,24182.0,,33.0,26.393,0.681,11.0,16.157,184097.0,0.787,154.0,1.0,1.27,481.0,8.0,13.157,0.608
128,HAVASU REGIONAL MEDICAL CENTER (030069),2023,Acute Care,Proprietary,169.0,34.47998,-114.338537,AZ,0.0,,0.0,2.244,3070.0,0.886,13.0,14.666,24963.0,0.0,3195.0,,0.0,2.408,3.965,5.0,1.261,24963.0,,2.0,0.0,0.015,19.0,0.0,0.463,
129,FORT DEFIANCE INDIAN HOSPITAL (030071),2023,Acute Care,Government - Federal,54.0,,,AZ,,,1.0,0.219,287.0,0.305,1.0,3.28,6812.0,,63.0,,0.0,0.052,,0.0,0.161,6812.0,,2.0,0.0,0.02,13.0,0.0,0.326,
130,TUBA CITY REGIONAL HEALTH CARE CORPORATION (030073),2023,Acute Care,Voluntary non-profit - Other,73.0,,,AZ,,,1.0,0.534,721.0,1.522,4.0,2.628,7617.0,,775.0,,0.0,0.597,,2.0,0.321,7620.0,,3.0,0.0,0.021,3.0,0.0,0.074,
131,SELLS HOSPITAL (030074),2023,Acute Care,Government - Federal,13.0,,,AZ,,,0.0,0.002,4.0,,,,,,,,,,,,,,,,,,,,,
132,SAN CARLOS APACHE HEALTHCARE CORP (030077),2023,Acute Care,Government - Federal,9.0,,,AZ,,,0.0,0.057,93.0,,0.0,0.497,2495.0,,24.0,,0.0,0.016,,0.0,0.049,2495.0,,,,,,,,
133,PHOENIX INDIAN MEDICAL CENTER (030078),2023,Acute Care,Government - Federal,119.0,33.49701,-112.047613,AZ,,,2.0,0.62,654.0,1.582,4.0,2.529,9027.0,,344.0,,0.0,0.292,,0.0,0.253,9027.0,,3.0,0.0,0.03,8.0,0.0,0.279,
134,ABRAZO SCOTTSDALE CAMPUS (030083),2023,Acute Care,Proprietary,129.0,33.640603,-111.997692,AZ,0.0,,0.0,1.989,2867.0,0.959,11.0,11.475,18221.0,1.629,2602.0,,3.0,1.842,,2.0,0.641,18221.0,,1.0,0.0,0.008,42.0,1.0,1.131,0.884
135,CHINLE COMPREHENSIVE HEALTH CARE FACILITY (030084),2023,Acute Care,Government - Federal,60.0,,,AZ,,,0.0,0.311,607.0,0.55,1.0,1.819,9298.0,,31.0,,0.0,0.02,,0.0,0.216,9298.0,,1.0,0.0,0.007,,,,
136,NORTHWEST MEDICAL CENTER (030085),2023,Acute Care,Proprietary,283.0,32.319581,-111.012054,AZ,0.646,,4.0,6.19,7123.0,0.731,23.0,31.452,55657.0,0.462,7825.0,,3.0,6.489,1.403,4.0,2.852,59738.0,,125.0,0.0,0.995,229.0,4.0,5.691,0.703
137,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER (030087),2023,Acute Care,Proprietary,426.0,33.582467,-111.886032,AZ,0.612,,9.0,14.704,11740.0,0.251,13.0,51.769,108301.0,0.724,16075.0,,12.0,16.566,1.261,9.0,7.136,124793.0,0.565,958.0,4.0,7.082,340.0,14.0,8.23,1.701
138,BANNER BAYWOOD MEDICAL CENTER (030088),2023,Acute Care,Voluntary non-profit - Private,340.0,33.410465,-111.688045,AZ,0.677,,5.0,7.386,8599.0,0.735,42.0,57.133,72446.0,1.237,7827.0,,8.0,6.467,1.396,7.0,5.015,72446.0,1.883,129.0,2.0,1.062,112.0,3.0,2.804,1.07
139,BANNER THUNDERBIRD MEDICAL CENTER (030089),2023,Acute Care,Government - Hospital District or Authority,566.0,33.610731,-112.178698,AZ,0.473,,8.0,16.919,15429.0,0.646,57.0,88.184,136327.0,1.481,16650.0,,24.0,16.209,0.632,6.0,9.491,143147.0,0.626,392.0,2.0,3.193,244.0,5.0,7.047,0.71
140,HONORHEALTH DEER VALLEY MEDICAL CENTER (030092),2023,Acute Care,Voluntary non-profit - Private,201.0,33.666425,-112.117188,AZ,1.016,,9.0,8.862,8510.0,0.478,14.0,29.303,66674.0,1.002,7503.0,,7.0,6.988,1.731,7.0,4.044,66674.0,,49.0,0.0,0.416,249.0,3.0,7.089,0.423
141,BANNER DEL E. WEBB MEDICAL CENTER (030093),2023,Acute Care,Voluntary non-profit - Private,390.0,33.658307,-112.371939,AZ,1.07,,10.0,9.342,11063.0,0.428,23.0,53.768,81911.0,0.901,8217.0,,6.0,6.659,0.605,3.0,4.957,85017.0,0.0,127.0,0.0,1.089,124.0,1.0,3.374,0.296
142,ABRAZO ARROWHEAD HOSPITAL (030094),2023,Acute Care,Proprietary,244.0,33.655042,-112.202889,AZ,0.221,,2.0,9.038,9855.0,0.3,10.0,33.377,63981.0,0.138,8640.0,,1.0,7.246,0.0,0.0,2.65,67211.0,,42.0,0.0,0.364,172.0,0.0,4.652,0.0
143,WESTERN ARIZONA REGIONAL MEDICAL CENTER (030101),2023,Acute Care,Proprietary,133.0,35.109853,-114.555146,AZ,0.714,,2.0,2.802,3844.0,0.426,4.0,9.381,22426.0,1.668,1669.0,,2.0,1.199,3.398,4.0,1.177,22426.0,,2.0,0.0,0.019,39.0,2.0,1.006,1.988
144,MAYO CLINIC HOSPITAL (030103),2023,Acute Care,Voluntary non-profit - Private,277.0,33.663312,-111.955659,AZ,0.622,,17.0,27.336,22621.0,0.46,41.0,89.15,106290.0,0.771,29309.0,,23.0,29.827,0.696,5.0,7.183,106290.0,,103.0,2.0,0.708,350.0,5.0,8.795,0.569
145,BANNER HEART HOSPITAL (030105),2023,Acute Care,Voluntary non-profit - Private,110.0,33.410378,-111.685273,AZ,0.0,,0.0,2.25,2698.0,0.941,11.0,11.695,21114.0,0.41,2785.0,,1.0,2.437,,0.0,0.826,21114.0,,,,,,,,
146,ARIZONA SPINE AND JOINT HOSPITAL (030107),2023,Acute Care,Proprietary,23.0,33.379206,-111.734695,AZ,,,,,,,0.0,0.251,2238.0,,,,,,,0.0,0.026,2238.0,,,,,,,,
147,THE CORE INSTITUTE SPECIALTY HOSP (030108),2023,Acute Care,Proprietary,32.0,33.531837,-112.099614,AZ,,,0.0,0.044,131.0,,0.0,0.5,3343.0,,6.0,,0.0,0.004,,0.0,0.041,3343.0,,,,,,,,
148,ABRAZO WEST CAMPUS (030110),2023,Acute Care,Proprietary,190.0,33.464283,-112.354024,AZ,0.083,,1.0,12.005,13217.0,0.249,9.0,36.114,53354.0,0.103,12452.0,,1.0,9.662,0.0,0.0,3.914,56005.0,,31.0,0.0,0.277,91.0,0.0,2.533,0.0
149,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS (030111),2023,Acute Care,Voluntary non-profit - Private,207.0,32.177882,-110.930891,AZ,0.13,,1.0,7.671,6255.0,0.62,10.0,16.135,29458.0,0.0,4521.0,,0.0,4.728,2.886,6.0,2.079,29458.0,,31.0,0.0,0.27,36.0,1.0,0.984,
150,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL (030112),2023,Acute Care,Proprietary,24.0,33.33484,-111.891133,AZ,,,0.0,0.144,437.0,,,,,,73.0,,0.0,0.042,,,,,,,,,,,,
151,WHITERIVER PHS INDIAN HOSPITAL (030113),2023,Acute Care,Government - Federal,39.0,33.875976,-109.959528,AZ,,,0.0,0.063,116.0,,0.0,0.621,3394.0,,11.0,,0.0,0.007,,0.0,0.067,3394.0,,,,,,,,
152,ORO VALLEY HOSPITAL (030114),2023,Acute Care,Proprietary,148.0,32.427183,-110.94954,AZ,0.478,,1.0,2.091,4343.0,0.416,3.0,7.211,20977.0,0.552,2535.0,,1.0,1.811,,0.0,0.376,19065.0,,1.0,0.0,0.012,42.0,1.0,0.993,
153,BANNER ESTRELLA MEDICAL CENTER (030115),2023,Acute Care,Voluntary non-profit - Private,288.0,33.479558,-112.257936,AZ,0.833,,8.0,9.6,11074.0,0.551,31.0,56.231,91884.0,1.904,12154.0,,19.0,9.978,1.766,10.0,5.664,99016.0,1.19,210.0,2.0,1.681,113.0,0.0,2.974,0.0
154,VALLEY VIEW MEDICAL CENTER (030117),2023,Acute Care,Proprietary,82.0,35.002363,-114.597954,AZ,,,0.0,0.808,1606.0,0.0,0.0,1.966,4960.0,,431.0,,0.0,0.263,,0.0,0.151,5689.0,,12.0,0.0,0.107,2.0,0.0,0.038,
155,MERCY GILBERT MEDICAL CENTER (030119),2023,Acute Care,Voluntary non-profit - Church,202.0,33.286661,-111.755311,AZ,1.881,,11.0,5.849,8472.0,0.11,3.0,27.299,64128.0,1.043,9809.0,,7.0,6.712,0.0,0.0,2.822,72565.0,1.305,180.0,2.0,1.532,205.0,3.0,5.11,0.587
156,"MOUNTAIN VISTA MEDICAL CENTER, LP (030121)",2023,Acute Care,Proprietary,171.0,33.3911,-111.615329,AZ,1.821,,8.0,4.394,5501.0,0.442,9.0,20.343,32881.0,1.202,6042.0,,6.0,4.991,4.56,10.0,2.193,36196.0,0.0,116.0,0.0,1.012,51.0,1.0,1.474,0.678
157,BANNER GATEWAY MEDICAL CENTER (030122),2023,Acute Care,Voluntary non-profit - Other,170.0,33.384225,-111.719634,AZ,,,3.0,0.948,1451.0,0.702,26.0,37.032,55393.0,1.192,2577.0,,2.0,1.678,0.939,3.0,3.194,60705.0,0.907,159.0,2.0,2.204,162.0,6.0,7.48,0.802
158,HONOR HEALTH THOMPSON PEAK MEDICAL CENTER (030123),2023,Acute Care,Proprietary,98.0,33.669777,-111.921803,AZ,0.914,,3.0,3.281,3303.0,0.762,9.0,11.807,37022.0,1.009,3415.0,,3.0,2.972,1.583,3.0,1.895,37022.0,,76.0,0.0,0.579,90.0,3.0,2.095,1.432
159,PHOENIX VA MEDICAL CENTER (03012F),2023,Acute Care (VA),Government - Federal,,,,,0.211,,1.0,4.74,5493.0,,,,,1.142,2764.0,,3.0,2.626,,,,,,,,,,,,
160,BANNER IRONWOOD MEDICAL CENTER (030130),2023,Acute Care,Voluntary non-profit - Private,61.0,33.214839,-111.563447,AZ,0.598,,1.0,1.671,2337.0,0.552,3.0,5.434,20697.0,2.954,2059.0,,4.0,1.354,,0.0,0.501,22582.0,,64.0,1.0,0.546,61.0,1.0,1.586,0.631
161,O.A.S.I.S. HOSPITAL (030131),2023,Acute Care,Voluntary non-profit - Private,64.0,33.45672,-111.99521,AZ,,,0.0,0.099,204.0,,1.0,0.506,3706.0,,202.0,,0.0,0.153,,0.0,0.055,3706.0,,,,,,,,
162,BANNER GOLDFIELD MEDICAL CENTER (030134),2023,Acute Care,Voluntary non-profit - Other,23.0,33.393343,-111.566796,AZ,,,0.0,0.136,279.0,,0.0,0.746,3070.0,,52.0,,0.0,0.031,,0.0,0.068,3070.0,,15.0,0.0,0.12,1.0,0.0,0.022,
163,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL (030136),2023,Acute Care,Proprietary,14.0,33.380677,-112.168233,AZ,,,0.0,0.049,101.0,,0.0,0.422,2310.0,,170.0,,0.0,0.098,,0.0,0.042,2310.0,,,,,,,,
164,SANTA CRUZ VALLEY REGIONAL HOSPITAL (030137),2023,Acute Care,Proprietary,49.0,31.807943,-111.010966,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
165,WESTERN REGIONAL MEDICAL CENTER (030138),2023,Acute Care,Proprietary,38.0,33.452804,-112.362571,AZ,,,,,,0.688,1.0,1.454,2715.0,,,,,,,0.0,0.112,2715.0,0.0,71.0,0.0,1.125,41.0,2.0,1.973,1.014
166,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL (030139),2023,Acute Care,Voluntary non-profit - Private,50.0,,,AZ,,,0.0,0.795,1530.0,0.39,1.0,2.562,10960.0,0.0,1693.0,,0.0,1.046,,0.0,0.29,10960.0,,,,,,,,
167,VA S. ARIZONA HEALTHCARE SYSTEM (03013F),2023,Acute Care (VA),Government - Federal,,,,,0.937,,4.0,4.271,5200.0,,,,,1.521,2727.0,,4.0,2.63,,,,,,,,,,,,
168,HONORHEALTH SONORAN CROSSING MEDICAL CENTER (030146),2023,Acute Care,Voluntary non-profit - Private,70.0,,,AZ,,,0.0,0.417,522.0,0.0,0.0,2.088,6874.0,,709.0,,0.0,0.547,,0.0,0.293,7364.0,,33.0,0.0,0.287,35.0,1.0,0.945,
169,BANNER OCOTILLO MEDICAL CENTER (030147),2023,Acute Care,Voluntary non-profit - Private,94.0,,,AZ,,,0.0,0.689,1406.0,0.323,3.0,9.296,18381.0,,1396.0,,0.0,0.809,,0.0,0.622,19551.0,,12.0,0.0,0.111,10.0,0.0,0.292,
170,NORTHWEST MEDICAL CENTER SAHUARITA (030148),2023,Acute Care,Voluntary non-profit - Private,44.0,,,AZ,,,0.0,0.197,392.0,0.0,0.0,1.741,4267.0,,107.0,,0.0,0.066,,0.0,0.111,4558.0,,,,,13.0,0.0,0.316,
171,VA NORTHERN ARIZONA HEALTHCARE SYSTEM (03033F),2023,Acute Care (VA),Government - Federal,,,,,,,0.0,0.351,645.0,,,,,,132.0,,0.0,0.088,,,,,,,,,,,,
172,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC. (031302)",2023,Critical Access,Government - Hospital District or Authority,39.0,32.264268,-109.837613,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PAGE HOSPITAL (031304),2023,Critical Access,Government - Hospital District or Authority,25.0,36.91696,-111.463186,AZ,,,0.0,0.063,97.0,,0.0,0.31,1216.0,,53.0,,0.0,0.014,,0.0,0.029,1417.0,,,,,4.0,0.0,0.109,
174,HOPI HEALTH CARE CENTER (031305),2023,Critical Access,Tribal,6.0,,,AZ,,,,,,,0.0,0.163,739.0,,,,,,,0.0,0.017,808.0,,,,,,,,
175,SAGE MEMORIAL HOSPITAL (031309),2023,Critical Access,Voluntary non-profit - Private,25.0,,,AZ,,,,,,,0.0,0.02,91.0,,,,,,,,,,,,,,,,,
176,HOLY CROSS HOSPITAL (031313),2023,Critical Access,Proprietary,30.0,31.341118,-110.958734,AZ,,,,,,,0.0,0.486,2197.0,,,,,,,0.0,0.065,3082.0,,,,,,,,
177,WHITE MOUNTAIN REGIONAL MEDICAL CENTER (031315),2023,Critical Access,Voluntary non-profit - Private,21.0,34.132136,-109.286545,AZ,,,0.0,0.162,247.0,,,,,,36.0,,0.0,0.009,,,,,,,,,,,,
178,LA PAZ REGIONAL HOSPITAL (031317),2023,Critical Access,Voluntary non-profit - Private,25.0,34.135137,-114.285597,AZ,,,1.0,0.345,530.0,,0.0,0.395,1784.0,,159.0,,0.0,0.044,,0.0,0.036,1784.0,,,,,11.0,0.0,0.346,
179,BANNER PAYSON MEDICAL CENTER (031318),2023,Critical Access,Voluntary non-profit - Other,25.0,34.231351,-111.321361,AZ,,,0.0,0.568,868.0,0.0,0.0,1.574,4789.0,,615.0,,2.0,0.169,,1.0,0.105,4997.0,,1.0,0.0,0.007,10.0,0.0,0.259,
180,SILOAM SPRINGS REGIONAL HOSPITAL (040001),2023,Acute Care,Proprietary,46.0,36.190377,-94.509658,AR,,,0.0,0.516,987.0,0.0,0.0,1.37,4568.0,,466.0,,0.0,0.299,,0.0,0.093,5208.0,,24.0,1.0,0.228,33.0,0.0,0.906,
181,JOHNSON REGIONAL MEDICAL CENTER (040002),2023,Acute Care,Voluntary non-profit - Private,86.0,35.464384,-93.445797,AR,,,0.0,0.66,973.0,0.0,0.0,1.437,4088.0,,210.0,,0.0,0.131,,2.0,0.189,4479.0,,,,,4.0,0.0,0.102,
182,WASHINGTON REGIONAL MEDICAL CENTER (040004),2023,Acute Care,Voluntary non-profit - Private,314.0,36.110984,-94.157862,AR,0.344,,7.0,20.355,13622.0,0.384,12.0,31.233,66241.0,0.983,9930.0,,10.0,10.176,0.837,5.0,5.976,78636.0,0.258,467.0,1.0,3.874,367.0,4.0,10.665,0.375
183,CHI-ST VINCENT INFIRMARY (040007),2023,Acute Care,Voluntary non-profit - Private,414.0,,,AR,0.34,,8.0,23.553,17625.0,0.38,13.0,34.24,73866.0,0.959,17572.0,,18.0,18.764,0.568,3.0,5.282,73866.0,,55.0,1.0,0.424,382.0,5.0,10.507,0.476
184,MERCY HOSPITAL NORTHWEST ARKANSAS (040010),2023,Acute Care,Voluntary non-profit - Church,201.0,36.309562,-94.184709,AR,0.421,,3.0,7.123,6926.0,0.479,19.0,39.695,55355.0,0.747,5475.0,,4.0,5.357,0.661,2.0,3.028,62365.0,1.658,144.0,2.0,1.206,133.0,6.0,3.448,1.74
185,CHAMBERS MEMORIAL HOSPITAL (040011),2023,Acute Care,Voluntary non-profit - Private,41.0,35.054823,-93.388543,AR,,,0.0,0.32,588.0,,0.0,0.693,3783.0,,131.0,,0.0,0.076,,0.0,0.072,3783.0,,,,,,,,
186,WHITE COUNTY MEDICAL CENTER (040014),2023,Acute Care,Voluntary non-profit - Private,315.0,35.250446,-91.696758,AR,0.601,,2.0,3.327,4134.0,0.459,12.0,26.142,43050.0,0.39,3046.0,,1.0,2.563,0.0,0.0,1.978,44208.0,0.0,145.0,0.0,1.213,70.0,0.0,1.838,0.0
