,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI (SIR),CAUTI Number of Procedures,CAUTI Observed Cases,CAUTI Predicted Cases,CAUTI Urinary Catheter Days,CDIFF (SIR),CDIFF Observed Cases,CDIFF Predicted Cases,CDIFF patient days,CLABSI (SIR),CLABSI Number of Device Days,CLABSI Number of Procedures,CLABSI Observed Cases,CLABSI Predicted Cases,MRSA (SIR),MRSA Observed Cases,MRSA Predicted Cases,MRSA patient days,SSI Abdominal Hysterectomy,SSI Abdominal Number of Procedures,SSI Abdominal Observed Cases,SSI Abdominal Predicted Cases,SSI Colon Number of Procedures,SSI Colon Observed Cases,SSI Colon Predicted Cases,SSI Colon Surgery (SIR)
94,ALASKA REGIONAL HOSPITAL (020017),2015,Acute Care,Proprietary,169.0,61.20979,-149.827379,AK,3.979,,9.0,2.262,1858.0,0.665,11.0,16.542,24156.0,0.347,1927.0,,1.0,2.881,0.984,1.0,1.016,25882.0,0.838,128.0,1.0,1.194,75.0,3.0,2.403,1.248
95,YUKON KUSKOKWIM DELTA REG HOSPITAL (020018),2015,Acute Care,Tribal,34.0,,,AK,,,,,,0.0,0.0,2.756,5662.0,,,,,,,1.0,0.235,6568.0,,,,,,,,
96,CENTRAL PENINSULA GENERAL HOSPITAL (020024),2015,Acute Care,Voluntary non-profit - Other,186.0,60.493865,-151.077658,AK,,,,,,1.789,8.0,4.473,10127.0,,,,,,,0.0,0.581,10935.0,,32.0,1.0,0.296,43.0,0.0,1.348,0.0
97,ALASKA NATIVE MEDICAL CENTER (020026),2015,Acute Care,Government - Federal,163.0,61.18189,-149.800578,AK,,,0.0,0.319,114.0,1.257,28.0,22.28,35812.0,0.0,410.0,,0.0,1.23,0.57,1.0,1.756,40281.0,,54.0,1.0,0.716,131.0,3.0,4.644,0.646
98,MT EDGECUMBE HOSPITAL (020027),2015,Acute Care,Voluntary non-profit - Private,26.0,,,AK,,,0.0,0.194,149.0,,0.0,0.368,844.0,,25.0,,0.0,0.039,,0.0,0.081,2265.0,,6.0,0.0,0.043,8.0,0.0,0.283,
99,PROVIDENCE KODIAK ISLAND MEDICAL CTR (021306),2015,Critical Access,Voluntary non-profit - Church,46.0,57.800835,-152.373943,AK,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PEACEHEALTH KETCHIKAN MEDICAL CENTER (021311),2015,Critical Access,Voluntary non-profit - Church,51.0,55.352717,-131.686049,AK,,,0.0,0.16,122.0,0.0,0.0,5.136,12059.0,,73.0,,0.0,0.11,,0.0,0.335,7459.0,,4.0,1.0,0.029,3.0,0.0,0.077,
101,SOUTH PENINSULA HOSPITAL (021313),2015,Critical Access,Voluntary non-profit - Private,49.0,59.652133,-151.550296,AK,,,,,,0.0,0.0,4.762,10035.0,,,,,,,0.0,0.319,8890.0,,,,,,,,
102,ABRAZO MARYVALE CAMPUS (030001),2015,Acute Care,Proprietary,231.0,,,AZ,0.0,,0.0,2.415,2013.0,0.277,3.0,10.818,17840.0,0.0,1244.0,,0.0,1.867,0.986,1.0,1.014,18646.0,,26.0,0.0,0.319,27.0,2.0,0.96,
103,MARYVALE HOSPITAL (030001),2015,Acute Care,Proprietary,231.0,,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
104,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX CAMPUS (030002),2015,Acute Care,Voluntary non-profit - Other,706.0,33.465724,-112.058127,AZ,1.638,,69.0,42.125,14927.0,0.705,112.0,158.852,176945.0,0.409,16306.0,,15.0,36.681,1.145,22.0,19.206,186057.0,1.294,559.0,8.0,6.18,437.0,13.0,14.144,0.919
105,TUCSON MEDICAL CENTER (030006),2015,Acute Care,Voluntary non-profit - Private,520.0,32.250749,-110.880169,AZ,0.796,,9.0,11.302,4870.0,0.872,95.0,108.996,113969.0,0.449,6376.0,,6.0,13.363,0.585,7.0,11.974,136836.0,1.569,544.0,8.0,5.1,221.0,5.0,7.041,0.71
106,VERDE VALLEY MEDICAL CENTER (030007),2015,Acute Care,Voluntary non-profit - Private,102.0,34.736201,-112.031784,AZ,0.0,,0.0,2.95,1475.0,1.076,10.0,9.296,18260.0,0.0,1522.0,,0.0,2.892,,0.0,0.686,19161.0,,64.0,0.0,0.499,73.0,1.0,2.01,0.498
107,CARONDELET ST  MARYS HOSPITAL (030010),2015,Acute Care,Voluntary non-profit - Private,398.0,32.228923,-111.000032,AZ,0.67,,8.0,11.932,6157.0,1.396,48.0,34.391,56347.0,0.352,6354.0,,4.0,11.353,0.0,0.0,3.973,56347.0,,8.0,0.0,0.052,128.0,3.0,3.886,0.772
108,CARONDELET ST JOSEPH'S HOSPITAL (030011),2015,Acute Care,Voluntary non-profit - Other,474.0,32.225946,-110.857838,AZ,2.62,,42.0,16.031,8469.0,1.138,70.0,61.498,76439.0,0.075,8000.0,,1.0,13.323,0.514,4.0,7.775,85071.0,,89.0,3.0,0.716,195.0,13.0,5.884,2.209
109,YAVAPAI REGIONAL MEDICAL CENTER (030012),2015,Acute Care,Government - Local,179.0,34.55938,-112.482065,AZ,0.0,,0.0,2.447,1882.0,0.678,6.0,8.854,21058.0,0.442,1509.0,,1.0,2.264,,1.0,0.876,22841.0,,9.0,0.0,0.073,58.0,0.0,1.737,0.0
110,YUMA REGIONAL MEDICAL CENTER (030013),2015,Acute Care,Voluntary non-profit - Private,397.0,32.683899,-114.633238,AZ,0.0,,0.0,5.218,4348.0,1.049,51.0,48.63,75357.0,0.0,4862.0,,0.0,7.257,1.561,6.0,3.845,82832.0,,68.0,1.0,0.687,134.0,3.0,4.159,0.721
111,JOHN C LINCOLN MEDICAL CENTER (030014),2015,Acute Care,Voluntary non-profit - Private,258.0,33.567754,-112.07063,AZ,0.254,,2.0,7.867,6555.0,1.319,78.0,59.118,65208.0,0.516,5163.0,,4.0,7.746,1.492,6.0,4.021,65208.0,,18.0,0.0,0.21,149.0,6.0,4.813,1.247
112,JOHN C LINCOLN NORTH MOUNTAIN HOSPITAL (030014),2015,Acute Care,Voluntary non-profit - Private,258.0,33.567754,-112.07063,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
113,BANNER CASA GRANDE MEDICAL CENTER (030016),2015,Acute Care,Voluntary non-profit - Other,156.0,32.879608,-111.709253,AZ,0.942,,3.0,3.186,2655.0,1.382,21.0,15.2,28052.0,0.0,1628.0,,0.0,2.443,1.865,3.0,1.609,28052.0,,52.0,1.0,0.516,107.0,2.0,3.575,0.559
114,MARICOPA MEDICAL CENTER (030022),2015,Acute Care,Government - Local,570.0,33.458525,-112.02643,AZ,2.675,,53.0,19.816,6414.0,0.4,23.0,57.508,66856.0,0.851,6131.0,,19.0,22.327,2.149,9.0,4.189,70743.0,0.0,153.0,0.0,1.37,37.0,2.0,1.306,1.531
115,FLAGSTAFF MEDICAL CENTER (030023),2015,Acute Care,Voluntary non-profit - Private,267.0,35.209534,-111.644835,AZ,1.87,,12.0,6.417,5193.0,0.842,42.0,49.894,58577.0,0.739,4509.0,,5.0,6.764,0.0,0.0,2.601,62956.0,,39.0,1.0,0.362,103.0,7.0,3.403,2.057
116,ST JOSEPH'S HOSPITAL AND MEDICAL CENTER (030024),2015,Acute Care,Voluntary non-profit - Church,560.0,33.480294,-112.079208,AZ,1.107,,56.0,50.605,14567.0,0.755,104.0,137.802,133101.0,0.301,16867.0,,12.0,39.819,0.895,19.0,21.23,156233.0,0.254,334.0,1.0,3.933,138.0,1.0,4.907,0.204
117,ABRAZO CENTRAL CAMPUS (030030),2015,Acute Care,Proprietary,186.0,33.524116,-112.101934,AZ,1.003,,12.0,11.959,6649.0,0.747,23.0,30.808,43360.0,0.702,5151.0,,6.0,8.544,0.418,1.0,2.394,49064.0,,55.0,1.0,0.574,64.0,0.0,2.195,0.0
118,PHOENIX BAPTIST HOSPITAL (030030),2015,Acute Care,Proprietary,186.0,33.524116,-112.101934,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PAYSON REGIONAL MEDICAL CENTER (030033),2015,Acute Care,Voluntary non-profit - Other,36.0,,,AZ,,,0.0,0.538,414.0,1.203,3.0,2.493,4875.0,,193.0,,0.0,0.29,,0.0,0.305,4875.0,,5.0,0.0,0.038,24.0,0.0,0.627,
120,CHANDLER REGIONAL MEDICAL CENTER (030036),2015,Acute Care,Voluntary non-profit - Other,318.0,33.298691,-111.873508,AZ,0.309,,2.0,6.474,4181.0,0.849,47.0,55.348,69709.0,0.151,3884.0,,1.0,6.619,1.161,5.0,4.308,83257.0,0.576,339.0,2.0,3.473,164.0,4.0,5.524,0.724
121,ST LUKE'S MEDICAL CENTER (030037),2015,Acute Care,Proprietary,209.0,33.451436,-112.042767,AZ,1.363,,7.0,5.134,3877.0,0.696,16.0,22.989,40325.0,1.433,3562.0,,8.0,5.583,1.358,3.0,2.209,41481.0,,11.0,0.0,0.147,60.0,0.0,2.172,0.0
122,SCOTTSDALE OSBORN MEDICAL CENTER (030038),2015,Acute Care,Proprietary,360.0,33.487639,-111.922725,AZ,1.559,,41.0,26.306,7737.0,1.58,97.0,61.384,73941.0,0.144,5788.0,,3.0,20.837,0.655,2.0,3.052,77414.0,,37.0,0.0,0.333,70.0,3.0,2.45,1.224
123,SCOTTSDALE HEALTHCARE OSBORN MEDICAL CENTER (030038),2015,Acute Care,Proprietary,360.0,33.487639,-111.922725,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
124,CANYON VISTA MEDICAL CENTER (030043),2015,Acute Care,Voluntary non-profit - Other,92.0,31.554635,-110.230726,AZ,2.318,,3.0,1.294,891.0,1.157,8.0,6.914,12915.0,0.0,861.0,,0.0,1.4,,0.0,0.635,14656.0,,34.0,0.0,0.327,48.0,1.0,1.492,0.67
125,SIERRA VISTA REGIONAL HEALTH CENTER (030043),2015,Acute Care,Voluntary non-profit - Other,92.0,31.554635,-110.230726,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
126,KINGMAN REGIONAL MEDICAL CENTER (030055),2015,Acute Care,Government - Hospital District or Authority,221.0,35.219907,-114.035813,AZ,0.644,,4.0,6.208,3104.0,0.972,25.0,25.717,46717.0,0.535,2804.0,,3.0,5.608,0.0,0.0,1.757,47593.0,,27.0,0.0,0.308,81.0,2.0,2.672,0.749
127,BANNER BOSWELL MEDICAL CENTER (030061),2015,Acute Care,Voluntary non-profit - Other,508.0,33.604798,-112.282538,AZ,0.777,,10.0,12.866,6828.0,0.851,75.0,88.137,104469.0,0.499,7003.0,,6.0,12.025,1.371,9.0,6.563,104469.0,,12.0,0.0,0.133,318.0,10.0,10.316,0.969
128,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER (030062),2015,Acute Care,Voluntary non-profit - Private,91.0,34.201967,-110.01839,AZ,0.0,,0.0,2.926,1272.0,0.436,4.0,9.171,10795.0,0.0,543.0,,0.0,1.115,,0.0,0.771,13107.0,,64.0,3.0,0.597,34.0,0.0,1.143,0.0
129,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS (030064),2015,Acute Care,Voluntary non-profit - Private,511.0,32.242362,-110.944092,AZ,1.39,,37.0,26.614,11363.0,1.68,205.0,122.047,129107.0,0.844,16316.0,,34.0,40.264,2.126,25.0,11.761,142257.0,1.504,127.0,2.0,1.33,234.0,21.0,8.173,2.569
130,BANNER DESERT MEDICAL CENTER (030065),2015,Acute Care,Voluntary non-profit - Private,632.0,33.39091,-111.874624,AZ,1.175,,11.0,9.363,6511.0,0.825,97.0,117.518,156055.0,0.424,11465.0,,10.0,23.594,0.727,7.0,9.632,165255.0,0.847,552.0,4.0,4.725,467.0,14.0,14.898,0.94
131,MT GRAHAM REGIONAL MEDICAL CENTER (030068),2015,Acute Care,Government - Hospital District or Authority,45.0,32.821883,-109.732994,AZ,,,0.0,0.363,279.0,0.594,2.0,3.365,4510.0,,175.0,,0.0,0.264,,0.0,0.255,6312.0,,,,,2.0,1.0,0.089,
132,HAVASU REGIONAL MEDICAL CENTER (030069),2015,Acute Care,Proprietary,169.0,34.47998,-114.338537,AZ,0.826,,1.0,1.21,1008.0,0.989,18.0,18.204,24771.0,0.0,980.0,,0.0,1.471,2.164,3.0,1.386,26650.0,,20.0,0.0,0.197,40.0,0.0,1.209,0.0
133,FORT DEFIANCE INDIAN HOSPITAL (030071),2015,Acute Care,Government - Federal,54.0,,,AZ,,,0.0,0.156,120.0,0.611,3.0,4.913,9404.0,,8.0,,0.0,0.013,,0.0,0.305,8521.0,,3.0,0.0,0.021,2.0,0.0,0.053,
134,TUBA CITY REGIONAL HEALTH CARE CORPORATION (030073),2015,Acute Care,Voluntary non-profit - Other,73.0,,,AZ,,,0.0,0.523,402.0,0.615,3.0,4.879,10053.0,,185.0,,0.0,0.279,,0.0,0.36,10053.0,,3.0,0.0,0.02,13.0,0.0,0.426,
135,SELLS INDIAN HEALTH SERVICE HOSPITAL (030074),2015,Acute Care,Government - Federal,13.0,,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
136,SAN CARLOS INDIAN HOSPITAL (030077),2015,Acute Care,Government - Federal,9.0,,,AZ,,,,,,,0.0,0.041,95.0,,,,,,,0.0,0.003,95.0,,,,,,,,
137,PHOENIX INDIAN MEDICAL CENTER (030078),2015,Acute Care,Government - Federal,119.0,33.49701,-112.047613,AZ,,,,,,0.912,4.0,4.387,10022.0,,,,,,,0.0,0.359,10022.0,,41.0,1.0,0.449,12.0,0.0,0.387,
138,ABRAZO SCOTTSDALE CAMPUS (030083),2015,Acute Care,Proprietary,129.0,33.640603,-111.997692,AZ,0.445,,1.0,2.249,1730.0,0.0,0.0,12.273,20480.0,0.0,1471.0,,0.0,2.207,1.784,3.0,1.682,21755.0,1.661,145.0,2.0,1.204,55.0,4.0,1.719,2.327
139,PARADISE VALLEY HOSPITAL (030083),2015,Acute Care,Proprietary,129.0,33.640603,-111.997692,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
140,CHINLE COMPREHENSIVE HEALTH CARE FACILITY (030084),2015,Acute Care,Government - Federal,60.0,,,AZ,,,0.0,0.371,285.0,2.05,6.0,2.927,4871.0,,94.0,,0.0,0.142,,0.0,0.175,4871.0,,1.0,0.0,0.003,3.0,0.0,0.079,
141,NORTHWEST MEDICAL CENTER (030085),2015,Acute Care,Proprietary,283.0,32.319581,-111.012054,AZ,1.766,,14.0,7.928,5815.0,1.044,45.0,43.085,54342.0,0.319,4292.0,,2.0,6.269,1.112,3.0,2.697,60065.0,1.144,214.0,2.0,1.748,157.0,8.0,4.722,1.694
142,SCOTTSDALE SHEA MEDICAL CENTER (030087),2015,Acute Care,Proprietary,426.0,33.582467,-111.886032,AZ,2.421,,13.0,5.369,4312.0,1.296,87.0,67.14,80802.0,0.974,4486.0,,7.0,7.188,0.542,3.0,5.537,97137.0,1.36,415.0,4.0,2.942,312.0,8.0,9.053,0.884
143,SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER (030087),2015,Acute Care,Proprietary,426.0,33.582467,-111.886032,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
144,BANNER BAYWOOD MEDICAL CENTER (030088),2015,Acute Care,Voluntary non-profit - Private,340.0,33.410465,-111.688045,AZ,0.803,,4.0,4.983,4153.0,0.885,70.0,79.071,89861.0,0.541,3696.0,,3.0,5.545,1.105,6.0,5.428,91402.0,1.732,201.0,3.0,1.732,275.0,10.0,8.571,1.167
145,BANNER THUNDERBIRD MEDICAL CENTER (030089),2015,Acute Care,Government - Hospital District or Authority,566.0,33.610731,-112.178698,AZ,1.512,,18.0,11.903,8078.0,0.609,71.0,116.532,150850.0,0.416,9555.0,,7.0,16.807,1.057,12.0,11.356,160099.0,1.438,440.0,6.0,4.172,239.0,13.0,8.016,1.622
146,DEER VALLEY MEDICAL CENTER (030092),2015,Acute Care,Voluntary non-profit - Private,201.0,33.666425,-112.117188,AZ,0.612,,3.0,4.9,4083.0,1.257,45.0,35.813,44075.0,0.442,3016.0,,2.0,4.525,0.0,0.0,2.443,44075.0,,51.0,1.0,0.589,171.0,13.0,5.744,2.263
147,JOHN C LINCOLN DEER VALLEY HOSPITAL (030092),2015,Acute Care,Voluntary non-profit - Private,201.0,33.666425,-112.117188,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
148,BANNER DEL E WEBB MEDICAL CENTER (030093),2015,Acute Care,Voluntary non-profit - Private,390.0,33.658307,-112.371939,AZ,0.0,,0.0,2.786,2143.0,0.514,24.0,46.659,56744.0,0.0,1740.0,,0.0,2.611,0.509,2.0,3.928,58930.0,0.775,236.0,2.0,2.579,79.0,0.0,2.521,0.0
149,ABRAZO ARROWHEAD CAMPUS (030094),2015,Acute Care,Proprietary,244.0,33.655042,-112.202889,AZ,0.789,,3.0,3.8,2651.0,0.953,25.0,26.238,38696.0,0.492,2713.0,,2.0,4.062,0.0,0.0,2.027,48960.0,1.115,278.0,3.0,2.691,204.0,3.0,6.441,0.466
150,ARROWHEAD HOSPITAL (030094),2015,Acute Care,Proprietary,244.0,33.655042,-112.202889,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
151,WESTERN ARIZONA REGIONAL MEDICAL CENTER (030101),2015,Acute Care,Proprietary,133.0,35.109853,-114.555146,AZ,0.361,,3.0,8.316,5418.0,0.495,7.0,14.137,27206.0,0.0,3288.0,,0.0,5.626,0.0,0.0,1.144,27206.0,,5.0,0.0,0.066,54.0,0.0,1.823,0.0
152,MAYO CLINIC HOSPITAL (030103),2015,Acute Care,Voluntary non-profit - Private,277.0,33.663312,-111.955659,AZ,0.644,,7.0,10.876,4729.0,0.8,74.0,92.537,74592.0,0.09,5277.0,,1.0,11.083,1.397,7.0,5.009,74592.0,0.958,121.0,1.0,1.044,294.0,7.0,9.009,0.777
153,BANNER HEART HOSPITAL (030105),2015,Acute Care,Voluntary non-profit - Private,110.0,33.410378,-111.685273,AZ,0.742,,4.0,5.391,3171.0,1.052,14.0,13.303,21910.0,1.6,2677.0,,6.0,3.749,,3.0,0.939,21910.0,,,,,,,,
154,ARIZONA SPINE AND JOINT HOSPITAL (030107),2015,Acute Care,Proprietary,23.0,33.379206,-111.734695,AZ,,,,,,0.0,0.0,1.064,1878.0,,,,,,,0.0,0.067,1878.0,,,,,,,,
155,"CORE INSTITUTE SPECIALTY HOSPITAL, THE (030108)",2015,Acute Care,Proprietary,32.0,33.531837,-112.099614,AZ,,,,,,,0.0,0.701,1358.0,,,,,,,0.0,0.049,1358.0,,,,,,,,
156,"SURGICAL HOSPITAL OF PHOENIX, THE (030108)",2015,Acute Care,Proprietary,32.0,33.531837,-112.099614,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
157,ABRAZO WEST CAMPUS (030110),2015,Acute Care,Proprietary,190.0,33.464283,-112.354024,AZ,1.684,,6.0,3.562,2919.0,0.66,17.0,25.758,38501.0,1.005,2654.0,,4.0,3.981,1.424,3.0,2.106,42038.0,,58.0,0.0,0.757,58.0,4.0,2.03,1.97
158,WEST VALLEY HOSPITAL (030110),2015,Acute Care,Proprietary,190.0,33.464283,-112.354024,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
159,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS (030111),2015,Acute Care,Voluntary non-profit - Private,207.0,32.177882,-110.930891,AZ,0.701,,3.0,4.278,1860.0,1.0,37.0,36.986,43054.0,0.526,1809.0,,2.0,3.799,0.264,1.0,3.788,43054.0,,17.0,0.0,0.144,60.0,2.0,1.736,1.152
160,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALITY HOSP (030112),2015,Acute Care,Proprietary,24.0,33.33484,-111.891133,AZ,,,,,,,0.0,0.492,1324.0,,,,,,,0.0,0.061,1709.0,,,,,,,,
161,WHITERIVER PHS INDIAN HOSPITAL (030113),2015,Acute Care,Government - Federal,39.0,33.875976,-109.959528,AZ,,,,,,0.571,1.0,1.75,3857.0,,,,,,,0.0,0.2,3857.0,,,,,,,,
162,ORO VALLEY HOSPITAL (030114),2015,Acute Care,Proprietary,148.0,32.427183,-110.94954,AZ,0.542,,1.0,1.845,1537.0,0.562,6.0,10.684,20775.0,1.096,1216.0,,2.0,1.825,,0.0,0.879,20775.0,,6.0,0.0,0.045,55.0,0.0,1.719,0.0
163,BANNER ESTRELLA MEDICAL CENTER (030115),2015,Acute Care,Voluntary non-profit - Private,288.0,33.479558,-112.257936,AZ,0.0,,0.0,1.834,1410.0,0.398,19.0,47.787,67337.0,0.778,1588.0,,2.0,2.571,1.094,4.0,3.656,74860.0,0.998,317.0,3.0,3.007,79.0,3.0,2.48,1.21
164,VALLEY VIEW MEDICAL CENTER (030117),2015,Acute Care,Proprietary,82.0,35.002363,-114.597954,AZ,,,0.0,0.74,568.0,0.0,0.0,4.407,10105.0,,300.0,,0.0,0.451,,0.0,0.484,10544.0,,21.0,0.0,0.182,2.0,0.0,0.042,
165,YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS (030118),2015,Acute Care,Proprietary,61.0,,,AZ,,,,,,0.535,2.0,3.741,9646.0,,,,,,,0.0,0.346,9646.0,,7.0,0.0,0.058,3.0,0.0,0.098,
166,MERCY GILBERT MEDICAL CENTER (030119),2015,Acute Care,Voluntary non-profit - Church,202.0,33.286661,-111.755311,AZ,0.64,,2.0,3.125,2604.0,0.972,34.0,34.98,47518.0,0.0,1976.0,,0.0,2.964,0.426,1.0,2.347,53686.0,1.637,120.0,2.0,1.222,145.0,7.0,4.782,1.464
167,GILBERT HOSPITAL (030120),2015,Acute Care,Proprietary,19.0,,,AZ,,,0.0,0.036,27.0,,0.0,0.235,1238.0,,9.0,,0.0,0.014,,0.0,0.049,1370.0,,1.0,0.0,0.022,6.0,0.0,0.231,
168,"MOUNTAIN VISTA MEDICAL CENTER, LP (030121)",2015,Acute Care,Proprietary,171.0,33.3911,-111.615329,AZ,0.536,,4.0,7.458,5274.0,0.714,17.0,23.825,40132.0,0.785,3931.0,,5.0,6.366,1.714,4.0,2.334,42047.0,,10.0,0.0,0.108,92.0,0.0,3.335,0.0
169,BANNER GATEWAY MEDICAL CENTER (030122),2015,Acute Care,Voluntary non-profit - Other,170.0,33.384225,-111.719634,AZ,1.601,,4.0,2.498,1921.0,1.151,30.0,26.064,39387.0,0.212,3144.0,,1.0,4.717,2.073,4.0,1.929,46826.0,0.549,384.0,2.0,3.645,116.0,5.0,3.785,1.321
170,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER (030123),2015,Acute Care,Proprietary,98.0,33.669777,-111.921803,AZ,0.929,,1.0,1.077,828.0,1.25,15.0,12.0,17473.0,0.994,670.0,,1.0,1.006,,0.0,0.749,17473.0,0.0,207.0,0.0,1.523,72.0,7.0,2.22,3.153
171,SCOTTSDALE HEALTHCARE-THOMPSON PEAK HOSPITAL (030123),2015,Acute Care,Proprietary,98.0,33.669777,-111.921803,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PHOENIX VA MEDICAL CENTER (03012F),2015,Acute Care (VA),Government - Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,BANNER IRONWOOD MEDICAL CENTER (030130),2015,Acute Care,Voluntary non-profit - Private,61.0,33.214839,-111.563447,AZ,,,,,,0.562,3.0,5.339,9045.0,,,,,,,1.0,0.505,10758.0,,55.0,2.0,0.526,23.0,1.0,0.72,
174,OASIS HOSPITAL (030131),2015,Acute Care,Voluntary non-profit - Private,64.0,33.45672,-111.99521,AZ,,,,,,0.0,0.0,3.716,6808.0,,,,,,,0.0,0.244,6808.0,,,,,,,,
175,"FLORENCE HOSPITAL AT ANTHEM, LLC (030132)",2015,Acute Care,Proprietary,36.0,,,AZ,,,0.0,0.091,70.0,,0.0,0.395,906.0,,21.0,,0.0,0.032,,0.0,0.04,1127.0,,,,,,,,
176,BANNER GOLDFIELD MEDICAL CENTER (030134),2015,Acute Care,Voluntary non-profit - Other,23.0,33.393343,-111.566796,AZ,,,0.0,0.16,123.0,1.481,2.0,1.35,2311.0,,100.0,,0.0,0.151,,0.0,0.083,2311.0,,,,,3.0,1.0,0.107,
177,VA S. ARIZONA HEALTHCARE SYSTEM (03013F),2015,Acute Care (VA),Government - Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,VA NORTHERN ARIZONA HEALTHCARE SYSTEM (03033F),2015,Acute Care (VA),Government - Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,NORTHERN COCHISE COMMUNITY HOSPITAL (031302),2015,Critical Access,Government - Hospital District or Authority,39.0,32.264268,-109.837613,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PAGE HOSPITAL (031304),2015,Critical Access,Government - Hospital District or Authority,25.0,36.91696,-111.463186,AZ,,,,,,,0.0,0.556,1339.0,,,,,,,0.0,0.06,1665.0,,2.0,0.0,0.028,,,,
181,HOPI HEALTH CARE CENTER (031305),2015,Critical Access,Tribal,6.0,,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
182,SAGE MEMORIAL HOSPITAL (031309),2015,Critical Access,Voluntary non-profit - Private,25.0,,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
183,CARONDELET HOLY CROSS HOSPITAL (031313),2015,Critical Access,Proprietary,30.0,31.341118,-110.958734,AZ,,,,,,,0.0,0.851,1685.0,,,,,,,0.0,0.1,2801.0,,12.0,1.0,0.099,,,,
184,WHITE MOUNTAIN REGIONAL MEDICAL CENTER (031315),2015,Critical Access,Voluntary non-profit - Private,21.0,34.132136,-109.286545,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
185,LA PAZ REGIONAL HOSPITAL (031317),2015,Critical Access,Voluntary non-profit - Private,25.0,34.135137,-114.285597,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,
186,SILOAM SPRINGS REGIONAL HOSPITAL (040001),2015,Acute Care,Proprietary,46.0,36.190377,-94.509658,AR,,,0.0,0.479,369.0,0.435,1.0,2.298,5175.0,,109.0,,0.0,0.164,,0.0,0.323,6058.0,,20.0,1.0,0.257,16.0,0.0,0.537,
187,JOHNSON REGIONAL MEDICAL CENTER (040002),2015,Acute Care,Voluntary non-profit - Private,86.0,35.464384,-93.445797,AR,,,0.0,0.716,551.0,0.0,0.0,4.455,9707.0,,132.0,,0.0,0.199,,0.0,0.368,10279.0,,,,,14.0,1.0,0.407,
188,WASHINGTON REGIONAL MED CTR AT NORTH HILLS (040004),2015,Acute Care,Voluntary non-profit - Private,314.0,36.110984,-94.157862,AR,1.052,,7.0,6.657,5547.0,0.604,23.0,38.054,52255.0,1.065,4351.0,,7.0,6.574,0.926,2.0,2.161,56183.0,0.769,156.0,1.0,1.3,191.0,8.0,5.614,1.425
189,ST VINCENT INFIRMARY MEDICAL CENTER (040007),2015,Acute Care,Voluntary non-profit - Private,414.0,,,AR,1.009,,48.0,47.554,19013.0,0.163,10.0,61.537,109957.0,0.618,17162.0,,21.0,33.957,1.128,10.0,8.865,113990.0,0.939,110.0,1.0,1.065,287.0,3.0,9.25,0.324
190,MERCY HOSPITAL NORTHWEST ARKANSAS (040010),2015,Acute Care,Voluntary non-profit - Church,201.0,36.309562,-94.184709,AR,0.633,,2.0,3.158,2632.0,0.694,13.0,18.723,35217.0,0.0,2237.0,,0.0,3.282,0.631,1.0,1.584,38982.0,,90.0,2.0,0.881,152.0,6.0,5.04,1.19
191,CHAMBERS MEMORIAL HOSPITAL (040011),2015,Acute Care,Voluntary non-profit - Private,41.0,35.054823,-93.388543,AR,,,,,,0.458,1.0,2.181,5002.0,,,,,,,0.0,0.207,5002.0,,,,,,,,
