,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Abdomen CT Use of Contrast Material (OP-10),MRI Lumbar Spine for Low Back Pain (OP-8),Mammography Follow-up Rates (OP-9),Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13),Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14),Thorax CT Use of Contrast Material (OP-11)
165,ARKANSAS METHODIST MEDICAL CENTER (040039),2016,Acute Care,Voluntary non-profit - Private,129.0,36.052593,-90.499051,AR,39.5,35.4,7.0,,,0.3
166,ST MARYS REGIONAL MEDICAL CENTER (040041),2016,Acute Care,Proprietary,155.0,35.28286,-93.149908,AR,4.5,53.2,13.4,3.9,2.0,0.7
167,FIVE RIVERS MEDICAL CENTER (040047),2016,Acute Care,Voluntary non-profit - Private,44.0,36.289911,-90.996334,AR,10.0,,,,,1.5
168,OUACHITA COUNTY MEDICAL CENTER (040050),2016,Acute Care,Voluntary non-profit - Private,97.0,,,AR,8.4,52.6,9.7,,6.1,0.0
169,DREW MEMORIAL HOSPITAL (040051),2016,Acute Care,Voluntary non-profit - Private,51.0,33.610628,-91.814978,AR,41.6,43.1,10.3,,,35.1
170,SPARKS REGIONAL MEDICAL CENTER (040055),2016,Acute Care,Proprietary,288.0,35.374527,-94.421311,AR,14.4,57.5,6.1,3.9,3.8,11.5
171,MERCY HOSPITAL FORT SMITH (040062),2016,Acute Care,Voluntary non-profit - Private,367.0,35.353647,-94.352964,AR,54.9,37.4,5.4,4.7,4.5,0.8
172,MAGNOLIA HOSPITAL (040067),2016,Acute Care,Government - Local,38.0,33.275123,-93.240071,AR,15.1,51.4,7.2,,,0.9
173,GREAT RIVER MEDICAL CENTER (040069),2016,Acute Care,Voluntary non-profit - Other,106.0,35.943011,-89.918929,AR,18.6,51.4,10.5,,6.9,11.5
174,JEFFERSON REGIONAL MEDICAL CENTER (040071),2016,Acute Care,Voluntary non-profit - Private,322.0,34.189066,-92.018453,AR,19.5,52.3,7.3,2.3,1.7,7.8
175,BAPTIST HEALTH MEDICAL CENTER-STUTTGART (040072),2016,Acute Care,Voluntary non-profit - Private,49.0,34.517773,-91.557572,AR,3.0,59.6,8.1,,,1.5
176,NORTH METRO MEDICAL CENTER (040074),2016,Acute Care,Proprietary,70.0,34.872381,-92.124697,AR,14.2,,10.9,,6.5,14.3
177,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY (040076),2016,Acute Care,Voluntary non-profit - Private,69.0,34.358913,-92.786418,AR,6.5,48.6,9.4,,4.4,0.0
178,NATIONAL PARK MEDICAL CENTER (040078),2016,Acute Care,Proprietary,162.0,34.486239,-93.033554,AR,8.6,42.3,14.3,,,13.6
179,SALINE MEMORIAL HOSPITAL (040084),2016,Acute Care,Voluntary non-profit - Private,165.0,34.573552,-92.584405,AR,9.6,43.3,12.7,,0.8,0.3
180,HELENA REGIONAL MEDICAL CENTER (040085),2016,Acute Care,Proprietary,133.0,34.508357,-90.62733,AR,2.2,,13.6,,,2.7
181,MEDICAL CENTER SOUTH ARKANSAS (040088),2016,Acute Care,Proprietary,124.0,33.218378,-92.67103,AR,3.9,37.0,5.0,3.0,,0.0
182,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK (040114),2016,Acute Care,Voluntary non-profit - Private,773.0,,,AR,2.6,38.1,7.4,4.7,2.5,0.2
183,NEA BAPTIST MEMORIAL HOSPITAL (040118),2016,Acute Care,Voluntary non-profit - Private,168.0,35.864204,-90.639107,AR,30.2,38.9,7.8,2.6,2.2,3.5
184,WHITE RIVER MEDICAL CENTER (040119),2016,Acute Care,Voluntary non-profit - Private,202.0,35.769572,-91.634721,AR,16.5,35.4,3.9,4.2,3.5,8.8
185,"ARKANSAS HEART HOSPITAL, LLC (040134)",2016,Acute Care,Proprietary,112.0,34.739159,-92.394421,AR,2.2,,,4.9,,6.0
186,ST VINCENT MEDICAL CENTER/NORTH (040137),2016,Acute Care,Voluntary non-profit - Private,59.0,34.814378,-92.207514,AR,4.8,42.1,11.2,,,3.6
187,ARKANSAS SURGICAL HOSPITAL (040147),2016,Acute Care,Physician,49.0,34.801458,-92.347687,AR,,43.7,,,,
188,WADLEY REGIONAL MEDICAL CENTER AT HOPE (040153),2016,Acute Care,Proprietary,70.0,33.648008,-93.587052,AR,3.5,,15.1,,,1.7
189,HOWARD MEMORIAL HOSPITAL (041311),2016,Critical Access,Voluntary non-profit - Private,24.0,33.950926,-93.880772,AR,4.8,,8.4,,4.4,1.6
190,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS (041312),2016,Critical Access,Voluntary non-profit - Private,25.0,35.506578,-92.001319,AR,5.9,50.0,5.3,,1.5,0.3
191,OZARK HEALTH (041313),2016,Critical Access,Voluntary non-profit - Private,143.0,35.559375,-92.449913,AR,2.0,,12.4,,0.7,0.7
192,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA (041321),2016,Critical Access,Voluntary non-profit - Private,25.0,34.122802,-93.08797,AR,1.6,47.4,8.2,,1.7,0.0
193,ASHLEY COUNTY MEDICAL CENTER (041323),2016,Critical Access,Voluntary non-profit - Private,34.0,33.137206,-91.93878,AR,26.2,,9.2,4.5,,17.2
194,BRADLEY COUNTY MEDICAL CENTER (041327),2016,Critical Access,Voluntary non-profit - Private,35.0,33.610538,-92.058665,AR,6.4,60.0,12.0,,4.3,1.7
195,CHICOT MEMORIAL MEDICAL CENTER (041328),2016,Critical Access,Voluntary non-profit - Private,25.0,33.305642,-91.290353,AR,37.5,,7.1,,0.5,30.0
196,MERCY HOSPITAL BERRYVILLE (041329),2016,Critical Access,Voluntary non-profit - Private,25.0,36.358225,-93.551993,AR,1.3,,7.9,,,1.7
197,OZARKS COMMUNITY HOSPITAL OF GRAVETTE (041331),2016,Critical Access,Proprietary,26.0,36.408563,-94.45987,AR,,,,,0.0,
198,ST ROSE HOSPITAL (050002),2016,Acute Care,Voluntary non-profit - Church,188.0,37.63291,-122.089742,CA,3.8,,2.5,,1.8,12.2
199,ST JOSEPH HOSPITAL (050006),2016,Acute Care,Voluntary non-profit - Private,154.0,40.783103,-124.142039,CA,19.2,24.3,5.9,2.5,0.9,0.5
200,MILLS-PENINSULA MEDICAL CENTER (050007),2016,Acute Care,Voluntary non-profit - Private,321.0,37.594398,-122.383356,CA,5.1,36.9,17.6,4.9,0.8,0.7
201,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP (050008),2016,Acute Care,Voluntary non-profit - Other,203.0,37.769114,-122.434696,CA,9.7,,,,,0.4
202,QUEEN OF THE VALLEY MEDICAL CENTER (050009),2016,Acute Care,Voluntary non-profit - Church,172.0,38.323554,-122.295968,CA,17.1,36.9,9.4,3.7,1.7,1.6
203,ST HELENA HOSPITAL (050013),2016,Acute Care,Voluntary non-profit - Private,153.0,38.54196,-122.475344,CA,2.3,,6.0,3.4,,0.0
204,SUTTER AMADOR HOSPITAL (050014),2016,Acute Care,Voluntary non-profit - Private,50.0,38.349561,-120.765905,CA,5.8,35.1,8.8,4.0,,0.9
205,MERCY GENERAL HOSPITAL (050017),2016,Acute Care,Voluntary non-profit - Church,379.0,38.569385,-121.452482,CA,1.3,,,7.1,2.9,0.0
206,PACIFIC ALLIANCE MEDICAL CENTER (050018),2016,Acute Care,Proprietary,139.0,,,CA,13.7,,10.8,,,
207,RIVERSIDE COMMUNITY HOSPITAL (050022),2016,Acute Care,Government - State,415.0,33.975677,-117.380374,CA,5.8,,10.3,5.1,4.6,9.3
208,PARADISE VALLEY HOSPITAL (050024),2016,Acute Care,Proprietary,289.0,32.686336,-117.083243,CA,5.1,,,,,0.0
209,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER (050025),2016,Acute Care,Voluntary non-profit - Other,630.0,32.753717,-117.165914,CA,8.0,33.3,8.1,5.1,2.4,0.0
210,GROSSMONT HOSPITAL (050026),2016,Acute Care,Government - Hospital District or Authority,545.0,32.779435,-117.009178,CA,6.8,39.5,,3.1,3.3,0.6
211,MAD RIVER COMMUNITY HOSPITAL (050028),2016,Acute Care,Proprietary,66.0,40.903309,-124.090847,CA,6.6,,11.0,,,0.6
212,OROVILLE HOSPITAL (050030),2016,Acute Care,Voluntary non-profit - Private,166.0,39.504535,-121.542106,CA,16.6,35.2,11.7,5.0,,0.7
213,BAKERSFIELD MEMORIAL HOSPITAL (050036),2016,Acute Care,Voluntary non-profit - Private,396.0,35.390474,-119.006836,CA,1.5,,,4.2,2.2,0.6
214,SANTA CLARA VALLEY MEDICAL CENTER (050038),2016,Acute Care,Government - Local,684.0,37.313702,-121.931888,CA,18.8,45.6,4.5,2.8,2.3,0.2
215,ENLOE MEDICAL CENTER (050039),2016,Acute Care,Voluntary non-profit - Private,315.0,39.742284,-121.849128,CA,0.0,,,1.8,2.5,0.0
216,LAC/OLIVE VIEW-UCLA MEDICAL CENTER (050040),2016,Acute Care,Voluntary non-profit - Other,286.0,34.325912,-118.445513,CA,0.0,,,,0.0,0.0
217,ST ELIZABETH COMMUNITY HOSPITAL (050042),2016,Acute Care,Voluntary non-profit - Church,65.0,40.148834,-122.218303,CA,8.5,52.7,3.7,2.6,2.1,5.3
218,ALTA BATES SUMMIT MEDICAL CENTER (050043),2016,Acute Care,Voluntary non-profit - Private,389.0,37.820784,-122.26328,CA,8.3,,5.5,4.2,0.9,1.1
219,EL CENTRO REGIONAL MEDICAL CENTER (050045),2016,Acute Care,Voluntary non-profit - Other,162.0,32.781498,-115.56862,CA,8.5,50.0,5.9,6.7,1.6,5.8
220,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP (050047),2016,Acute Care,Voluntary non-profit - Private,456.0,37.786152,-122.421544,CA,8.7,,5.8,7.3,1.8,0.8
221,SAN GORGONIO MEMORIAL HOSPITAL (050054),2016,Acute Care,Government - Hospital District or Authority,72.0,,,CA,2.5,,5.3,,,
222,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS (050055),2016,Acute Care,Voluntary non-profit - Church,186.0,37.74805,-122.420987,CA,10.7,,6.2,3.9,5.9,0.8
223,ANTELOPE VALLEY HOSPITAL (050056),2016,Acute Care,Government - Hospital District or Authority,396.0,34.689371,-118.158476,CA,1.0,,,,2.0,5.2
224,KAWEAH DELTA MEDICAL CENTER (050057),2016,Acute Care,Government - Hospital District or Authority,586.0,36.327415,-119.294172,CA,5.2,42.7,8.1,1.5,1.7,1.1
225,GLENDALE MEM HOSPITAL & HLTH CENTER (050058),2016,Acute Care,Voluntary non-profit - Private,276.0,34.127789,-118.257795,CA,4.6,,6.6,1.6,1.9,0.3
226,COMMUNITY REGIONAL MEDICAL CENTER (050060),2016,Acute Care,Voluntary non-profit - Private,857.0,36.742583,-119.783023,CA,2.8,,7.0,5.1,1.7,2.1
227,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER (050063),2016,Acute Care,Proprietary,434.0,34.096116,-118.291753,CA,5.2,,3.5,0.0,4.5,1.0
228,OAK VALLEY HOSPITAL DISTRICT (050067),2016,Acute Care,Government - Hospital District or Authority,150.0,37.758098,-120.860363,CA,2.5,,9.5,,,0.0
229,ST JOSEPH HOSPITAL (050069),2016,Acute Care,Voluntary non-profit - Church,426.0,33.782399,-117.866093,CA,9.9,,7.6,6.1,0.3,0.3
230,SCRIPPS MERCY HOSPITAL (050077),2016,Acute Care,Voluntary non-profit - Private,547.0,32.751211,-117.161024,CA,3.4,42.9,7.4,7.9,4.0,2.6
231,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO (050078),2016,Acute Care,Voluntary non-profit - Private,336.0,33.737928,-118.305005,CA,10.3,,14.4,,1.6,2.0
232,ST JOHNS REGIONAL MEDICAL CENTER (050082),2016,Acute Care,Voluntary non-profit - Private,299.0,34.216555,-119.158351,CA,0.8,,,6.7,3.0,1.1
233,ST JOSEPH'S MEDICAL CENTER OF STOCKTON (050084),2016,Acute Care,Voluntary non-profit - Church,354.0,37.970737,-121.289251,CA,3.7,,6.6,,2.6,1.6
234,COMMUNITY HOSPITAL OF SAN BERNARDINO (050089),2016,Acute Care,Voluntary non-profit - Private,421.0,34.131238,-117.322559,CA,6.3,,4.2,,,
235,SONOMA VALLEY HOSPITAL (050090),2016,Acute Care,Government - Hospital District or Authority,78.0,38.288564,-122.46585,CA,5.8,50.0,5.2,3.6,,0.5
236,COMMUNITY HOSPITAL OF HUNTINGTON PARK (050091),2016,Acute Care,Proprietary,81.0,33.989182,-118.22419,CA,0.0,,,,,
237,SAINT AGNES MEDICAL CENTER (050093),2016,Acute Care,Voluntary non-profit - Church,414.0,36.837102,-119.765878,CA,2.9,,9.8,2.0,1.5,0.2
238,SAN ANTONIO REGIONAL HOSPITAL (050099),2016,Acute Care,Voluntary non-profit - Other,316.0,34.101079,-117.636862,CA,18.6,,12.5,4.4,2.0,0.0
239,SHARP MEMORIAL HOSPITAL (050100),2016,Acute Care,Voluntary non-profit - Other,860.0,32.800255,-117.154133,CA,1.2,,8.9,3.4,5.0,0.2
240,SUTTER SOLANO MEDICAL CENTER (050101),2016,Acute Care,Voluntary non-profit - Private,104.0,38.130893,-122.238105,CA,4.7,,7.5,3.5,,0.7
241,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER (050102),2016,Acute Care,Voluntary non-profit - Private,191.0,33.925697,-117.440052,CA,14.6,,6.9,,,15.6
242,WHITE MEMORIAL MEDICAL CENTER (050103),2016,Acute Care,Voluntary non-profit - Church,352.0,,,CA,12.1,,16.6,,0.9,0.0
243,SAINT FRANCIS MEDICAL CENTER (050104),2016,Acute Care,Voluntary non-profit - Church,372.0,33.931016,-118.203834,CA,15.9,,3.4,,2.2,0.9
244,MARIAN REGIONAL MEDICAL CENTER (050107),2016,Acute Care,Voluntary non-profit - Church,345.0,34.952117,-120.412494,CA,9.5,33.3,8.2,2.3,0.9,4.8
245,"SUTTER MEDICAL CENTER, SACRAMENTO (050108)",2016,Acute Care,Voluntary non-profit - Private,595.0,38.570258,-121.469682,CA,0.6,,,4.0,2.9,0.3
246,LOMPOC VALLEY MEDICAL CENTER (050110),2016,Acute Care,Government - Hospital District or Authority,170.0,34.640639,-120.439899,CA,15.0,39.5,5.0,3.8,5.5,1.3
247,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL (050112),2016,Acute Care,Government - State,275.0,34.027776,-118.486315,CA,11.4,30.5,,,,9.6
248,SAN MATEO MEDICAL CENTER (050113),2016,Acute Care,Government - Local,421.0,37.530116,-122.299406,CA,7.4,,,1.9,,7.4
249,PALOMAR HEALTH DOWNTOWN CAMPUS (050115),2016,Acute Care,Government - Hospital District or Authority,405.0,33.125937,-117.076186,CA,0.8,,,2.8,4.2,0.0
250,NORTHRIDGE HOSPITAL MEDICAL CENTER (050116),2016,Acute Care,Voluntary non-profit - Private,406.0,34.220789,-118.533216,CA,1.9,,3.2,10.1,,1.5
251,DOCTORS HOSPITAL OF MANTECA (050118),2016,Acute Care,Proprietary,73.0,37.801087,-121.19691,CA,5.9,33.3,5.9,,1.6,3.8
252,ADVENTIST MEDICAL CENTER (050121),2016,Acute Care,Voluntary non-profit - Church,222.0,36.323877,-119.669005,CA,30.5,29.2,14.0,,2.7,33.8
253,DAMERON HOSPITAL (050122),2016,Acute Care,Voluntary non-profit - Other,186.0,37.961201,-121.300691,CA,0.4,,,,,0.0
254,USC VERDUGO HILLS HOSPITAL (050124),2016,Acute Care,Voluntary non-profit - Private,176.0,34.205614,-118.216048,CA,8.7,40.0,3.0,,,0.0
255,REGIONAL MEDICAL CENTER OF SAN JOSE (050125),2016,Acute Care,Voluntary non-profit - Church,247.0,37.363787,-121.848823,CA,0.9,,4.4,1.9,3.2,0.5
256,VALLEY PRESBYTERIAN HOSPITAL (050126),2016,Acute Care,Voluntary non-profit - Other,350.0,34.193917,-118.463271,CA,5.8,,,,5.2,11.5
257,WOODLAND MEMORIAL HOSPITAL (050127),2016,Acute Care,Voluntary non-profit - Other,107.0,38.664344,-121.793403,CA,7.4,,,,1.0,0.0
258,TRI-CITY MEDICAL CENTER (050128),2016,Acute Care,Government - Hospital District or Authority,335.0,33.183783,-117.290918,CA,5.2,,6.3,2.4,2.4,0.0
259,ST BERNARDINE MEDICAL CENTER (050129),2016,Acute Care,Voluntary non-profit - Private,324.0,34.134331,-117.27876,CA,12.5,,12.9,2.2,0.8,21.4
260,NOVATO COMMUNITY HOSPITAL (050131),2016,Acute Care,Voluntary non-profit - Other,47.0,38.098077,-122.55966,CA,4.7,,6.8,,1.4,6.6
261,SAN GABRIEL VALLEY MEDICAL CENTER (050132),2016,Acute Care,Physician,272.0,34.102461,-118.105572,CA,5.7,,9.0,,1.6,1.0
262,RIDEOUT MEMORIAL HOSPITAL (050133),2016,Acute Care,Voluntary non-profit - Private,235.0,39.138832,-121.593622,CA,2.6,,15.6,6.1,1.9,0.1
263,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD (050135),2016,Acute Care,Proprietary,518.0,34.096192,-118.325371,CA,1.1,,,,,0.0
264,PETALUMA VALLEY HOSPITAL (050136),2016,Acute Care,Voluntary non-profit - Other,80.0,38.253183,-122.63286,CA,3.2,,9.3,,2.1,0.9
265,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA (050145),2016,Acute Care,Voluntary non-profit - Private,278.0,,,CA,2.4,36.2,11.4,3.9,0.3,0.0
266,CALIFORNIA HOSPITAL MEDICAL CENTER LA (050149),2016,Acute Care,Voluntary non-profit - Other,312.0,34.037212,-118.265363,CA,1.2,,8.0,5.4,,1.7
267,SIERRA NEVADA MEMORIAL HOSPITAL (050150),2016,Acute Care,Voluntary non-profit - Other,108.0,39.228949,-121.047264,CA,8.8,36.6,4.7,4.1,1.7,3.1
268,SAINT FRANCIS MEMORIAL HOSPITAL (050152),2016,Acute Care,Voluntary non-profit - Private,202.0,37.789561,-122.417112,CA,3.0,44.4,12.9,4.3,,0.8
269,O'CONNOR HOSPITAL (050153),2016,Acute Care,Voluntary non-profit - Church,348.0,,,CA,0.6,45.5,5.1,1.6,1.9,0.0
270,ENCINO HOSPITAL MEDICAL CENTER (050158),2016,Acute Care,Proprietary,139.0,34.156826,-118.486948,CA,0.0,,,,6.2,
271,VENTURA COUNTY MEDICAL CENTER (050159),2016,Acute Care,Government - Local,269.0,34.279055,-119.254355,CA,17.4,,4.0,6.3,1.8,0.0
272,SAN JOAQUIN GENERAL HOSPITAL (050167),2016,Acute Care,Government - Local,187.0,37.886492,-121.282061,CA,3.7,,7.2,0.0,,0.0
273,ST JUDE MEDICAL CENTER (050168),2016,Acute Care,Voluntary non-profit - Church,336.0,33.893503,-117.927952,CA,32.8,31.4,5.7,6.3,1.2,1.9
274,PRESBYTERIAN INTERCOMMUNITY HOSPITAL (050169),2016,Acute Care,Voluntary non-profit - Private,431.0,33.967433,-118.048143,CA,19.8,33.3,7.6,5.1,1.7,1.1
275,SANTA ROSA MEMORIAL HOSPITAL (050174),2016,Acute Care,Voluntary non-profit - Private,280.0,38.442954,-122.701112,CA,3.7,34.3,5.8,0.9,1.7,0.5
276,EMANUEL MEDICAL CENTER (050179),2016,Acute Care,Voluntary non-profit - Church,1288.0,37.510487,-120.837491,CA,1.3,,8.9,,3.3,0.0
277,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS (050180),2016,Acute Care,Voluntary non-profit - Other,473.0,37.914297,-122.042071,CA,1.9,,7.5,4.4,2.5,0.0
278,GEORGE L MEE MEMORIAL HOSPITAL (050189),2016,Acute Care,Voluntary non-profit - Other,89.0,36.206819,-121.132137,CA,1.3,,3.5,,,0.0
279,ST MARY MEDICAL CENTER (050191),2016,Acute Care,Voluntary non-profit - Church,304.0,33.779954,-118.186683,CA,10.6,,5.1,3.2,,10.7
280,ADVENTIST MEDICAL CENTER - REEDLEY (050192),2016,Acute Care,Voluntary non-profit - Private,49.0,36.607812,-119.451695,CA,13.4,,6.6,,,
281,WATSONVILLE COMMUNITY HOSPITAL (050194),2016,Acute Care,Proprietary,106.0,36.92828,-121.793721,CA,3.3,,3.7,3.4,0.2,0.0
282,WASHINGTON HOSPITAL (050195),2016,Acute Care,Government - Hospital District or Authority,320.0,37.557653,-121.98087,CA,4.2,,9.2,6.9,1.7,6.2
283,SEQUOIA HOSPITAL (050197),2016,Acute Care,Voluntary non-profit - Private,219.0,37.480987,-122.253223,CA,6.6,43.9,9.4,,2.2,0.5
284,PALMDALE REGIONAL MEDICAL CENTER (050204),2016,Acute Care,Proprietary,170.0,34.585688,-118.14364,CA,2.2,,,,,1.4
285,GLENDORA COMMUNITY HOSPITAL (050205),2016,Acute Care,Proprietary,128.0,34.128685,-117.865193,CA,,,,,0.0,
286,ALAMEDA HOSPITAL (050211),2016,Acute Care,Government - Hospital District or Authority,231.0,37.76323,-122.253541,CA,9.4,,12.0,,,0.0
287,SHARP CHULA VISTA MEDICAL CENTER (050222),2016,Acute Care,Proprietary,370.0,32.618448,-117.02399,CA,0.2,,,,2.3,0.0
288,HOAG MEMORIAL HOSPITAL PRESBYTERIAN (050224),2016,Acute Care,Voluntary non-profit - Private,468.0,,,CA,11.9,37.5,6.8,7.8,2.3,6.9
289,FEATHER RIVER HOSPITAL (050225),2016,Acute Care,Voluntary non-profit - Church,100.0,39.756161,-121.572305,CA,14.9,37.3,12.7,2.6,2.0,1.2
290,AHMC ANAHEIM REGIONAL MEDICAL CENTER (050226),2016,Acute Care,Voluntary non-profit - Private,223.0,33.847138,-117.933934,CA,13.1,,13.8,,1.2,0.0
291,SAN FRANCISCO GENERAL HOSPITAL (050228),2016,Acute Care,Government - Local,422.0,37.756171,-122.406608,CA,9.7,61.0,5.9,,4.9,0.7
292,GARDEN GROVE HOSPITAL & MEDICAL CENTER (050230),2016,Acute Care,Proprietary,160.0,33.774471,-117.913645,CA,15.0,,,,,
293,POMONA VALLEY HOSPITAL MEDICAL CENTER (050231),2016,Acute Care,Voluntary non-profit - Private,399.0,34.077639,-117.752329,CA,6.6,,4.0,1.6,0.9,0.0
294,FRENCH HOSPITAL MEDICAL CENTER (050232),2016,Acute Care,Voluntary non-profit - Other,103.0,35.278663,-120.650212,CA,18.8,,7.8,,2.4,20.0
295,SHARP CORONADO HOSPITAL AND HLTHCR CTR (050234),2016,Acute Care,Voluntary non-profit - Other,185.0,32.694257,-117.167947,CA,5.7,,8.4,,,0.0
296,PROVIDENCE SAINT JOSEPH MEDICAL CTR (050235),2016,Acute Care,Voluntary non-profit - Church,361.0,34.157643,-118.327841,CA,8.7,,8.5,2.1,2.5,4.6
297,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES (050236),2016,Acute Care,Voluntary non-profit - Church,144.0,34.288837,-118.74396,CA,9.0,45.7,10.9,,,0.4
298,METHODIST HOSPITAL OF SOUTHERN CA (050238),2016,Acute Care,Voluntary non-profit - Private,404.0,34.134862,-118.042446,CA,0.4,,,2.5,3.3,0.0
299,GLENDALE ADVENTIST MEDICAL CENTER (050239),2016,Acute Care,Voluntary non-profit - Private,460.0,34.149161,-118.230354,CA,17.7,41.5,8.3,5.2,4.5,1.1
300,DOMINICAN HOSPITAL (050242),2016,Acute Care,Voluntary non-profit - Church,234.0,36.988341,-121.983818,CA,2.1,,,5.2,1.5,0.3
301,DESERT REGIONAL MEDICAL CENTER (050243),2016,Acute Care,Proprietary,364.0,33.838861,-116.545598,CA,7.2,,15.1,2.2,2.0,0.0
302,ARROWHEAD REGIONAL MEDICAL CENTER (050245),2016,Acute Care,Government - Local,454.0,34.072884,-117.352833,CA,4.7,,7.9,,1.7,0.4
303,NATIVIDAD MEDICAL CENTER (050248),2016,Acute Care,Government - Hospital District or Authority,172.0,36.695472,-121.63124,CA,2.8,,11.1,0.0,4.3,0.0
304,MARSHALL MEDICAL CENTER (050254),2016,Acute Care,Voluntary non-profit - Other,114.0,38.724483,-120.790643,CA,11.8,41.4,14.3,5.7,1.7,0.5
305,SIERRA VIEW MEDICAL CENTER (050261),2016,Acute Care,Voluntary non-profit - Private,163.0,36.069573,-119.027274,CA,26.2,27.3,7.4,,1.9,15.1
306,RONALD REAGAN U C L A MEDICAL CENTER (050262),2016,Acute Care,Government - State,454.0,34.063939,-118.445411,CA,32.2,35.3,6.7,6.5,2.5,5.3
307,REDLANDS COMMUNITY HOSPITAL (050272),2016,Acute Care,Government - Federal,227.0,34.038404,-117.206414,CA,7.7,,6.9,0.0,1.6,0.0
308,CONTRA COSTA REGIONAL MEDICAL CENTER (050276),2016,Acute Care,Government - Local,150.0,38.006467,-122.130891,CA,8.1,,3.3,1.4,,3.2
309,PROVIDENCE HOLY CROSS MEDICAL CENTER (050278),2016,Acute Care,Voluntary non-profit - Church,374.0,34.279013,-118.459485,CA,2.9,,13.6,3.6,2.7,1.9
310,HI-DESERT MEDICAL CENTER (050279),2016,Acute Care,Government - Hospital District or Authority,178.0,34.132676,-116.276709,CA,5.4,,9.6,,1.6,3.4
311,MERCY MEDICAL CENTER REDDING (050280),2016,Acute Care,Voluntary non-profit - Private,266.0,,,CA,0.5,,,8.3,2.0,0.0
312,ALHAMBRA HOSPITAL MEDICAL CENTER (050281),2016,Acute Care,Proprietary,144.0,34.090156,-118.145017,CA,12.1,,,,8.0,7.9
313,VALLEYCARE MEDICAL CENTER (050283),2016,Acute Care,Voluntary non-profit - Private,211.0,37.692133,-121.880027,CA,6.9,47.2,10.0,3.6,1.4,0.0
314,SETON MEDICAL CENTER (050289),2016,Acute Care,Voluntary non-profit - Church,443.0,37.680315,-122.47291,CA,18.1,40.0,9.0,3.1,1.6,4.4
315,PROVIDENCE SAINT JOHN'S HEALTH CENTER (050290),2016,Acute Care,Voluntary non-profit - Private,260.0,34.03007,-118.478305,CA,2.6,,11.1,9.5,5.1,0.4
316,SUTTER SANTA ROSA REGIONAL HOSPITAL (050291),2016,Acute Care,Voluntary non-profit - Other,92.0,38.496306,-122.750707,CA,2.8,,,,2.1,2.3
317,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER (050292),2016,Acute Care,Government - Local,400.0,33.910054,-117.195824,CA,16.3,,15.7,,,13.2
318,MERCY HOSPITAL (050295),2016,Acute Care,Voluntary non-profit - Other,226.0,35.373323,-119.027386,CA,0.6,,8.0,,2.2,2.2
319,HAZEL HAWKINS MEMORIAL HOSPITAL (050296),2016,Acute Care,Government - Hospital District or Authority,168.0,36.835122,-121.38662,CA,30.3,43.2,8.1,,,0.5
320,BARSTOW COMMUNITY HOSPITAL (050298),2016,Acute Care,Proprietary,33.0,34.893696,-117.0166,CA,2.0,,11.2,,5.9,3.9
321,ST MARY MEDICAL CENTER (050300),2016,Acute Care,Voluntary non-profit - Private,210.0,34.542046,-117.265602,CA,5.6,,1.8,4.5,1.2,2.5
322,UKIAH VALLEY MEDICAL CENTER (050301),2016,Acute Care,Voluntary non-profit - Church,50.0,39.153019,-123.2038,CA,8.7,47.5,5.8,3.4,,2.3
323,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP (050305),2016,Acute Care,Voluntary non-profit - Private,423.0,37.856488,-122.257329,CA,4.0,,5.0,6.6,1.7,0.8
324,EL CAMINO HOSPITAL (050308),2016,Acute Care,Government - Hospital District or Authority,448.0,37.369341,-122.077933,CA,4.9,,14.9,,1.2,1.1
325,SUTTER ROSEVILLE MEDICAL CENTER (050309),2016,Acute Care,Voluntary non-profit - Other,330.0,,,CA,0.5,,,2.3,2.1,0.0
326,SUTTER TRACY COMMUNITY HOSPITAL (050313),2016,Acute Care,Voluntary non-profit - Private,80.0,37.744232,-121.43494,CA,6.5,,8.0,,,1.1
327,KERN MEDICAL CENTER (050315),2016,Acute Care,Voluntary non-profit - Other,221.0,35.380964,-118.967546,CA,2.7,,7.0,,,0.0
