,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
77,NORTHEAST ALABAMA REGIONAL MEDICAL CENTER (010078),2018,Acute Care,Government - Local,279.0,33.657123,-85.823353,AL,1.0282,16.8038,383.0,68.0,17.2779,1.0895,14.5731,110.0,20.0,15.877,0.9232,18.2706,496.0,78.0,16.867,0.9243,21.9633,669.0,131.0,20.3002,1.4044,4.331,404.0,31.0,6.0826,0.9653,17.3344,544.0,89.0,16.7331
78,ATHENS LIMESTONE HOSPITAL (010079),2018,Acute Care,Government - Hospital District or Authority,81.0,34.803499,-86.977803,AL,,,,,,,,,,,1.068,18.273,324.0,68.0,19.515,1.0317,20.3161,220.0,48.0,20.9595,1.0204,4.1723,,,4.2574,1.0616,16.0256,321.0,58.0,17.0122
79,ATHENS LIMESTONE HOSPITAL (010079),2018,Acute Care,Government - Hospital District or Authority,81.0,34.803499,-86.977803,AL,,,,,,,,,,,1.068,18.273,324.0,68.0,19.515,1.0317,20.3161,220.0,48.0,20.9595,1.0204,4.1723,,,4.2574,1.0616,16.0256,321.0,58.0,17.0122
80,SOUTH BALDWIN REGIONAL MEDICAL CENTER (010083),2018,Acute Care,Proprietary,112.0,30.426109,-87.683187,AL,0.9753,13.9465,,,13.6022,,,,,,0.8822,19.1398,296.0,41.0,16.8847,0.9738,21.1326,382.0,77.0,20.5783,1.1927,4.8457,184.0,14.0,5.7795,1.0245,16.3496,338.0,58.0,16.7506
81,SOUTH BALDWIN REGIONAL MEDICAL CENTER (010083),2018,Acute Care,Proprietary,112.0,30.426109,-87.683187,AL,0.9753,13.9465,,,13.6022,,,,,,0.8822,19.1398,296.0,41.0,16.8847,0.9738,21.1326,382.0,77.0,20.5783,1.1927,4.8457,184.0,14.0,5.7795,1.0245,16.3496,338.0,58.0,16.7506
82,DECATUR MORGAN HOSPITAL-DECATUR CAMPUS (010085),2018,Acute Care,Government - Hospital District or Authority,265.0,34.591168,-86.972621,AL,1.0334,18.4036,62.0,14.0,19.0188,,,,,,1.015,18.9774,581.0,113.0,19.2629,0.9881,21.8455,703.0,151.0,21.5848,1.1706,4.1419,455.0,25.0,4.8485,1.0235,16.8374,764.0,133.0,17.2336
83,DECATUR MORGAN HOSPITAL-DECATUR CAMPUS (010085),2018,Acute Care,Government - Hospital District or Authority,265.0,34.591168,-86.972621,AL,1.0334,18.4036,62.0,14.0,19.0188,,,,,,1.015,18.9774,581.0,113.0,19.2629,0.9881,21.8455,703.0,151.0,21.5848,1.1706,4.1419,455.0,25.0,4.8485,1.0235,16.8374,764.0,133.0,17.2336
84,NORTHWEST MEDICAL CENTER (010086),2018,Acute Care,Proprietary,62.0,33.929316,-87.824507,AL,,,,,,,,,,,1.0101,18.0697,155.0,29.0,18.2514,0.9558,20.6015,90.0,15.0,19.6912,,,,,,0.9212,16.2572,231.0,30.0,14.9762
85,NORTHWEST MEDICAL CENTER (010086),2018,Acute Care,Proprietary,62.0,33.929316,-87.824507,AL,,,,,,,,,,,1.0101,18.0697,155.0,29.0,18.2514,0.9558,20.6015,90.0,15.0,19.6912,,,,,,0.9212,16.2572,231.0,30.0,14.9762
86,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER (010087),2018,Acute Care,Government - State,161.0,30.708121,-88.099441,AL,,,,,,,,,,,1.0467,20.6164,,,21.5794,1.0056,17.4793,,,17.577,,,,,,1.0289,16.9619,,,17.4518
87,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER (010087),2018,Acute Care,Government - State,161.0,30.708121,-88.099441,AL,,,,,,,,,,,1.0467,20.6164,,,21.5794,1.0056,17.4793,,,17.577,,,,,,1.0289,16.9619,,,17.4518
88,WALKER BAPTIST MEDICAL CENTER (010089),2018,Acute Care,Voluntary non-profit - Private,222.0,33.841142,-87.236879,AL,1.0779,17.848,47.0,14.0,19.2379,,,,,,1.0683,20.6285,404.0,94.0,22.0381,1.0421,21.6977,201.0,48.0,22.611,0.898,5.0711,,,4.554,0.9458,16.9725,381.0,58.0,16.0526
89,WALKER BAPTIST MEDICAL CENTER (010089),2018,Acute Care,Voluntary non-profit - Private,222.0,33.841142,-87.236879,AL,1.0779,17.848,47.0,14.0,19.2379,,,,,,1.0683,20.6285,404.0,94.0,22.0381,1.0421,21.6977,201.0,48.0,22.611,0.898,5.0711,,,4.554,0.9458,16.9725,381.0,58.0,16.0526
90,PROVIDENCE HOSPITAL (010090),2018,Acute Care,Voluntary non-profit - Church,349.0,30.68169,-88.198329,AL,1.145,14.7161,257.0,52.0,16.8495,1.0301,12.4175,142.0,19.0,12.791,1.0045,17.9858,430.0,78.0,18.066,0.9673,20.3478,630.0,122.0,19.6823,0.9619,4.3094,500.0,20.0,4.1451,1.1723,16.0261,638.0,129.0,18.7868
91,PROVIDENCE HOSPITAL (010090),2018,Acute Care,Voluntary non-profit - Church,349.0,30.68169,-88.198329,AL,1.145,14.7161,257.0,52.0,16.8495,1.0301,12.4175,142.0,19.0,12.791,1.0045,17.9858,430.0,78.0,18.066,0.9673,20.3478,630.0,122.0,19.6823,0.9619,4.3094,500.0,20.0,4.1451,1.1723,16.0261,638.0,129.0,18.7868
92,GROVE HILL MEMORIAL HOSPITAL (010091),2018,Acute Care,Government - Hospital District or Authority,31.0,31.694213,-87.777231,AL,,,,,,,,,,,1.0209,14.9227,63.0,11.0,15.2343,0.9831,18.4827,,,18.1711,,,,,,0.9467,13.7927,,,13.0574
93,GROVE HILL MEMORIAL HOSPITAL (010091),2018,Acute Care,Government - Hospital District or Authority,31.0,31.694213,-87.777231,AL,,,,,,,,,,,1.0209,14.9227,63.0,11.0,15.2343,0.9831,18.4827,,,18.1711,,,,,,0.9467,13.7927,,,13.0574
94,D C H REGIONAL MEDICAL CENTER (010092),2018,Acute Care,Government - Hospital District or Authority,593.0,33.20613,-87.525154,AL,1.0353,15.5153,509.0,84.0,16.0625,1.0644,13.0625,167.0,25.0,13.9036,0.969,20.7673,1254.0,250.0,20.1227,1.0866,22.1485,1200.0,294.0,24.0661,1.1982,4.1696,813.0,44.0,4.9961,1.1098,17.4503,1559.0,308.0,19.3659
95,D C H REGIONAL MEDICAL CENTER (010092),2018,Acute Care,Government - Hospital District or Authority,593.0,33.20613,-87.525154,AL,1.0353,15.5153,509.0,84.0,16.0625,1.0644,13.0625,167.0,25.0,13.9036,0.969,20.7673,1254.0,250.0,20.1227,1.0866,22.1485,1200.0,294.0,24.0661,1.1982,4.1696,813.0,44.0,4.9961,1.1098,17.4503,1559.0,308.0,19.3659
96,HALE COUNTY HOSPITAL (010095),2018,Acute Care,Government - Local,30.0,32.412098,-87.018633,AL,,,,,,,,,,,0.949,19.0448,,,18.0743,,,,,,,,,,,0.9931,15.3559,,,15.2494
97,HALE COUNTY HOSPITAL (010095),2018,Acute Care,Government - Local,30.0,32.412098,-87.018633,AL,,,,,,,,,,,0.949,19.0448,,,18.0743,,,,,,,,,,,0.9931,15.3559,,,15.2494
98,ELMORE COMMUNITY HOSPITAL (010097),2018,Acute Care,Government - State,34.0,32.551957,-86.185643,AL,,,0.0,,,,,,,,0.9925,16.1253,,,16.0036,1.0043,18.8086,,,18.8903,,,,,,0.9868,15.2641,,,15.0627
99,ELMORE COMMUNITY HOSPITAL (010097),2018,Acute Care,Government - State,34.0,32.551957,-86.185643,AL,,,0.0,,,,,,,,0.9925,16.1253,,,16.0036,1.0043,18.8086,,,18.8903,,,,,,0.9868,15.2641,,,15.0627
100,D W MCMILLAN MEMORIAL HOSPITAL (010099),2018,Acute Care,Government - Hospital District or Authority,48.0,31.127105,-87.072378,AL,,,,,,,,,,,1.0923,15.647,87.0,21.0,17.0912,0.92,17.722,97.0,11.0,16.3042,,,,,,0.9616,13.6063,192.0,23.0,13.0839
101,D W MCMILLAN MEMORIAL HOSPITAL (010099),2018,Acute Care,Government - Hospital District or Authority,48.0,31.127105,-87.072378,AL,,,,,,,,,,,1.0923,15.647,87.0,21.0,17.0912,0.92,17.722,97.0,11.0,16.3042,,,,,,0.9616,13.6063,192.0,23.0,13.0839
102,THOMAS HOSPITAL (010100),2018,Acute Care,Government - Hospital District or Authority,133.0,30.519999,-87.890333,AL,0.9797,13.4485,207.0,26.0,13.1751,1.0327,12.4449,203.0,27.0,12.852,0.8994,19.5539,163.0,21.0,17.5862,1.0252,20.6999,351.0,76.0,21.2212,1.1061,4.2428,599.0,30.0,4.6931,1.0448,16.3508,401.0,71.0,17.0839
103,THOMAS HOSPITAL (010100),2018,Acute Care,Government - Hospital District or Authority,133.0,30.519999,-87.890333,AL,0.9797,13.4485,207.0,26.0,13.1751,1.0327,12.4449,203.0,27.0,12.852,0.8994,19.5539,163.0,21.0,17.5862,1.0252,20.6999,351.0,76.0,21.2212,1.1061,4.2428,599.0,30.0,4.6931,1.0448,16.3508,401.0,71.0,17.0839
104,CITIZENS BAPTIST MEDICAL CENTER (010101),2018,Acute Care,Voluntary non-profit - Private,98.0,33.439801,-86.090641,AL,,,,,,,,,,,0.9603,17.0715,127.0,18.0,16.3943,1.0334,19.9238,102.0,23.0,20.5901,,,,,,0.9746,15.2331,104.0,14.0,14.846
105,CITIZENS BAPTIST MEDICAL CENTER (010101),2018,Acute Care,Voluntary non-profit - Private,98.0,33.439801,-86.090641,AL,,,,,,,,,,,0.9603,17.0715,127.0,18.0,16.3943,1.0334,19.9238,102.0,23.0,20.5901,,,,,,0.9746,15.2331,104.0,14.0,14.846
106,J PAUL JONES HOSPITAL (010102),2018,Acute Care,Voluntary non-profit - Other,22.0,31.996611,-87.299424,AL,,,,,,,,,,,,,,,,,,,,,,,,,,0.9369,14.8958,,,13.9553
107,J PAUL JONES HOSPITAL (010102),2018,Acute Care,Voluntary non-profit - Other,22.0,31.996611,-87.299424,AL,,,,,,,,,,,,,,,,,,,,,,,,,,0.9369,14.8958,,,13.9553
108,PRINCETON BAPTIST MEDICAL CENTER (010103),2018,Acute Care,Voluntary non-profit - Church,302.0,33.499133,-86.846016,AL,1.0863,14.6961,255.0,46.0,15.965,1.1219,13.1267,188.0,31.0,14.7267,0.9397,19.9884,285.0,49.0,18.7825,1.0927,21.6699,437.0,109.0,23.679,1.0143,4.6052,294.0,14.0,4.6708,0.8813,17.9544,368.0,51.0,15.8228
109,PRINCETON BAPTIST MEDICAL CENTER (010103),2018,Acute Care,Voluntary non-profit - Church,302.0,33.499133,-86.846016,AL,1.0863,14.6961,255.0,46.0,15.965,1.1219,13.1267,188.0,31.0,14.7267,0.9397,19.9884,285.0,49.0,18.7825,1.0927,21.6699,437.0,109.0,23.679,1.0143,4.6052,294.0,14.0,4.6708,0.8813,17.9544,368.0,51.0,15.8228
110,GRANDVIEW MEDICAL CENTER (010104),2018,Acute Care,Proprietary,360.0,33.434363,-86.720483,AL,0.9796,16.1558,217.0,33.0,15.8254,1.0194,13.1563,,,13.4118,1.1517,18.8315,192.0,52.0,21.6889,0.9425,20.9783,367.0,69.0,19.7718,1.0987,4.2449,584.0,29.0,4.6637,1.0325,16.8858,282.0,51.0,17.4349
111,GRANDVIEW MEDICAL CENTER (010104),2018,Acute Care,Proprietary,360.0,33.434363,-86.720483,AL,0.9796,16.1558,217.0,33.0,15.8254,1.0194,13.1563,,,13.4118,1.1517,18.8315,192.0,52.0,21.6889,0.9425,20.9783,367.0,69.0,19.7718,1.0987,4.2449,584.0,29.0,4.6637,1.0325,16.8858,282.0,51.0,17.4349
112,PRATTVILLE BAPTIST HOSPITAL (010108),2018,Acute Care,Government - Hospital District or Authority,55.0,32.464423,-86.450936,AL,0.9807,18.0252,,,17.677,,,,,,0.957,18.3993,245.0,40.0,17.6084,0.9524,20.8581,191.0,35.0,19.866,,,,,,1.011,16.5032,248.0,42.0,16.6848
113,PRATTVILLE BAPTIST HOSPITAL (010108),2018,Acute Care,Government - Hospital District or Authority,55.0,32.464423,-86.450936,AL,0.9807,18.0252,,,17.677,,,,,,0.957,18.3993,245.0,40.0,17.6084,0.9524,20.8581,191.0,35.0,19.866,,,,,,1.011,16.5032,248.0,42.0,16.6848
114,PICKENS COUNTY MEDICAL CENTER (010109),2018,Acute Care,Government - Hospital District or Authority,49.0,33.274807,-88.089673,AL,,,,,,,,,,,0.9975,17.0792,,,17.036,0.9342,18.0239,,,16.8383,,,,,,0.9783,13.7845,,,13.4849
115,PICKENS COUNTY MEDICAL CENTER (010109),2018,Acute Care,Government - Hospital District or Authority,49.0,33.274807,-88.089673,AL,,,,,,,,,,,0.9975,17.0792,,,17.036,0.9342,18.0239,,,16.8383,,,,,,0.9783,13.7845,,,13.4849
116,BULLOCK COUNTY HOSPITAL (010110),2018,Acute Care,Proprietary,54.0,32.146182,-85.71638,AL,,,,,,,,,,,1.0238,15.5534,59.0,11.0,15.9235,1.0205,20.1889,,,20.6036,,,,,,1.0181,14.5883,,,14.8529
117,BULLOCK COUNTY HOSPITAL (010110),2018,Acute Care,Proprietary,54.0,32.146182,-85.71638,AL,,,,,,,,,,,1.0238,15.5534,59.0,11.0,15.9235,1.0205,20.1889,,,20.6036,,,,,,1.0181,14.5883,,,14.8529
118,BRYAN W. WHITFIELD MEMORIAL HOSPITAL (010112),2018,Acute Care,Government - Hospital District or Authority,83.0,32.503676,-87.836744,AL,,,,,,,,,,,0.9664,17.5221,91.0,13.0,16.9325,1.0801,19.6138,82.0,22.0,21.1844,,,,,,1.0383,14.4992,119.0,20.0,15.0549
119,BRYAN W. WHITFIELD MEMORIAL HOSPITAL (010112),2018,Acute Care,Government - Hospital District or Authority,83.0,32.503676,-87.836744,AL,,,,,,,,,,,0.9664,17.5221,91.0,13.0,16.9325,1.0801,19.6138,82.0,22.0,21.1844,,,,,,1.0383,14.4992,119.0,20.0,15.0549
120,MOBILE INFIRMARY MEDICAL CENTER (010113),2018,Acute Care,Voluntary non-profit - Private,678.0,30.696443,-88.081017,AL,0.984,14.2874,249.0,34.0,14.0587,0.9368,13.2042,112.0,12.0,12.3693,1.0843,18.8613,558.0,120.0,20.4515,1.0663,20.5612,794.0,178.0,21.9248,1.0225,4.1696,647.0,28.0,4.2635,1.0471,16.8929,884.0,159.0,17.6878
121,MOBILE INFIRMARY MEDICAL CENTER (010113),2018,Acute Care,Voluntary non-profit - Private,678.0,30.696443,-88.081017,AL,0.984,14.2874,249.0,34.0,14.0587,0.9368,13.2042,112.0,12.0,12.3693,1.0843,18.8613,558.0,120.0,20.4515,1.0663,20.5612,794.0,178.0,21.9248,1.0225,4.1696,647.0,28.0,4.2635,1.0471,16.8929,884.0,159.0,17.6878
122,"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM (010114)",2018,Acute Care,Government - Hospital District or Authority,236.0,33.373086,-86.991709,AL,1.036,17.1363,49.0,11.0,17.7537,,,,,,0.9077,17.4602,194.0,24.0,15.8479,1.0608,21.1492,171.0,42.0,22.4358,0.896,4.5604,,,4.086,0.9724,16.7108,299.0,47.0,16.2497
123,"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM (010114)",2018,Acute Care,Government - Hospital District or Authority,236.0,33.373086,-86.991709,AL,1.036,17.1363,49.0,11.0,17.7537,,,,,,0.9077,17.4602,194.0,24.0,15.8479,1.0608,21.1492,171.0,42.0,22.4358,0.896,4.5604,,,4.086,0.9724,16.7108,299.0,47.0,16.2497
124,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS (010118),2018,Acute Care,Proprietary,140.0,32.430248,-87.055174,AL,1.1483,16.1263,80.0,24.0,18.5178,,,,,,0.9438,19.668,195.0,32.0,18.5628,1.1182,22.6089,312.0,86.0,25.2813,,,0.0,,,1.0739,17.1679,227.0,46.0,18.4365
125,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS (010118),2018,Acute Care,Proprietary,140.0,32.430248,-87.055174,AL,1.1483,16.1263,80.0,24.0,18.5178,,,,,,0.9438,19.668,195.0,32.0,18.5628,1.1182,22.6089,312.0,86.0,25.2813,,,0.0,,,1.0739,17.1679,227.0,46.0,18.4365
126,MONROE COUNTY HOSPITAL (010120),2018,Acute Care,Government - Local,56.0,31.497839,-87.319411,AL,,,,,,,,,,,1.0429,18.4021,52.0,13.0,19.1921,0.9526,18.0159,98.0,14.0,17.1621,,,,,,1.1033,14.0866,158.0,30.0,15.5416
127,MONROE COUNTY HOSPITAL (010120),2018,Acute Care,Government - Local,56.0,31.497839,-87.319411,AL,,,,,,,,,,,1.0429,18.4021,52.0,13.0,19.1921,0.9526,18.0159,98.0,14.0,17.1621,,,,,,1.1033,14.0866,158.0,30.0,15.5416
128,LAKELAND COMMUNITY HOSPITAL (010125),2018,Acute Care,Voluntary non-profit - Church,58.0,34.241718,-87.589857,AL,,,,,,,,,,,0.9239,16.1922,210.0,26.0,14.9602,0.9809,19.9446,,,19.5642,,,,,,0.7636,14.4638,683.0,61.0,11.045
129,LAKELAND COMMUNITY HOSPITAL (010125),2018,Acute Care,Voluntary non-profit - Church,58.0,34.241718,-87.589857,AL,,,,,,,,,,,0.9239,16.1922,210.0,26.0,14.9602,0.9809,19.9446,,,19.5642,,,,,,0.7636,14.4638,683.0,61.0,11.045
130,TROY REGIONAL MEDICAL CENTER (010126),2018,Acute Care,Government - Federal,89.0,31.780322,-85.945529,AL,,,,,,,,,,,1.0812,17.581,102.0,25.0,19.0084,1.0691,20.3176,101.0,26.0,21.7213,,,,,,0.9428,14.5987,118.0,13.0,13.763
131,TROY REGIONAL MEDICAL CENTER (010126),2018,Acute Care,Government - Federal,89.0,31.780322,-85.945529,AL,,,,,,,,,,,1.0812,17.581,102.0,25.0,19.0084,1.0691,20.3176,101.0,26.0,21.7213,,,,,,0.9428,14.5987,118.0,13.0,13.763
132,JACKSON MEDICAL CENTER (010128),2018,Acute Care,Proprietary,35.0,31.530482,-87.89318,AL,,,,,,,,,,,0.9322,14.4152,,,13.4381,1.0065,15.8716,,,15.9748,,,,,,0.9648,13.0425,,,12.5838
133,JACKSON MEDICAL CENTER (010128),2018,Acute Care,Proprietary,35.0,31.530482,-87.89318,AL,,,,,,,,,,,0.9322,14.4152,,,13.4381,1.0065,15.8716,,,15.9748,,,,,,0.9648,13.0425,,,12.5838
134,NORTH BALDWIN INFIRMARY (010129),2018,Acute Care,Voluntary non-profit - Private,64.0,30.902492,-87.783318,AL,,,,,,,,,,,1.041,17.8713,76.0,17.0,18.6045,1.0571,21.2039,65.0,18.0,22.4142,,,,,,1.0245,15.3582,163.0,27.0,15.735
135,NORTH BALDWIN INFIRMARY (010129),2018,Acute Care,Voluntary non-profit - Private,64.0,30.902492,-87.783318,AL,,,,,,,,,,,1.041,17.8713,76.0,17.0,18.6045,1.0571,21.2039,65.0,18.0,22.4142,,,,,,1.0245,15.3582,163.0,27.0,15.735
136,ST VINCENT'S ST CLAIR (010130),2018,Acute Care,Voluntary non-profit - Private,40.0,33.605568,-86.30238,AL,,,,,,,,,,,0.9307,18.7862,121.0,16.0,17.4839,1.0063,21.7802,126.0,28.0,21.9169,,,,,,1.0786,15.3821,324.0,58.0,16.5914
137,ST VINCENT'S ST CLAIR (010130),2018,Acute Care,Voluntary non-profit - Private,40.0,33.605568,-86.30238,AL,,,,,,,,,,,0.9307,18.7862,121.0,16.0,17.4839,1.0063,21.7802,126.0,28.0,21.9169,,,,,,1.0786,15.3821,324.0,58.0,16.5914
138,CRESTWOOD MEDICAL CENTER (010131),2018,Acute Care,Proprietary,163.0,,,AL,0.9809,15.1225,197.0,28.0,14.834,,,,,,1.0309,17.1534,412.0,75.0,17.6831,1.1015,19.892,393.0,92.0,21.9106,1.2767,4.0482,840.0,48.0,5.1685,1.0453,15.1396,534.0,87.0,15.8258
139,CRESTWOOD MEDICAL CENTER (010131),2018,Acute Care,Proprietary,163.0,,,AL,0.9809,15.1225,197.0,28.0,14.834,,,,,,1.0309,17.1534,412.0,75.0,17.6831,1.1015,19.892,393.0,92.0,21.9106,1.2767,4.0482,840.0,48.0,5.1685,1.0453,15.1396,534.0,87.0,15.8258
140,BROOKWOOD BAPTIST MEDICAL CENTER (010139),2018,Acute Care,Proprietary,601.0,33.46291,-86.77685,AL,1.0929,15.0161,343.0,62.0,16.4118,1.0929,12.3731,181.0,27.0,13.5227,1.0773,18.3583,261.0,57.0,19.7779,0.9797,20.1331,498.0,97.0,19.7249,1.1231,3.9085,862.0,40.0,4.3897,1.0001,15.4849,523.0,81.0,15.4865
141,BROOKWOOD BAPTIST MEDICAL CENTER (010139),2018,Acute Care,Proprietary,601.0,33.46291,-86.77685,AL,1.0929,15.0161,343.0,62.0,16.4118,1.0929,12.3731,181.0,27.0,13.5227,1.0773,18.3583,261.0,57.0,19.7779,0.9797,20.1331,498.0,97.0,19.7249,1.1231,3.9085,862.0,40.0,4.3897,1.0001,15.4849,523.0,81.0,15.4865
142,SPRINGHILL MEMORIAL HOSPITAL (010144),2018,Acute Care,Proprietary,198.0,30.685946,-88.131719,AL,1.0483,13.8933,165.0,27.0,14.5645,1.0852,12.3034,65.0,11.0,13.3517,1.0169,19.2794,361.0,72.0,19.6044,0.9725,20.7473,494.0,98.0,20.1774,0.9575,4.5356,,,4.343,1.1237,15.8252,407.0,79.0,17.7829
143,SPRINGHILL MEMORIAL HOSPITAL (010144),2018,Acute Care,Proprietary,198.0,30.685946,-88.131719,AL,1.0483,13.8933,165.0,27.0,14.5645,1.0852,12.3034,65.0,11.0,13.3517,1.0169,19.2794,361.0,72.0,19.6044,0.9725,20.7473,494.0,98.0,20.1774,0.9575,4.5356,,,4.343,1.1237,15.8252,407.0,79.0,17.7829
144,RMC JACKSONVILLE (010146),2018,Acute Care,Proprietary,65.0,,,AL,,,,,,,,,,,0.9745,16.0762,,,15.666,,,,,,,,,,,1.03,14.9021,74.0,13.0,15.3496
145,RMC JACKSONVILLE (010146),2018,Acute Care,Proprietary,65.0,,,AL,,,,,,,,,,,0.9745,16.0762,,,15.666,,,,,,,,,,,1.03,14.9021,74.0,13.0,15.3496
146,EVERGREEN MEDICAL CENTER (010148),2018,Acute Care,Proprietary,44.0,31.43126,-86.94205,AL,,,,,,,,,,,0.9776,15.9211,267.0,40.0,15.5638,0.9599,18.136,140.0,22.0,17.4089,,,,,,1.0612,14.8518,144.0,26.0,15.7607
147,EVERGREEN MEDICAL CENTER (010148),2018,Acute Care,Proprietary,44.0,31.43126,-86.94205,AL,,,,,,,,,,,0.9776,15.9211,267.0,40.0,15.5638,0.9599,18.136,140.0,22.0,17.4089,,,,,,1.0612,14.8518,144.0,26.0,15.7607
148,BAPTIST MEDICAL CENTER EAST (010149),2018,Acute Care,Government - Hospital District or Authority,171.0,32.376821,-86.172095,AL,1.0179,18.2753,,,18.603,,,,,,0.9678,18.128,247.0,41.0,17.5434,0.9586,21.3533,335.0,66.0,20.4693,,,,,,0.9996,16.4782,328.0,54.0,16.471
149,BAPTIST MEDICAL CENTER EAST (010149),2018,Acute Care,Government - Hospital District or Authority,171.0,32.376821,-86.172095,AL,1.0179,18.2753,,,18.603,,,,,,0.9678,18.128,247.0,41.0,17.5434,0.9586,21.3533,335.0,66.0,20.4693,,,,,,0.9996,16.4782,328.0,54.0,16.471
150,L V STABLER MEMORIAL HOSPITAL (010150),2018,Acute Care,Proprietary,56.0,31.82945,-86.64586,AL,,,,,,,,,,,0.9379,15.9618,,,14.9701,0.9728,18.7677,102.0,17.0,18.2567,1.0219,4.4429,,,4.5403,1.0173,13.7413,72.0,11.0,13.9798
151,L V STABLER MEMORIAL HOSPITAL (010150),2018,Acute Care,Proprietary,56.0,31.82945,-86.64586,AL,,,,,,,,,,,0.9379,15.9618,,,14.9701,0.9728,18.7677,102.0,17.0,18.2567,1.0219,4.4429,,,4.5403,1.0173,13.7413,72.0,11.0,13.9798
152,SHOALS HOSPITAL (010157),2018,Acute Care,Government - Hospital District or Authority,184.0,34.744941,-87.676511,AL,,,,,,,,,,,1.0125,17.5858,113.0,21.0,17.8054,1.0525,21.6572,87.0,23.0,22.7949,0.8883,4.0445,,,3.5926,1.0204,15.7819,173.0,29.0,16.1045
153,SHOALS HOSPITAL (010157),2018,Acute Care,Government - Hospital District or Authority,184.0,34.744941,-87.676511,AL,,,,,,,,,,,1.0125,17.5858,113.0,21.0,17.8054,1.0525,21.6572,87.0,23.0,22.7949,0.8883,4.0445,,,3.5926,1.0204,15.7819,173.0,29.0,16.1045
154,RUSSELLVILLE HOSPITAL (010158),2018,Acute Care,Proprietary,74.0,34.511165,-87.717585,AL,,,,,,,,,,,0.9543,17.112,167.0,24.0,16.3294,1.0507,18.8693,81.0,19.0,19.826,1.0822,5.5974,,,6.0577,1.1105,15.4259,240.0,47.0,17.1298
155,RUSSELLVILLE HOSPITAL (010158),2018,Acute Care,Proprietary,74.0,34.511165,-87.717585,AL,,,,,,,,,,,0.9543,17.112,167.0,24.0,16.3294,1.0507,18.8693,81.0,19.0,19.826,1.0822,5.5974,,,6.0577,1.1105,15.4259,240.0,47.0,17.1298
156,COOSA VALLEY MEDICAL CENTER (010164),2018,Acute Care,Voluntary non-profit - Other,201.0,33.164666,-86.254598,AL,0.9735,18.146,,,17.6651,,,,,,0.9139,16.9389,144.0,16.0,15.4806,0.9518,19.8964,137.0,23.0,18.9372,1.2506,4.6308,,,5.7914,1.0749,15.0242,303.0,53.0,16.1501
157,COOSA VALLEY MEDICAL CENTER (010164),2018,Acute Care,Voluntary non-profit - Other,201.0,33.164666,-86.254598,AL,0.9735,18.146,,,17.6651,,,,,,0.9139,16.9389,144.0,16.0,15.4806,0.9518,19.8964,137.0,23.0,18.9372,1.2506,4.6308,,,5.7914,1.0749,15.0242,303.0,53.0,16.1501
158,JACK HUGHSTON MEMORIAL HOSPITAL (010168),2018,Acute Care,Government - State,52.0,32.509045,-85.005696,AL,,,,,,,,,,,,,,,,1.016,19.1554,,,19.4614,0.9766,4.067,1421.0,56.0,3.9718,0.955,12.8861,,,12.3066
159,JACK HUGHSTON MEMORIAL HOSPITAL (010168),2018,Acute Care,Government - State,52.0,32.509045,-85.005696,AL,,,,,,,,,,,,,,,,1.016,19.1554,,,19.4614,0.9766,4.067,1421.0,56.0,3.9718,0.955,12.8861,,,12.3066
160,ATMORE COMMUNITY HOSPITAL (010169),2018,Acute Care,Government - Hospital District or Authority,48.0,31.01657,-87.479735,AL,,,,,,,,,,,1.0162,18.8104,130.0,26.0,19.1145,0.8768,21.9197,187.0,28.0,19.2199,,,,,,1.0218,17.8156,125.0,24.0,18.2045
