,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
78,PROVIDENCE ALASKA MEDICAL CENTER (020001),2020,Acute Care,Voluntary non-profit - Church,394.0,61.189798,-149.817622,AK,0.8071,14.4215,465.0,42.0,11.6403,0.8278,11.9168,,,9.8643,0.9731,18.8726,289.0,51.0,18.364,0.9233,21.3769,450.0,84.0,19.7377,0.8015,3.6656,,,2.9378,0.903,16.1425,416.0,54.0,14.5764
79,MAT-SU REGIONAL MEDICAL CENTER (020006),2020,Acute Care,Voluntary non-profit - Private,90.0,61.561217,-149.258718,AK,0.9943,13.2061,,,13.131,,,,,,0.976,18.9264,194.0,34.0,18.4729,1.0038,20.7338,119.0,25.0,20.8136,1.1361,3.5398,,,4.0214,0.9849,15.2076,307.0,45.0,14.9778
80,BARTLETT REGIONAL HOSPITAL (020008),2020,Acute Care,Government - Local,58.0,58.328696,-134.466829,AK,,,,,,,,,,,0.9515,14.5922,,,13.8839,0.9841,18.2185,,,17.9294,0.918,2.819,,,2.5877,0.9618,13.796,,,13.2691
81,FAIRBANKS MEMORIAL HOSPITAL (020012),2020,Acute Care,Voluntary non-profit - Other,213.0,64.831407,-147.736254,AK,0.9328,13.7677,,,12.8421,,,,,,0.9937,16.735,105.0,17.0,16.6301,0.9381,19.2374,115.0,17.0,18.0465,0.8508,3.388,,,2.8826,0.9501,13.6261,133.0,14.0,12.9463
82,ALASKA REGIONAL HOSPITAL (020017),2020,Acute Care,Proprietary,169.0,61.20979,-149.827379,AK,0.969,14.3456,157.0,20.0,13.9008,0.8731,13.344,,,11.6507,1.0872,18.5326,112.0,29.0,20.148,0.9211,22.9565,166.0,30.0,21.1457,0.8783,3.6079,739.0,21.0,3.169,0.9439,15.0642,188.0,23.0,14.2187
83,YUKON KUSKOKWIM DELTA REG HOSPITAL (020018),2020,Acute Care,Tribal,34.0,,,AK,,,0.0,,,,,,,,0.9738,17.0005,,,16.5546,0.9916,15.5674,,,15.4371,,,,,,0.8888,14.5222,,,12.9066
84,CENTRAL PENINSULA GENERAL HOSPITAL (020024),2020,Acute Care,Voluntary non-profit - Other,186.0,60.493865,-151.077658,AK,,,,,,,,,,,1.0472,19.1378,107.0,25.0,20.0408,1.078,19.9046,128.0,32.0,21.4577,1.1433,3.7399,,,4.276,0.9865,14.6684,165.0,23.0,14.4701
85,ALASKA NATIVE MEDICAL CENTER (020026),2020,Acute Care,Government - Federal,163.0,61.18189,-149.800578,AK,0.934,13.5074,,,12.6158,,,,,,0.9739,19.0132,162.0,28.0,18.5172,1.0629,22.4641,139.0,37.0,23.8772,0.9417,3.7811,,,3.5605,0.936,16.0688,228.0,30.0,15.0408
86,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX (030002),2020,Acute Care,Voluntary non-profit - Other,706.0,33.465724,-112.058127,AZ,0.8646,14.912,282.0,28.0,12.8924,0.8802,12.1543,,,10.6982,0.9712,20.6578,136.0,25.0,20.0621,0.8712,22.7733,370.0,65.0,19.8407,1.2081,4.8015,144.0,12.0,5.8006,0.9405,18.1066,271.0,42.0,17.0289
87,TUCSON MEDICAL CENTER (030006),2020,Acute Care,Voluntary non-profit - Private,520.0,32.250749,-110.880169,AZ,0.9249,13.9987,382.0,45.0,12.9478,1.027,12.1529,195.0,25.0,12.4814,0.9856,17.7422,355.0,61.0,17.4872,0.9821,20.045,737.0,144.0,19.6856,0.8613,3.5154,1545.0,44.0,3.0279,0.9862,14.9869,615.0,90.0,14.7805
88,VERDE VALLEY MEDICAL CENTER (030007),2020,Acute Care,Voluntary non-profit - Private,102.0,34.736201,-112.031784,AZ,0.8621,13.0987,,,11.2922,,,,,,0.9668,17.6682,161.0,25.0,17.0812,0.864,19.6966,215.0,28.0,17.0184,0.9726,4.2969,,,4.1793,0.8709,15.1605,423.0,47.0,13.2036
89,ST. MARY'S HOSPITAL (030010),2020,Acute Care,Voluntary non-profit - Private,398.0,32.228923,-111.000032,AZ,0.9805,13.6261,188.0,24.0,13.3604,1.1149,12.258,68.0,12.0,13.666,0.9115,18.3224,143.0,17.0,16.7002,0.8865,20.2324,168.0,23.0,17.9359,1.0841,3.997,,,4.3331,1.0033,15.5612,242.0,38.0,15.6131
90,ST JOSEPH'S HOSPITAL (030011),2020,Acute Care,Voluntary non-profit - Other,474.0,32.225946,-110.857838,AZ,0.8759,14.3486,187.0,16.0,12.5684,,,,,,1.0309,18.7824,365.0,73.0,19.3635,0.7815,20.7894,286.0,32.0,16.2476,0.8732,4.159,566.0,18.0,3.6318,0.932,15.2612,489.0,65.0,14.2234
91,YAVAPAI REGIONAL MEDICAL CENTER (030012),2020,Acute Care,Government - Local,179.0,34.55938,-112.482065,AZ,0.9582,12.7179,430.0,50.0,12.186,1.2659,11.2221,135.0,25.0,14.2063,1.0161,17.4128,338.0,61.0,17.6936,0.909,19.6576,373.0,61.0,17.8687,1.0525,3.8562,543.0,23.0,4.0586,0.9546,14.549,763.0,103.0,13.8888
92,YUMA REGIONAL MEDICAL CENTER (030013),2020,Acute Care,Voluntary non-profit - Private,397.0,32.683899,-114.633238,AZ,0.8828,14.9523,592.0,71.0,13.2005,0.9407,13.0011,127.0,14.0,12.2299,0.9959,18.3213,632.0,115.0,18.2455,0.9471,20.6634,778.0,149.0,19.5704,0.7909,4.5215,711.0,21.0,3.576,1.0136,15.5781,1299.0,206.0,15.7903
93,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL (030014),2020,Acute Care,Voluntary non-profit - Private,258.0,33.567754,-112.07063,AZ,1.0607,13.5823,157.0,26.0,14.4069,0.9819,11.325,,,11.12,1.0395,19.0023,228.0,48.0,19.7524,0.9775,20.9016,320.0,64.0,20.4312,0.9044,3.8656,,,3.4959,1.0813,15.4916,614.0,108.0,16.7516
94,BANNER CASA GRANDE MEDICAL CENTER (030016),2020,Acute Care,Voluntary non-profit - Other,156.0,32.879608,-111.709253,AZ,0.9837,14.596,139.0,19.0,14.3582,,,,,,1.0362,17.675,182.0,36.0,18.3145,1.0353,21.7039,213.0,50.0,22.4701,1.0351,4.1656,240.0,11.0,4.3118,1.0564,16.6867,416.0,77.0,17.6281
95,VALLEYWISE HEALTH MEDICAL CENTER (030022),2020,Acute Care,Government - Local,570.0,33.458525,-112.02643,AZ,,,,,,,,,,,,,,,,1.0154,21.0887,,,21.4125,,,,,,0.9372,17.3115,,,16.2237
96,FLAGSTAFF MEDICAL CENTER (030023),2020,Acute Care,Voluntary non-profit - Private,267.0,35.209534,-111.644835,AZ,0.9457,13.484,213.0,24.0,12.7519,0.9207,10.3644,,,9.5423,0.8803,17.3465,133.0,11.0,15.2706,0.8443,20.7877,268.0,37.0,17.5506,0.9388,3.9859,780.0,28.0,3.7418,0.8385,15.3736,452.0,47.0,12.8905
97,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER (030024),2020,Acute Care,Voluntary non-profit - Church,560.0,33.480294,-112.079208,AZ,1.0727,15.3188,121.0,24.0,16.4327,1.0433,12.0842,,,12.608,0.9938,19.0788,166.0,31.0,18.9603,1.0305,21.7466,197.0,46.0,22.409,0.9818,4.7713,,,4.6843,1.0066,17.1754,385.0,67.0,17.2882
98,ABRAZO CENTRAL CAMPUS (030030),2020,Acute Care,Proprietary,186.0,33.524116,-112.101934,AZ,0.9685,14.7144,,,14.251,,,,,,1.0185,18.4596,67.0,14.0,18.8008,0.9647,21.7247,82.0,15.0,20.9585,0.9167,4.2847,,,3.9277,1.0064,16.3857,143.0,24.0,16.4898
99,CHANDLER REGIONAL MEDICAL CENTER (030036),2020,Acute Care,Voluntary non-profit - Other,318.0,33.298691,-111.873508,AZ,0.9767,14.4054,365.0,50.0,14.0699,0.8848,12.7489,160.0,15.0,11.2807,0.9822,18.933,529.0,97.0,18.5952,0.921,21.2327,547.0,102.0,19.5546,1.0894,4.038,304.0,15.0,4.3991,0.9555,16.4556,1024.0,158.0,15.7231
100,ST LUKE'S MEDICAL CENTER (030037),2020,Acute Care,Proprietary,209.0,33.451436,-112.042767,AZ,1.0522,13.5322,71.0,13.0,14.2389,1.0766,11.6618,,,12.5554,1.0062,18.0213,,,18.1338,0.939,20.6434,,,19.3843,0.8098,3.3803,1166.0,28.0,2.7373,1.0208,14.3453,66.0,11.0,14.6438
101,SCOTTSDALE OSBORN MEDICAL CENTER (030038),2020,Acute Care,Proprietary,360.0,33.487639,-111.922725,AZ,1.0053,14.2,152.0,22.0,14.275,0.931,10.8647,,,10.115,0.9853,17.8243,291.0,50.0,17.5628,0.994,19.5892,387.0,75.0,19.4721,0.8504,3.9731,504.0,14.0,3.3788,0.9502,15.6343,608.0,87.0,14.8558
102,CANYON VISTA MEDICAL CENTER (030043),2020,Acute Care,Voluntary non-profit - Other,92.0,31.554635,-110.230726,AZ,0.9826,13.7486,148.0,19.0,13.5097,,,,,,0.9517,17.8368,228.0,35.0,16.9748,1.0464,20.3652,217.0,49.0,21.3096,1.5037,3.9658,255.0,23.0,5.9633,1.0212,14.7336,310.0,48.0,15.0465
103,KINGMAN REGIONAL MEDICAL CENTER (030055),2020,Acute Care,Government - Hospital District or Authority,221.0,35.219907,-114.035813,AZ,1.0443,14.6681,212.0,35.0,15.318,1.1075,13.2462,71.0,13.0,14.6698,1.0611,18.5717,449.0,93.0,19.7068,0.9303,22.1009,430.0,84.0,20.5601,1.4191,4.5532,159.0,17.0,6.4615,1.1327,16.9037,567.0,117.0,19.1471
104,BANNER BOSWELL MEDICAL CENTER (030061),2020,Acute Care,Voluntary non-profit - Other,508.0,33.604798,-112.282538,AZ,0.8771,14.4019,399.0,43.0,12.6313,0.981,13.064,191.0,24.0,12.8163,0.9099,19.7262,497.0,82.0,17.9491,0.8849,22.1854,705.0,131.0,19.6325,0.8271,4.9224,728.0,26.0,4.0713,0.9145,16.9766,1088.0,163.0,15.5252
105,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER (030062),2020,Acute Care,Voluntary non-profit - Private,91.0,34.201967,-110.01839,AZ,0.996,13.2784,100.0,13.0,13.2256,,,,,,0.8993,15.93,200.0,21.0,14.3253,0.8923,19.8026,140.0,18.0,17.6696,1.0425,4.0248,315.0,14.0,4.1958,0.9319,14.6442,231.0,27.0,13.6467
106,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS (030064),2020,Acute Care,Voluntary non-profit - Private,511.0,32.242362,-110.944092,AZ,1.048,14.9631,225.0,38.0,15.6815,0.9144,11.7898,,,10.7803,0.9274,20.5921,130.0,19.0,19.0976,0.9719,22.0379,321.0,67.0,21.4181,0.933,4.0568,,,3.7849,0.9943,17.8034,392.0,69.0,17.7011
107,BANNER DESERT MEDICAL CENTER (030065),2020,Acute Care,Voluntary non-profit - Private,632.0,33.39091,-111.874624,AZ,1.0106,14.6665,259.0,39.0,14.8214,1.1377,11.4547,83.0,14.0,13.0326,1.0623,18.8232,432.0,91.0,19.9961,0.9786,20.7208,401.0,80.0,20.2766,1.0325,3.7358,,,3.8571,0.922,16.7964,745.0,110.0,15.4868
108,MT. GRAHAM REGIONAL MEDICAL CENTER (030068),2020,Acute Care,Government - Hospital District or Authority,45.0,32.821883,-109.732994,AZ,,,,,,,,,,,1.0009,18.0182,,,18.0339,,,,,,1.0459,3.4027,,,3.5588,0.9524,13.0075,,,12.3885
109,HAVASU REGIONAL MEDICAL CENTER (030069),2020,Acute Care,Proprietary,169.0,34.47998,-114.338537,AZ,1.0348,13.421,346.0,50.0,13.8884,1.2594,12.9788,117.0,25.0,16.3453,0.9744,17.3326,337.0,55.0,16.8892,0.9535,20.9943,429.0,83.0,20.0179,0.9337,4.2572,561.0,21.0,3.9749,1.0503,15.8881,460.0,80.0,16.6877
110,FORT DEFIANCE INDIAN HOSPITAL (030071),2020,Acute Care,Government - Federal,54.0,,,AZ,,,,,,,,,,,0.9775,16.6341,,,16.2597,1.0403,20.6612,54.0,14.0,21.4942,,,,,,1.007,12.7171,184.0,24.0,12.8064
111,TUBA CITY REGIONAL HEALTH CARE CORPORATION (030073),2020,Acute Care,Voluntary non-profit - Other,73.0,,,AZ,,,,,,,,,,,,,,,,1.0194,19.3069,,,19.6805,1.0949,3.3401,,,3.6571,0.9682,13.9787,163.0,20.0,13.5341
112,SELLS HOSPITAL (030074),2020,Acute Care,Government - Federal,13.0,,,AZ,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
113,SAN CARLOS APACHE HEALTHCARE (030077),2020,Acute Care,Government - Federal,9.0,,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,1.0087,12.7054,,,12.8156
114,PHOENIX INDIAN MEDICAL CENTER (030078),2020,Acute Care,Government - Federal,119.0,33.49701,-112.047613,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,0.9287,14.8429,,,13.7841
115,ABRAZO SCOTTSDALE CAMPUS (030083),2020,Acute Care,Proprietary,129.0,33.640603,-111.997692,AZ,1.0312,13.785,,,14.2157,,,,,,1.003,18.9549,104.0,20.0,19.0118,0.9838,19.68,98.0,18.0,19.3606,,,,,,0.9085,15.609,178.0,19.0,14.1802
116,CHINLE COMPREHENSIVE HEALTH CARE FACILITY (030084),2020,Acute Care,Government - Federal,60.0,,,AZ,,,,,,,,,,,,,,,,0.9969,20.0295,,,19.9668,,,,,,1.0345,12.2909,117.0,17.0,12.7153
117,NORTHWEST MEDICAL CENTER (030085),2020,Acute Care,Proprietary,283.0,32.319581,-111.012054,AZ,1.0409,12.9745,161.0,24.0,13.5048,1.0661,11.2538,87.0,12.0,11.9973,1.0633,17.4801,368.0,73.0,18.5873,0.9305,19.4979,310.0,52.0,18.1433,1.2363,3.6674,1059.0,52.0,4.5339,1.0743,14.84,504.0,85.0,15.9421
118,SCOTTSDALE SHEA MEDICAL CENTER (030087),2020,Acute Care,Proprietary,426.0,33.582467,-111.886032,AZ,0.9391,14.2902,295.0,36.0,13.4203,1.028,11.1031,108.0,13.0,11.4145,0.9806,18.011,348.0,60.0,17.6623,1.001,20.4371,728.0,149.0,20.4584,1.0154,3.538,1022.0,37.0,3.5925,0.9444,15.5867,1051.0,151.0,14.7204
119,BANNER BAYWOOD MEDICAL CENTER (030088),2020,Acute Care,Voluntary non-profit - Private,340.0,33.410465,-111.688045,AZ,0.9877,16.3583,,,16.1569,,,,,,0.9335,18.5948,629.0,104.0,17.3584,0.8765,21.952,530.0,94.0,19.2402,0.978,4.0043,598.0,23.0,3.9162,0.9683,16.3073,1299.0,203.0,15.7908
120,BANNER THUNDERBIRD MEDICAL CENTER (030089),2020,Acute Care,Government - Hospital District or Authority,566.0,33.610731,-112.178698,AZ,0.9279,15.0113,232.0,28.0,13.9292,0.9576,12.2109,,,11.6934,1.0108,20.1822,241.0,50.0,20.4004,0.8269,22.9757,387.0,62.0,18.9987,0.9911,3.7263,,,3.6932,0.9277,18.0451,723.0,116.0,16.7407
121,HONORHEALTH DEER VALLEY MEDICAL CENTER (030092),2020,Acute Care,Voluntary non-profit - Private,201.0,33.666425,-112.117188,AZ,0.9108,13.1121,178.0,16.0,11.9419,1.0193,11.4109,,,11.6309,1.0016,17.9709,266.0,48.0,17.9997,0.9966,21.0461,268.0,56.0,20.9737,0.8643,3.64,,,3.146,1.0975,16.0343,624.0,116.0,17.5984
122,BANNER DEL E. WEBB MEDICAL CENTER (030093),2020,Acute Care,Voluntary non-profit - Private,390.0,33.658307,-112.371939,AZ,0.8818,13.7307,389.0,40.0,12.1081,,,,,,0.9779,17.9918,538.0,93.0,17.5951,0.9382,20.7125,596.0,112.0,19.4327,0.8168,4.0317,814.0,23.0,3.2931,0.8778,15.5755,1144.0,148.0,13.6723
123,ABRAZO ARROWHEAD CAMPUS (030094),2020,Acute Care,Proprietary,244.0,33.655042,-112.202889,AZ,1.0479,13.9339,324.0,50.0,14.602,1.1494,11.9271,150.0,24.0,13.7096,1.003,18.2624,239.0,44.0,18.3165,0.9058,21.088,408.0,72.0,19.1026,0.8758,4.0361,495.0,15.0,3.5349,0.8936,15.3045,382.0,45.0,13.6756
124,WESTERN ARIZONA REGIONAL MEDICAL CENTER (030101),2020,Acute Care,Proprietary,133.0,35.109853,-114.555146,AZ,0.9913,13.7556,187.0,25.0,13.6356,,,,,,1.0057,18.8263,341.0,65.0,18.934,1.0613,21.7229,357.0,86.0,23.0549,0.8771,4.7184,,,4.1385,0.9372,17.2382,262.0,38.0,16.1551
125,MAYO CLINIC HOSPITAL (030103),2020,Acute Care,Voluntary non-profit - Private,277.0,33.663312,-111.955659,AZ,1.0082,15.315,256.0,40.0,15.4401,0.9977,13.3526,,,13.3216,0.958,20.5359,205.0,37.0,19.6727,0.965,22.2756,787.0,167.0,21.4968,0.9523,4.0054,1230.0,46.0,3.8145,1.0425,17.8077,1046.0,197.0,18.564
126,BANNER HEART HOSPITAL (030105),2020,Acute Care,Voluntary non-profit - Private,110.0,33.410378,-111.685273,AZ,0.9252,13.3087,807.0,95.0,12.313,1.0743,11.9244,275.0,37.0,12.8101,0.9828,21.5887,,,21.2174,0.8687,20.5321,585.0,96.0,17.8368,,,,,,1.0221,18.761,60.0,13.0,19.1764
127,ARIZONA SPINE AND JOINT HOSPITAL (030107),2020,Acute Care,Proprietary,23.0,33.379206,-111.734695,AZ,,,,,,,,,,,,,,,,,,,,,0.8649,3.3078,828.0,21.0,2.8608,,,,,
128,"CORE INSTITUTE SPECIALTY HOSPITAL, THE (030108)",2020,Acute Care,Proprietary,32.0,33.531837,-112.099614,AZ,,,,,,,,,,,,,,,,,,,,,0.7822,3.5837,769.0,17.0,2.8032,,,,,
129,ABRAZO WEST CAMPUS (030110),2020,Acute Care,Proprietary,190.0,33.464283,-112.354024,AZ,0.9674,13.924,170.0,21.0,13.4696,1.0411,11.0328,,,11.4866,1.0576,18.3461,210.0,45.0,19.402,0.9053,20.3747,173.0,26.0,18.4455,,,,,,1.0483,15.72,327.0,57.0,16.4796
130,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS (030111),2020,Acute Care,Voluntary non-profit - Private,207.0,32.177882,-110.930891,AZ,0.9898,14.4536,109.0,15.0,14.3063,,,,,,1.0206,17.6828,,,18.0474,0.9645,21.5016,83.0,15.0,20.7381,,,,,,0.9312,16.9388,144.0,18.0,15.7731
131,ARIZONA SPECIALTY HOSPITAL (030112),2020,Acute Care,Proprietary,24.0,33.33484,-111.891133,AZ,,,,,,,,,,,,,,,,,,,,,1.0648,3.5861,624.0,25.0,3.8185,,,,,
132,WHITERIVER PHS INDIAN HOSPITAL (030113),2020,Acute Care,Government - Federal,39.0,33.875976,-109.959528,AZ,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.9534,13.3123,,,12.692
133,ORO VALLEY HOSPITAL (030114),2020,Acute Care,Proprietary,148.0,32.427183,-110.94954,AZ,0.9197,12.0187,,,11.0541,,,,,,1.0389,16.9638,228.0,43.0,17.6243,1.0445,18.7993,323.0,66.0,19.6361,0.975,3.506,950.0,32.0,3.4184,0.953,13.9851,398.0,50.0,13.3281
134,BANNER ESTRELLA MEDICAL CENTER (030115),2020,Acute Care,Voluntary non-profit - Private,288.0,33.479558,-112.257936,AZ,0.9355,16.0171,153.0,19.0,14.9845,1.0877,12.7034,,,13.8177,1.0271,20.8003,154.0,35.0,21.3632,0.8776,22.1868,277.0,46.0,19.4706,1.1353,4.0056,,,4.5474,0.9241,17.0796,369.0,53.0,15.7837
135,VALLEY VIEW MEDICAL CENTER (030117),2020,Acute Care,Proprietary,82.0,35.002363,-114.597954,AZ,0.9957,14.2656,,,14.2043,,,,,,0.9738,18.4781,139.0,23.0,17.9936,1.0173,21.6154,168.0,38.0,21.9898,0.9487,4.1323,,,3.9204,0.9582,17.5034,178.0,27.0,16.7714
136,MERCY GILBERT MEDICAL CENTER (030119),2020,Acute Care,Voluntary non-profit - Church,202.0,33.286661,-111.755311,AZ,0.9625,15.7098,167.0,23.0,15.1204,,,,,,0.9903,19.7768,300.0,58.0,19.5841,1.0174,21.7399,375.0,84.0,22.118,0.9556,4.1796,372.0,14.0,3.9941,0.8902,16.5068,712.0,97.0,14.6947
137,"MOUNTAIN VISTA MEDICAL CENTER, LP (030121)",2020,Acute Care,Proprietary,171.0,33.3911,-111.615329,AZ,0.9184,13.3165,219.0,22.0,12.2303,1.0313,12.835,,,13.2369,0.9446,16.8328,127.0,16.0,15.8996,0.9733,21.1364,217.0,43.0,20.5726,1.0116,3.9476,270.0,11.0,3.9935,1.0073,15.3616,333.0,52.0,15.4735
138,BANNER GATEWAY MEDICAL CENTER (030122),2020,Acute Care,Voluntary non-profit - Other,170.0,33.384225,-111.719634,AZ,,,,,,,,,,,0.9799,17.142,134.0,21.0,16.7972,0.9236,20.1389,133.0,20.0,18.6011,1.0525,3.5991,,,3.7881,0.9801,16.4359,480.0,76.0,16.1096
139,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER (030123),2020,Acute Care,Proprietary,98.0,33.669777,-111.921803,AZ,0.9365,12.199,,,11.4243,,,,,,1.0951,17.1511,166.0,38.0,18.7814,0.9625,19.3582,259.0,46.0,18.6328,0.9782,3.5665,1359.0,47.0,3.4888,0.979,14.2415,440.0,60.0,13.9431
140,BANNER IRONWOOD MEDICAL CENTER (030130),2020,Acute Care,Voluntary non-profit - Private,61.0,33.214839,-111.563447,AZ,,,0.0,,,,,,,,1.001,15.2771,78.0,12.0,15.2924,0.9593,20.1236,75.0,12.0,19.3043,0.9961,3.471,,,3.4575,0.9448,14.8859,147.0,17.0,14.0644
141,O.A.S.I.S. HOSPITAL (030131),2020,Acute Care,Voluntary non-profit - Private,64.0,33.45672,-111.99521,AZ,,,,,,,,,,,,,,,,,,,,,0.9323,3.5353,2649.0,86.0,3.2958,,,,,
142,BANNER GOLDFIELD MEDICAL CENTER (030134),2020,Acute Care,Voluntary non-profit - Other,23.0,33.393343,-111.566796,AZ,,,0.0,,,,,,,,0.9888,15.2538,,,15.0833,0.9762,17.6194,,,17.1998,,,,,,0.9275,14.0656,,,13.0465
143,SANTA CRUZ VALLEY REGIONAL HOSPITAL (030137),2020,Acute Care,Proprietary,49.0,31.807943,-111.010966,AZ,0.9769,13.0185,,,12.7185,,,,,,1.0279,16.7178,122.0,23.0,17.1843,0.9733,18.455,109.0,18.0,17.9617,,,,,,0.9647,13.4763,202.0,24.0,13.0002
144,SILOAM SPRINGS REGIONAL HOSPITAL (040001),2020,Acute Care,Proprietary,46.0,36.190377,-94.509658,AR,,,,,,,,,,,1.0059,17.5927,,,17.6968,0.9658,18.9153,,,18.2676,1.0317,3.7054,,,3.8229,1.0139,14.6135,102.0,16.0,14.8169
145,JOHNSON REGIONAL MEDICAL CENTER (040002),2020,Acute Care,Voluntary non-profit - Private,86.0,35.464384,-93.445797,AR,,,,,,,,,,,1.0055,15.7513,149.0,24.0,15.8384,1.0277,18.439,76.0,16.0,18.9491,0.9636,3.7778,,,3.6401,1.0913,13.1159,185.0,32.0,14.313
146,WASHINGTON REGIONAL MEDICAL CENTER (040004),2020,Acute Care,Voluntary non-profit - Private,314.0,36.110984,-94.157862,AR,0.9417,13.6485,330.0,39.0,12.8522,0.948,11.698,129.0,13.0,11.0902,1.01,18.6849,351.0,67.0,18.8718,0.8723,19.8216,752.0,122.0,17.2913,0.9844,3.6207,822.0,29.0,3.5641,0.8537,14.796,618.0,68.0,12.6312
147,CHI-ST VINCENT INFIRMARY (040007),2020,Acute Care,Voluntary non-profit - Private,414.0,,,AR,0.9791,13.7793,335.0,44.0,13.4913,0.8815,12.7358,384.0,40.0,11.227,1.0216,18.3133,280.0,54.0,18.7091,1.1065,21.5345,813.0,200.0,23.8273,0.8082,4.0567,488.0,12.0,3.2784,1.131,14.9002,700.0,126.0,16.8516
148,MERCY HOSPITAL NORTHWEST ARKANSAS (040010),2020,Acute Care,Voluntary non-profit - Church,201.0,36.309562,-94.184709,AR,0.9215,15.5177,264.0,33.0,14.3002,0.9278,11.8538,153.0,15.0,10.9975,0.9536,19.2619,292.0,50.0,18.3676,0.9487,21.3053,466.0,91.0,20.2119,1.0482,4.1341,418.0,19.0,4.3333,0.8648,16.152,726.0,92.0,13.9678
149,CHAMBERS MEMORIAL HOSPITAL (040011),2020,Acute Care,Voluntary non-profit - Private,41.0,35.054823,-93.388543,AR,,,,,,,,,,,1.1159,19.1437,176.0,46.0,21.3633,1.1442,20.1274,164.0,46.0,23.0306,,,,,,1.0967,15.7891,173.0,36.0,17.3163
150,WHITE COUNTY MEDICAL CENTER (040014),2020,Acute Care,Voluntary non-profit - Private,315.0,35.250446,-91.696758,AR,0.9288,14.2683,213.0,24.0,13.2526,,,,,,0.8894,19.5389,868.0,142.0,17.3785,0.965,21.1254,555.0,111.0,20.387,0.8664,4.3967,,,3.8093,0.9586,16.0266,1196.0,181.0,15.3637
151,MENA REGIONAL HEALTH SYSTEM (040015),2020,Acute Care,Government - Local,65.0,34.588386,-94.221383,AR,,,,,,,,,,,1.0069,16.5507,141.0,24.0,16.6645,1.0147,17.9796,105.0,20.0,18.2434,,,,,,1.0008,13.6594,124.0,17.0,13.67
152,UAMS MEDICAL CENTER (040016),2020,Acute Care,Government - State,480.0,34.751583,-92.320998,AR,1.0445,15.7195,88.0,17.0,16.4196,,,,,,0.9735,19.4093,143.0,25.0,18.8943,1.1661,21.8388,237.0,70.0,25.4652,1.0319,4.0943,554.0,24.0,4.2249,1.1098,18.0368,539.0,115.0,20.0169
153,NORTH ARKANSAS REGIONAL MEDICAL CENTER (040017),2020,Acute Care,Voluntary non-profit - Other,133.0,36.236281,-93.107148,AR,,,,,,,,,,,1.056,17.4214,190.0,39.0,18.3966,1.0322,18.5882,131.0,27.0,19.1863,0.8408,3.6293,,,3.0517,0.936,14.7316,444.0,57.0,13.7883
154,SPARKS MEDICAL CENTER - VAN BUREN (040018),2020,Acute Care,Proprietary,68.0,35.434175,-94.339451,AR,,,0.0,,,,,,,,0.9812,16.2325,,,15.9267,,,,,,,,,,,1.0747,14.415,41.0,11.0,15.4918
155,FORREST CITY MEDICAL CENTER (040019),2020,Acute Care,Proprietary,68.0,35.039275,-90.771894,AR,,,,,,,,,,,0.9816,15.5177,81.0,11.0,15.2327,1.0358,17.6421,,,18.2729,,,,,,1.1338,12.9186,130.0,27.0,14.6475
156,ST BERNARDS MEDICAL CENTER (040020),2020,Acute Care,Voluntary non-profit - Private,376.0,35.837478,-90.702142,AR,1.0909,13.8111,325.0,54.0,15.0666,1.1144,12.44,269.0,40.0,13.8638,1.1618,19.4697,766.0,185.0,22.62,1.112,20.6043,539.0,130.0,22.9116,0.9452,4.0755,443.0,16.0,3.8522,1.0697,16.2147,937.0,167.0,17.3448
