,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
82,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX (030002),2023,Acute Care,Voluntary non-profit - Other,706.0,33.465724,-112.058127,AZ,0.9905,14.0035,155.0,21.0,13.8701,0.8828,11.1271,,,9.823,0.9608,18.2554,86.0,12.0,17.5401,0.9675,23.6841,276.0,61.0,22.9138,,,,,,0.9354,17.8199,210.0,30.0,16.6683
83,TUCSON MEDICAL CENTER (030006),2023,Acute Care,Voluntary non-profit - Private,520.0,32.250749,-110.880169,AZ,1.144,13.8596,283.0,52.0,15.8553,0.9862,11.0275,104.0,11.0,10.8748,0.9481,18.0466,205.0,31.0,17.1104,0.9752,19.4276,605.0,113.0,18.9451,0.7974,3.7398,631.0,15.0,2.9822,0.9946,15.3115,482.0,73.0,15.2281
84,VERDE VALLEY MEDICAL CENTER (030007),2023,Acute Care,Voluntary non-profit - Private,102.0,34.736201,-112.031784,AZ,0.901,12.9017,,,11.6248,,,,,,0.99,17.8251,,,17.6473,0.8539,20.9595,191.0,24.0,17.8978,1.1277,4.1497,,,4.6795,0.9284,15.5872,279.0,35.0,14.4703
85,ST. MARY'S HOSPITAL (030010),2023,Acute Care,Voluntary non-profit - Private,398.0,32.228923,-111.000032,AZ,1.0154,12.7297,141.0,19.0,12.9257,1.0701,11.0378,,,11.8114,0.9855,20.2471,66.0,12.0,19.9534,0.966,20.3408,159.0,29.0,19.6492,0.9105,4.0538,,,3.691,0.9564,16.1072,216.0,30.0,15.4048
86,ST JOSEPH'S HOSPITAL (030011),2023,Acute Care,Voluntary non-profit - Other,474.0,32.225946,-110.857838,AZ,1.0297,13.0646,145.0,21.0,13.4522,,,,,,0.9653,20.057,159.0,28.0,19.3615,1.1129,19.6146,229.0,57.0,21.8293,0.9245,3.9517,,,3.6535,1.0132,14.7132,262.0,40.0,14.9073
87,YAVAPAI REGIONAL MEDICAL CENTER (030012),2023,Acute Care,Government - Local,179.0,34.55938,-112.482065,AZ,0.9721,12.1945,341.0,39.0,11.8544,1.1203,10.2843,117.0,16.0,11.5214,1.0552,16.6835,187.0,37.0,17.6052,1.0017,19.7192,369.0,73.0,19.7531,0.8093,4.0284,,,3.2602,0.9532,14.2708,525.0,68.0,13.6029
88,YUMA REGIONAL MEDICAL CENTER (030013),2023,Acute Care,Voluntary non-profit - Private,397.0,32.683899,-114.633238,AZ,0.8515,14.6591,347.0,35.0,12.4822,1.0204,12.0953,134.0,17.0,12.3426,0.9323,17.7938,219.0,31.0,16.5883,0.973,20.6714,516.0,102.0,20.1129,0.7693,4.5094,,,3.4692,1.0408,16.251,627.0,109.0,16.9135
89,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL (030014),2023,Acute Care,Voluntary non-profit - Private,258.0,33.567754,-112.07063,AZ,1.0095,13.1852,94.0,13.0,13.3104,1.0095,10.2466,,,10.3439,0.9138,18.9762,115.0,13.0,17.3395,0.9768,19.7667,215.0,40.0,19.3078,0.9739,4.1465,,,4.0383,0.9547,16.649,311.0,46.0,15.894
90,BANNER CASA GRANDE MEDICAL CENTER (030016),2023,Acute Care,Voluntary non-profit - Other,156.0,32.879608,-111.709253,AZ,0.9811,12.036,,,11.8084,,,,,,1.0808,17.0105,71.0,19.0,18.3847,0.8873,20.2734,165.0,22.0,17.9889,0.9399,4.5686,,,4.2939,1.0889,16.0995,289.0,57.0,17.5316
91,VALLEYWISE HEALTH MEDICAL CENTER (030022),2023,Acute Care,Government - Local,570.0,33.458525,-112.02643,AZ,,,,,,,,,,,,,,,,1.0082,24.5897,,,24.7915,,,,,,,,,,
92,FLAGSTAFF MEDICAL CENTER (030023),2023,Acute Care,Voluntary non-profit - Private,267.0,35.209534,-111.644835,AZ,0.9383,13.567,175.0,19.0,12.7301,1.1219,10.921,85.0,13.0,12.2518,1.0151,17.8389,71.0,14.0,18.1077,0.8799,20.1916,260.0,38.0,17.7675,1.0316,4.3082,,,4.4444,0.932,15.9905,202.0,25.0,14.9031
93,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER (030024),2023,Acute Care,Voluntary non-profit - Church,560.0,33.480294,-112.079208,AZ,1.0521,14.9305,123.0,22.0,15.7089,0.9593,12.3013,,,11.8004,0.9507,19.9627,100.0,15.0,18.9792,0.9431,21.6742,190.0,35.0,20.4409,,,,,,0.9938,17.369,275.0,47.0,17.2614
94,ABRAZO CENTRAL CAMPUS (030030),2023,Acute Care,Proprietary,186.0,33.524116,-112.101934,AZ,0.9643,13.3784,,,12.9005,,,,,,0.9973,18.9653,,,18.9132,1.0162,23.2709,63.0,16.0,23.6468,,,,,,0.9515,16.6404,99.0,12.0,15.8336
95,CHANDLER REGIONAL MEDICAL CENTER (030036),2023,Acute Care,Voluntary non-profit - Other,318.0,33.298691,-111.873508,AZ,1.0,14.9168,295.0,44.0,14.9161,1.0115,11.4777,127.0,15.0,11.6095,0.9713,18.9528,235.0,41.0,18.4084,0.9687,21.6716,472.0,97.0,20.9942,1.1075,4.5691,,,5.0603,0.9106,17.3624,746.0,111.0,15.8094
96,ST LUKE'S MEDICAL CENTER (030037),2023,Acute Care,Proprietary,209.0,33.451436,-112.042767,AZ,,,,,,,,,,,,,,,,0.9526,19.0335,,,18.1316,1.0851,3.7936,,,4.1166,,,,,
97,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER (030038),2023,Acute Care,Proprietary,360.0,33.487639,-111.922725,AZ,0.9541,12.7309,,,12.1467,,,,,,1.0737,17.2308,106.0,25.0,18.5009,1.0714,19.4977,261.0,59.0,20.8903,0.9422,4.1042,,,3.8671,0.9039,16.22,330.0,41.0,14.6605
98,CANYON VISTA MEDICAL CENTER (030043),2023,Acute Care,Voluntary non-profit - Other,92.0,31.554635,-110.230726,AZ,1.0237,12.8271,105.0,15.0,13.1307,,,,,,1.0245,17.4746,107.0,21.0,17.9021,1.0322,19.4557,174.0,37.0,20.0819,1.035,4.3022,,,4.4527,0.9178,14.8826,250.0,28.0,13.6595
99,KINGMAN REGIONAL MEDICAL CENTER (030055),2023,Acute Care,Government - Hospital District or Authority,221.0,35.219907,-114.035813,AZ,0.8784,14.2736,157.0,13.0,12.5379,0.9416,11.8028,,,11.1131,0.9284,17.1292,,,15.9026,0.9993,21.0479,276.0,58.0,21.0322,1.1432,4.3724,,,4.9984,0.9845,16.5569,369.0,59.0,16.3007
100,BANNER BOSWELL MEDICAL CENTER (030061),2023,Acute Care,Voluntary non-profit - Other,508.0,33.604798,-112.282538,AZ,1.0229,14.4176,236.0,36.0,14.7484,1.0076,11.5097,171.0,20.0,11.5966,0.9996,17.322,185.0,32.0,17.3146,1.0193,21.0771,562.0,122.0,21.4841,0.8971,4.8034,,,4.3089,0.9943,17.4079,846.0,146.0,17.3084
101,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER (030062),2023,Acute Care,Voluntary non-profit - Private,91.0,34.201967,-110.01839,AZ,0.972,11.2369,,,10.9226,,,,,,0.9573,14.5511,,,13.9291,0.9445,19.196,147.0,23.0,18.1297,0.8914,4.0184,,,3.5821,0.921,14.6512,177.0,18.0,13.4936
102,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS (030064),2023,Acute Care,Voluntary non-profit - Private,511.0,32.242362,-110.944092,AZ,0.9598,14.7706,114.0,14.0,14.1772,0.9097,11.7315,,,10.6719,1.0145,20.1246,58.0,13.0,20.4169,0.9597,22.4347,245.0,50.0,21.5295,,,,,,0.9252,18.1456,273.0,40.0,16.7886
103,BANNER DESERT MEDICAL CENTER (030065),2023,Acute Care,Voluntary non-profit - Private,632.0,33.39091,-111.874624,AZ,1.0118,12.6358,183.0,24.0,12.7852,0.906,10.3209,,,9.351,1.011,19.1721,171.0,34.0,19.3829,0.97,19.7932,354.0,66.0,19.1999,0.8858,5.2437,,,4.6451,1.0812,16.5861,553.0,105.0,17.9321
104,HAVASU REGIONAL MEDICAL CENTER (030069),2023,Acute Care,Proprietary,169.0,34.47998,-114.338537,AZ,1.0451,12.4776,251.0,35.0,13.0407,1.1808,12.3019,91.0,17.0,14.5266,0.9743,18.5689,177.0,30.0,18.0924,1.0572,19.8414,345.0,76.0,20.9769,1.0342,4.534,,,4.6888,0.9788,15.7509,315.0,47.0,15.4174
105,FORT DEFIANCE INDIAN HOSPITAL (030071),2023,Acute Care,Government - Federal,54.0,,,AZ,,,0.0,,,,,,,,,,,,,0.9661,18.3887,,,17.7659,,,,,,1.0138,12.7742,93.0,13.0,12.95
106,TUBA CITY REGIONAL HEALTH CARE CORPORATION (030073),2023,Acute Care,Voluntary non-profit - Other,73.0,,,AZ,,,0.0,,,,,,,,,,,,,,,,,,1.038,3.3047,,,3.4303,1.0383,13.1832,134.0,21.0,13.6887
107,SELLS HOSPITAL (030074),2023,Acute Care,Government - Federal,13.0,,,AZ,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
108,PHOENIX INDIAN MEDICAL CENTER (030078),2023,Acute Care,Government - Federal,119.0,33.49701,-112.047613,AZ,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,ABRAZO SCOTTSDALE CAMPUS (030083),2023,Acute Care,Proprietary,129.0,33.640603,-111.997692,AZ,0.9878,12.2322,,,12.0829,,,,,,0.9921,18.72,,,18.5717,0.9913,19.4961,65.0,12.0,19.3273,1.2405,3.3936,317.0,17.0,4.2097,1.1408,15.3826,121.0,31.0,17.5477
110,CHINLE COMPREHENSIVE HEALTH CARE FACILITY (030084),2023,Acute Care,Government - Federal,60.0,,,AZ,,,,,,,,,,,,,,,,0.9922,16.7528,,,16.6216,,,,,,1.0226,11.2458,,,11.4996
111,NORTHWEST MEDICAL CENTER (030085),2023,Acute Care,Proprietary,283.0,32.319581,-111.012054,AZ,0.9984,12.6351,183.0,23.0,12.6143,1.1138,10.3691,,,11.5492,1.0728,17.1733,150.0,33.0,18.4243,0.949,19.1821,326.0,56.0,18.203,1.0256,4.0049,,,4.1074,0.9587,15.8553,336.0,48.0,15.2011
112,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER (030087),2023,Acute Care,Proprietary,426.0,33.582467,-111.886032,AZ,0.9911,12.6497,227.0,28.0,12.5365,1.2329,10.0923,107.0,18.0,12.4424,1.0261,17.7926,159.0,31.0,18.2566,0.9865,19.7234,575.0,111.0,19.4569,1.0672,3.6478,768.0,31.0,3.893,1.0734,15.6897,634.0,112.0,16.8418
113,BANNER BAYWOOD MEDICAL CENTER (030088),2023,Acute Care,Voluntary non-profit - Private,340.0,33.410465,-111.688045,AZ,,,,,,,,,,,0.9294,17.2945,196.0,26.0,16.0742,0.995,20.7617,384.0,79.0,20.6583,0.894,4.2956,,,3.8404,0.9088,16.7846,728.0,104.0,15.2535
114,BANNER THUNDERBIRD MEDICAL CENTER (030089),2023,Acute Care,Government - Hospital District or Authority,566.0,33.610731,-112.178698,AZ,0.917,14.8328,173.0,19.0,13.6021,1.0273,11.7924,,,12.1144,0.9597,18.8753,117.0,18.0,18.1143,0.9385,22.1871,366.0,72.0,20.8224,1.03,4.4069,,,4.5389,0.993,17.8322,500.0,88.0,17.7067
115,HONORHEALTH DEER VALLEY MEDICAL CENTER (030092),2023,Acute Care,Voluntary non-profit - Private,201.0,33.666425,-112.117188,AZ,0.9841,12.2334,123.0,14.0,12.0394,0.9177,10.0637,,,9.2351,0.9873,17.6978,120.0,20.0,17.4733,0.942,19.5161,222.0,37.0,18.3846,0.9361,3.7427,,,3.5035,0.9869,16.324,304.0,48.0,16.11
116,BANNER DEL E. WEBB MEDICAL CENTER (030093),2023,Acute Care,Voluntary non-profit - Private,390.0,33.658307,-112.371939,AZ,0.9738,12.0007,251.0,28.0,11.6864,,,,,,0.9685,17.5191,256.0,41.0,16.9668,0.9377,20.6062,596.0,111.0,19.3223,0.9163,4.6334,,,4.2458,1.0062,16.1676,950.0,155.0,16.2678
117,ABRAZO ARROWHEAD HOSPITAL (030094),2023,Acute Care,Proprietary,244.0,33.655042,-112.202889,AZ,1.0382,14.2792,243.0,38.0,14.8245,0.9021,11.9422,,,10.7728,1.0224,18.6883,127.0,26.0,19.1078,0.9386,20.5524,379.0,69.0,19.2905,1.2002,4.2195,175.0,12.0,5.0642,1.0559,16.263,326.0,60.0,17.1722
118,WESTERN ARIZONA REGIONAL MEDICAL CENTER (030101),2023,Acute Care,Proprietary,133.0,35.109853,-114.555146,AZ,1.0402,12.8575,142.0,21.0,13.3738,,,0.0,,,0.9831,19.8935,145.0,27.0,19.5567,0.9858,21.5808,216.0,45.0,21.2744,,,,,,1.0338,16.8454,158.0,30.0,17.4144
119,MAYO CLINIC HOSPITAL (030103),2023,Acute Care,Voluntary non-profit - Private,277.0,33.663312,-111.955659,AZ,0.9567,13.8554,168.0,20.0,13.2558,1.0136,11.8013,,,11.9615,0.9003,20.5278,121.0,14.0,18.4817,0.9963,21.5883,759.0,163.0,21.5081,0.7652,3.9494,679.0,16.0,3.0219,0.906,17.4981,677.0,100.0,15.8533
120,BANNER HEART HOSPITAL (030105),2023,Acute Care,Voluntary non-profit - Private,110.0,33.410378,-111.685273,AZ,1.0793,12.3755,435.0,62.0,13.3563,1.0342,10.1267,203.0,22.0,10.4729,,,,,,0.9335,20.0201,409.0,72.0,18.6892,,,,,,,,,,
121,ARIZONA SPINE AND JOINT HOSPITAL (030107),2023,Acute Care,Proprietary,23.0,33.379206,-111.734695,AZ,,,,,,,,,,,,,,,,,,,,,0.7609,3.3276,851.0,17.0,2.5321,,,,,
122,THE CORE INSTITUTE SPECIALTY HOSP (030108),2023,Acute Care,Proprietary,32.0,33.531837,-112.099614,AZ,,,,,,,,,,,,,,,,,,,,,0.9774,3.2256,710.0,22.0,3.1525,,,,,
123,ABRAZO WEST CAMPUS (030110),2023,Acute Care,Proprietary,190.0,33.464283,-112.354024,AZ,0.8747,12.2413,,,10.7072,,,,,,0.9831,18.8318,126.0,22.0,18.513,1.0242,21.6186,178.0,41.0,22.1408,1.1027,4.1248,,,4.5485,1.0883,15.1766,259.0,49.0,16.5172
124,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS (030111),2023,Acute Care,Voluntary non-profit - Private,207.0,32.177882,-110.930891,AZ,0.9725,15.3003,,,14.8802,,,,,,0.9989,22.5744,,,22.5498,0.9752,21.2067,66.0,12.0,20.681,,,,,,0.9803,16.2611,97.0,14.0,15.9401
125,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL (030112),2023,Acute Care,Proprietary,24.0,33.33484,-111.891133,AZ,,,,,,,,,,,,,,,,,,,,,1.2487,3.2487,450.0,22.0,4.0565,,,,,
126,WHITERIVER PHS INDIAN HOSPITAL (030113),2023,Acute Care,Government - Federal,39.0,33.875976,-109.959528,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705,13.4985,,,13.0997
127,ORO VALLEY HOSPITAL (030114),2023,Acute Care,Proprietary,148.0,32.427183,-110.94954,AZ,0.9739,11.0907,114.0,11.0,10.801,,,,,,1.0267,16.2604,108.0,20.0,16.6947,0.9781,18.2872,265.0,46.0,17.8865,0.9986,3.78,451.0,17.0,3.7747,1.08,13.744,219.0,38.0,14.8435
128,BANNER ESTRELLA MEDICAL CENTER (030115),2023,Acute Care,Voluntary non-profit - Private,288.0,33.479558,-112.257936,AZ,1.0227,14.9054,84.0,14.0,15.2441,0.9995,11.5881,,,11.5823,0.972,19.0201,,,18.4883,0.9258,21.73,234.0,42.0,20.1176,1.1304,4.7925,,,5.4174,0.9844,18.0352,294.0,51.0,17.7547
129,VALLEY VIEW MEDICAL CENTER (030117),2023,Acute Care,Proprietary,82.0,35.002363,-114.597954,AZ,1.0222,12.2672,,,12.5392,,,,,,1.0025,18.7764,68.0,13.0,18.8238,1.0951,19.9396,55.0,18.0,21.8362,0.9755,4.1335,,,4.0322,1.0374,15.1229,85.0,16.0,15.6881
130,MERCY GILBERT MEDICAL CENTER (030119),2023,Acute Care,Voluntary non-profit - Church,202.0,33.286661,-111.755311,AZ,0.996,13.2098,146.0,19.0,13.1566,,,,,,0.9726,20.4091,137.0,25.0,19.8495,0.9388,22.4914,304.0,60.0,21.115,1.0046,4.6011,,,4.6223,0.9488,16.8807,530.0,81.0,16.0156
131,"MOUNTAIN VISTA MEDICAL CENTER, LP (030121)",2023,Acute Care,Proprietary,171.0,33.3911,-111.615329,AZ,0.8865,13.993,171.0,15.0,12.4054,1.1834,12.3959,,,14.6696,0.9668,17.3272,,,16.7512,0.9972,20.782,136.0,28.0,20.7237,1.0167,4.3244,,,4.3967,0.9733,15.0371,150.0,20.0,14.6351
132,BANNER GATEWAY MEDICAL CENTER (030122),2023,Acute Care,Voluntary non-profit - Other,170.0,33.384225,-111.719634,AZ,,,,,,,,,,,0.9541,19.1392,,,18.2611,0.8746,20.9999,107.0,11.0,18.3671,,,0.0,,,1.0334,17.698,298.0,57.0,18.2898
133,HONOR HEALTH THOMPSON PEAK MEDICAL CENTER (030123),2023,Acute Care,Proprietary,98.0,33.669777,-111.921803,AZ,1.054,12.1077,120.0,18.0,12.7618,,,,,,0.9918,18.2366,92.0,16.0,18.0866,0.9787,19.845,244.0,46.0,19.4223,1.012,3.67,560.0,21.0,3.714,0.9685,15.0071,298.0,41.0,14.5344
134,BANNER IRONWOOD MEDICAL CENTER (030130),2023,Acute Care,Voluntary non-profit - Private,61.0,33.214839,-111.563447,AZ,,,0.0,,,,,,,,0.9986,17.7875,,,17.763,0.8883,19.5096,,,17.3309,,,,,,1.0749,14.6896,138.0,27.0,15.7903
135,O.A.S.I.S. HOSPITAL (030131),2023,Acute Care,Voluntary non-profit - Private,64.0,33.45672,-111.99521,AZ,,,,,,,,,,,,,,,,,,,,,0.7596,3.3967,2232.0,53.0,2.5802,,,,,
136,BANNER GOLDFIELD MEDICAL CENTER (030134),2023,Acute Care,Voluntary non-profit - Other,23.0,33.393343,-111.566796,AZ,,,,,,,,,,,,,,,,1.0073,18.0371,,,18.1686,,,,,,1.0276,15.0926,84.0,15.0,15.5096
137,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL (030136),2023,Acute Care,Proprietary,14.0,33.380677,-112.168233,AZ,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
138,SANTA CRUZ VALLEY REGIONAL HOSPITAL (030137),2023,Acute Care,Proprietary,49.0,31.807943,-111.010966,AZ,,,,,,,,,,,1.011,16.0166,,,16.1934,1.0075,17.2073,,,17.3356,,,,,,1.0084,13.0392,102.0,14.0,13.149
139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL (030139),2023,Acute Care,Voluntary non-profit - Private,50.0,,,AZ,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.9576,13.5504,,,12.9764
140,BANNER OCOTILLO MEDICAL CENTER (030147),2023,Acute Care,Voluntary non-profit - Private,94.0,,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,1.0201,14.9562,,,15.2567
141,NORTHWEST MEDICAL CENTER SAHUARITA (030148),2023,Acute Care,Voluntary non-profit - Private,44.0,,,AZ,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,
142,SILOAM SPRINGS REGIONAL HOSPITAL (040001),2023,Acute Care,Proprietary,46.0,36.190377,-94.509658,AR,,,,,,,,,,,0.9621,19.35,,,18.617,0.9941,19.4037,59.0,11.0,19.2894,,,,,,0.9883,14.152,,,13.9867
143,JOHNSON REGIONAL MEDICAL CENTER (040002),2023,Acute Care,Voluntary non-profit - Private,86.0,35.464384,-93.445797,AR,,,,,,,,,,,1.0337,17.4612,69.0,15.0,18.0488,1.0417,18.7414,43.0,11.0,19.5225,0.9953,4.0175,,,3.9986,1.0427,12.6493,61.0,11.0,13.1897
144,WASHINGTON REGIONAL MEDICAL CENTER (040004),2023,Acute Care,Voluntary non-profit - Private,314.0,36.110984,-94.157862,AR,0.8339,14.1637,198.0,14.0,11.8107,1.0533,12.1352,116.0,16.0,12.782,0.946,20.2953,153.0,25.0,19.2001,0.9076,20.5793,585.0,103.0,18.6772,0.8176,3.665,480.0,11.0,2.9966,0.8788,16.1204,433.0,52.0,14.1673
145,CHI-ST VINCENT INFIRMARY (040007),2023,Acute Care,Voluntary non-profit - Private,414.0,,,AR,1.1405,13.8982,278.0,51.0,15.8503,0.9302,10.9048,272.0,26.0,10.1438,1.0114,19.0877,99.0,20.0,19.3051,1.0032,20.6857,558.0,116.0,20.7513,1.1081,4.056,,,4.4946,1.0784,17.039,339.0,68.0,18.3751
146,MERCY HOSPITAL NORTHWEST ARKANSAS (040010),2023,Acute Care,Voluntary non-profit - Church,201.0,36.309562,-94.184709,AR,0.9034,12.3766,171.0,14.0,11.1805,0.851,11.3002,,,9.6166,0.9424,19.6686,133.0,20.0,18.5363,0.9283,21.7645,346.0,65.0,20.204,1.133,4.3471,,,4.9252,0.8967,16.5921,383.0,49.0,14.8775
147,CHAMBERS MEMORIAL HOSPITAL (040011),2023,Acute Care,Voluntary non-profit - Private,41.0,35.054823,-93.388543,AR,,,0.0,,,,,,,,0.9903,19.7084,,,19.5177,1.0106,20.9638,110.0,24.0,21.187,,,,,,1.0198,15.992,120.0,21.0,16.3091
148,WHITE COUNTY MEDICAL CENTER (040014),2023,Acute Care,Voluntary non-profit - Private,315.0,35.250446,-91.696758,AR,1.1043,14.3229,131.0,26.0,15.8167,,,,,,1.0587,19.3734,373.0,81.0,20.5108,1.1273,20.8747,408.0,104.0,23.5318,1.1083,4.4265,,,4.9061,1.0896,16.2519,619.0,116.0,17.7087
149,MENA REGIONAL HEALTH SYSTEM (040015),2023,Acute Care,Government - Local,65.0,34.588386,-94.221383,AR,,,,,,,,,,,1.0233,18.1559,55.0,12.0,18.5781,0.9957,17.6586,,,17.582,,,,,,0.9772,14.1813,,,13.8574
150,UAMS MEDICAL CENTER (040016),2023,Acute Care,Government - State,480.0,34.751583,-92.320998,AR,0.9513,15.0637,,,14.3307,,,,,,0.9711,20.0076,89.0,15.0,19.4296,0.9866,21.7039,219.0,46.0,21.4125,1.0547,4.2914,267.0,13.0,4.5262,1.0067,18.3698,392.0,73.0,18.4929
151,NORTH ARKANSAS REGIONAL MEDICAL CENTER (040017),2023,Acute Care,Voluntary non-profit - Other,133.0,36.236281,-93.107148,AR,,,,,,,,,,,1.0024,17.5924,84.0,15.0,17.6351,1.0161,18.9877,88.0,18.0,19.2934,0.8535,4.6799,,,3.9942,1.0251,14.0237,259.0,39.0,14.3753
152,BAPTIST HEALTH - VAN BUREN (040018),2023,Acute Care,Proprietary,68.0,35.434175,-94.339451,AR,,,0.0,,,,,,,,0.9839,16.6103,,,16.3427,,,,,,,,,,,0.9918,13.3653,,,13.2561
153,FORREST CITY MEDICAL CENTER (040019),2023,Acute Care,Proprietary,68.0,35.039275,-90.771894,AR,,,,,,,,,,,0.9998,14.9303,,,14.9271,1.031,18.1512,,,18.7142,,,,,,1.0203,14.1919,66.0,11.0,14.4805
154,ST BERNARDS MEDICAL CENTER (040020),2023,Acute Care,Voluntary non-profit - Private,376.0,35.837478,-90.702142,AR,1.0523,13.6759,190.0,30.0,14.3913,1.0956,10.0561,136.0,17.0,11.0176,1.0488,19.6439,370.0,80.0,20.6027,1.1096,20.8656,432.0,107.0,23.1533,0.8176,4.3605,,,3.565,1.0888,16.8473,603.0,117.0,18.3434
155,NORTHWEST MEDICAL CENTER-SPRINGDALE (040022),2023,Acute Care,Proprietary,325.0,36.181394,-94.136464,AR,1.0244,15.4731,238.0,39.0,15.8502,0.9748,13.1207,,,12.7904,0.9338,20.0236,173.0,27.0,18.6978,0.9868,21.4044,274.0,57.0,21.1226,0.9807,3.8966,,,3.8214,0.9059,17.3819,218.0,27.0,15.7459
156,ST VINCENT HOT SPRINGS (040026),2023,Acute Care,Voluntary non-profit - Church,235.0,34.466035,-93.066396,AR,0.9526,12.5189,205.0,22.0,11.9257,1.1105,11.507,,,12.7788,1.0253,17.4238,174.0,33.0,17.864,0.9337,20.1015,615.0,111.0,18.7681,0.9611,4.6007,,,4.4219,0.9294,16.8631,596.0,88.0,15.6721
157,BAXTER REGIONAL MEDICAL CENTER (040027),2023,Acute Care,Voluntary non-profit - Private,214.0,36.343067,-92.395905,AR,1.1673,12.7647,275.0,49.0,14.8998,0.9692,12.3572,,,11.9762,1.0462,15.8038,264.0,47.0,16.5339,0.9806,19.0117,586.0,108.0,18.6435,0.8579,3.6918,,,3.1671,1.0163,14.6211,396.0,60.0,14.8588
158,"CONWAY REGIONAL MEDICAL CENTER, INC (040029)",2023,Acute Care,Voluntary non-profit - Private,151.0,35.084826,-92.457103,AR,1.0052,13.0861,112.0,15.0,13.1541,,,,,,0.9771,17.7903,154.0,25.0,17.3824,0.9848,20.7771,220.0,44.0,20.4606,1.1022,3.7426,251.0,12.0,4.1252,1.0007,16.47,388.0,64.0,16.4816
159,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK (040036),2023,Acute Care,Voluntary non-profit - Private,212.0,34.784075,-92.218633,AR,1.1186,12.7009,227.0,38.0,14.2079,0.909,11.1889,,,10.1712,1.0185,17.4441,206.0,38.0,17.767,1.0033,20.3489,381.0,78.0,20.416,1.2313,4.4836,,,5.5207,1.0201,15.6866,572.0,93.0,16.0027
160,ARKANSAS METHODIST MEDICAL CENTER (040039),2023,Acute Care,Voluntary non-profit - Private,129.0,36.052593,-90.499051,AR,,,,,,,,,,,1.1449,17.4309,118.0,34.0,19.9559,1.1798,19.6479,138.0,43.0,23.1812,,,,,,1.022,15.0822,139.0,23.0,15.4135
161,ST MARYS REGIONAL MEDICAL CENTER (040041),2023,Acute Care,Proprietary,155.0,35.28286,-93.149908,AR,1.0002,13.3881,97.0,13.0,13.3909,,,,,,1.0294,21.2294,90.0,22.0,21.854,1.0687,20.9101,204.0,50.0,22.3474,0.9323,4.0256,,,3.7531,1.0319,17.4967,214.0,41.0,18.0554
162,FIVE RIVERS MEDICAL CENTER (040047),2023,Acute Care,Voluntary non-profit - Private,44.0,36.289911,-90.996334,AR,,,,,,,,,,,1.043,16.1811,,,16.8767,1.0524,17.6217,,,18.5459,,,,,,1.059,13.2107,121.0,21.0,13.9908
163,OUACHITA COUNTY MEDICAL CENTER (040050),2023,Acute Care,Voluntary non-profit - Private,97.0,,,AR,,,,,,,,,,,,,,,,0.9619,18.1739,,,17.4823,0.8785,3.5152,,,3.0881,0.981,14.1032,,,13.8356
